codigo_empresa;codigo_filial;razao_social;nome_filial;endereco_filial;complemento_endereco;numero_endereco;nome_bairro;estado;codigo_cidade;codigo_ddi_telefone;codigo_ddd_telefone;numero_telefone;tipo_filial;tipo_inscricao;numero_inscricao;codigo_cei;inscricao_estadual;inscricao_municipal;cnae_fiscal;codigo_nac_atv_economica;inscricao_cno;inscricao_caepf;cnae_fiscal_preponderante;tipo_caepf;tipo_logradouro;codigo_cep_filial
008;409;;TOT PANAMBI;BARAO DO RIO BRANCO;;910;2528;RS;4313904;0;0;;F;1;92012467040988;;;;4759899;4781;;0;4759899;;R;98280000
008;410;;TOT SAO SEPE;CLEMENCIANO BARNASQUE;;1484;3345;RS;4319604;0;0;;F;1;92012467041011;;;;4759899;4781;;0;4759899;;R;97340000
008;411;;PRM ALEGRETE;DOS ANDRADAS;SALA TERREA;657;317;RS;4300406;0;0;;F;1;92012467041100;;;;4781400;4781;;0;4781400;;R;97541001
008;412;;PRM SAO LEOPOLDO;PAROBE;;464;211;RS;4318705;0;0;;F;1;92012467041283;;;;4781400;4781;;0;4781400;;AV;93125000
008;413;;FRG SAO LEOPOLDO;PRIMEIRO DE MARCO;;658;117;RS;4318705;0;0;;F;1;92012467041364;;;;4781400;4781;;0;4781400;;R;93010210
008;414;;TOT GIRUA;FRANCISCO LEOPOLDO UHRY;;230;2276;RS;4309001;0;0;;F;1;92012467041445;;;;4759899;4781;;0;4759899;;R;98870970
008;415;;GRZ CACAPAVA DO SUL;15 DE NOVEMBRO;;539;440;RS;4302808;0;0;;F;1;92012467041526;;;;4781400;4781;;0;4781400;;R;96570970
008;416;;TOT FRAIBURGO;NEREU RAMOS;;552;2538;SC;4205506;0;0;;F;1;92012467041607;;;;4759899;4781;;0;4759899;;R;89580000
008;417;;FRG PASSO FUNDO;CORONEL CHICUTA;SALA 107;355;2;RS;4314100;0;0;;F;1;92012467041798;;;;4781400;4781;;0;4781400;;R;99010050
008;418;;PRM SAO MATEUS DO SUL;DOM PEDRO II;;552;4984;PR;4125605;0;0;;F;1;92012467041879;;;;4781400;4781;;0;4781400;;R;83900000
008;419;;PRM SEBERI;GENERAL FLORES DA CUNHA;;1048;4898;RS;4320206;0;0;;F;1;92012467041950;;;;4781400;4781;;0;4781400;;AV;98380970
008;420;;PRM PELOTAS;VINTE DE SETEMBRO;;482;330;RS;4314407;0;0;;F;1;92012467042093;;;;4781400;4781;;0;4781400;;PC;96015360
008;421;;FRG SANTA MARIA;DAS DORES;SALA 233;305;18;RS;4316907;0;0;;F;1;92012467042174;;;;4781400;4781;;0;4781400;;AV;97050530
008;422;;PRM XANXERE;JOSE DE MIRANDA RAMOS;;100;525;SC;4219507;0;0;;F;1;92012467042255;;;;4781400;4781;;0;4781400;;R;89820000
008;423;;PRM CONSTANTINA;PRESIDENTE VARGAS;;454;4957;RS;4305801;0;0;;F;1;92012467042336;;;;4781400;4781;;0;4781400;;AV;99680000
008;424;;PRM CANOAS;RIO GRANDE DO SUL;;217;1070;RS;4304606;0;0;;F;1;92012467042417;;;;4781400;4781;;0;4781400;;R;92330000
008;425;;GRZ CANOINHAS;FRANCISCO DE PAULA PEREIRA;;564;884;SC;4203808;0;0;;F;1;92012467042506;;;;4781400;4781;;0;4781400;;R;89460970
008;427;;PRM CORREIA PINTO;BELIZARIO RAMOS;;58;4976;SC;4204558;0;0;;F;1;92012467042760;;;;4781400;4781;;0;4781400;;R;88535000
008;428;;TOT SANTANA DO LIVRAMENTO;DOS ANDRADAS;;559;147;RS;4317103;0;0;;F;1;92012467042840;;;;4759899;4781;;0;4759899;;R;97573565
008;429;;GRZ PELOTAS;MARECHAL FLORIANO PEIXOTO;E 158 A;158;330;RS;4314407;0;0;;F;1;92012467042921;;;;4781400;4781;;0;4781400;;R;96015440
008;430;;GRZ SANTANA DO LIVRAMENTO;DOS ANDRADAS;;385;147;RS;4317103;0;0;;F;1;92012467043065;;;;4781400;4781;;0;4781400;;R;97573565
008;431;;TOT SAO LUIZ GONZAGA;SENADOR PINHEIRO MACHADO;;2445;152;RS;4318903;0;0;;F;1;92012467043146;;;;4759899;4781;;0;4759899;;AV;97800000
008;432;;PRM PASSO FUNDO;PRESIDENTE VARGAS;SALA A;20;8;RS;4314100;0;0;;F;1;92012467043227;;;;4781400;4781;;0;4781400;;AV;99070000
008;433;;PRM SANTO ANTONIO DAS MISSOES;ASSIS ANTONIO DIAS;;3440;5028;RS;4317707;0;0;;F;1;92012467043308;;;;4781400;4781;;0;4781400;;R;97870000
008;434;;TOT CANOINHAS;CORONEL ALBUQUERQUE;;741;884;SC;4203808;0;0;;F;1;92012467043499;;;;4781400;4781;;0;4781400;;R;89460000
008;435;;PRM CANOINHAS;CORONEL ALBUQUERQUE;SALA 03;747;884;SC;4203808;0;0;;F;1;92012467043570;;;;4781400;4781;;0;4781400;;R;89460000
008;436;;PRM OTACILIO COSTA;BAHIA;;55;5046;SC;4211751;0;0;;F;1;92012467043650;;;;4781400;4781;;0;4781400;;R;88540000
008;437;;GRZ SAO LUIZ GONZAGA;SENADOR PINHEIRO MACHADO;;2465;152;RS;4318903;0;0;;F;1;92012467043731;;;;4781400;4781;;0;4781400;;AV;97800000
008;438;;GRZ IBIRUBA;SETE DE SETEMBRO;;1122;2936;RS;4310009;0;0;;F;1;92012467043812;;;;4781400;4781;;0;4781400;;R;98200970
008;439;;GRZ TRES PASSOS;BENTO GONCALVES;;383;237;RS;4321907;0;0;;F;1;92012467043901;;;;4781400;4781;;0;4781400;;R;98600970
008;440;;PRM ABELARDO LUZ;CASTELO BRANCO;SALA 01;1578;5160;SC;4200101;0;0;;F;1;92012467044037;;;;4781400;4781;;0;4781400;;AV;89830000
008;441;;PRM LAGES;MARECHAL FLORIANO;;373;491;SC;4209300;0;0;;F;1;92012467044118;;;;4781400;4781;;0;4781400;;AV;88501103
008;442;;PRM FAXINAL DO SOTURNO;VICENTE PIGATTO;;950;5185;RS;4308003;0;0;;F;1;92012467044207;;;;4781400;4781;;0;4781400;;AV;97220970
008;443;;TOT SANTA BARBARA DO SUL;CORONEL VITOR DUMONCEL;;1275;4390;RS;4316709;0;0;;F;1;92012467044380;;;;4781400;4781;;0;4781400;;AV;98240000
008;444;;PRM SOBRADINHO;GENERAL OSORIO;;99;5203;RS;4320701;0;0;;F;1;92012467044460;;;;4781400;4781;;0;4781400;;R;96900000
008;445;;GRZ SANTIAGO;TITO BECCON;;1445;179;RS;4317400;0;0;;F;1;92012467044541;;;;4781400;4781;;0;4781400;;R;97700400
008;446;;TOT JULIO DE CASTILHOS;GETULIO VARGAS;;16;4763;RS;4311205;0;0;;F;1;92012467044622;;;;4759899;4781;;0;4759899;;AV;98130000
008;447;;PRM URUGUAIANA;DOMINGOS DE ALMEIDA;;2027;262;RS;4322400;0;0;;F;1;92012467044703;;;;4781400;4781;;0;4781400;;R;97501633
008;448;;PRM TAQUARA;MARECHAL FLORIANO;;1511;3686;RS;4321204;0;0;;F;1;92012467044894;;;;4781400;4781;;0;4781400;;R;95600032
008;449;;PRM SAO JOAQUIM;LAURO MULLER;SALA 203;207;5282;SC;4216503;0;0;;F;1;92012467044975;;;;4781400;4781;;0;4781400;;R;88600000
008;450;;PRM FAXINAL DOS GUEDES;SAO JOAO;;381;5334;SC;4205308;0;0;;F;1;92012467045009;;;;4781400;4781;;0;4781400;;AV;89694000
008;451;;PRM SAO BORJA;CANDIDO FALCAO;SALA 02;940;165;RS;4318002;0;0;;F;1;92012467045190;;;;4781400;4781;;0;4781400;;R;97670000
008;452;;TOT SANTO AUGUSTO;INDEPENDENCIA;SALA 1;214;3457;RS;4317806;0;0;;F;1;92012467045270;;;;4759899;4781;;0;4759899;;R;98590000
008;453;;PRM RODEIO BONITO;DO COMERCIO;;990;5351;RS;4315909;0;0;;F;1;92012467045351;;;;4781400;4781;;0;4781400;;AV;98360000
008;454;;PRM ARVOREZINHA;DALTRO FILHO;;115;5341;RS;4301404;0;0;;F;1;92012467045432;;;;4781400;4781;;0;4781400;;R;95995000
008;455;;GRZ ITAQUI;QUINZE DE NOVEMBRO;;691;486;RS;4310603;0;0;;F;1;92012467045513;;;;4781400;4781;;0;4781400;;R;97650970
008;456;;PRM ERVAL SECO;HARRY LUERSEN;;184;4939;RS;4307302;0;0;;F;1;92012467045602;;;;4781400;4781;;0;4781400;;AV;98390970
008;457;;PRM SAO DOMINGOS;BENJAMIN CONSTANT;;1078;5366;SC;4216107;0;0;;F;1;92012467045785;;;;4781400;4781;;0;4781400;;R;89835000
008;458;;PRM ENCANTADO;BARAO DO RIO BRANCO;;617;5396;RS;4306809;0;0;;F;1;92012467045866;;;;4781400;4781;;0;4781400;;R;95960000
008;459;;PRM SAO GABRIEL;CORONEL SOARES;;796;160;RS;4318309;0;0;;F;1;92012467045947;;;;4781400;4781;;0;4781400;;R;97300000
