codigo_empresa;tipo_colaborador;cadastro_colaborador;data_alteracao;codigo_nova_empresa;codigo_novo_cadastro;codigo_nova_filial;tipo_admissao;numero_ficha_registro;tipo_admissao_colaborador
8;1;285986;01/07/1996;8;285986;099;2;65;1
8;1;285994;01/06/1996;8;285994;224;2;0;1
8;1;286010;01/06/1996;8;286010;137;2;55;1
8;1;286028;01/07/1996;8;286028;071;2;28602;1
8;1;286036;01/07/1996;8;286036;072;2;552;1
8;1;286044;24/09/1996;8;286044;248;2;0;1
8;1;286052;01/07/1996;8;286052;071;2;1694;1
8;1;286061;24/09/1996;8;286061;248;2;0;1
8;1;286079;01/07/1996;8;286079;248;2;2;1
8;1;286087;24/09/1996;8;286087;201;2;0;1
8;1;286095;01/06/1996;8;286095;217;2;34;1
8;1;286109;01/07/1996;8;286109;249;2;0;1
8;1;286117;01/07/1996;8;286117;249;2;0;1
8;1;286117;24/09/1996;8;286117;249;2;0;1
8;1;286125;01/07/1996;8;286125;249;2;3;1
8;1;286133;01/07/1996;8;286133;001;2;4083;1
8;1;286150;01/07/1996;8;286150;002;2;18;1
8;1;286150;02/04/2001;8;286150;002;2;18;1
8;1;286168;24/09/1996;8;286168;071;2;28616;1
8;1;286176;01/07/1996;8;286176;041;2;28617;1
8;1;286184;01/07/1996;8;286184;013;2;1776;1
8;1;286184;01/11/2003;8;286184;013;2;1776;1
8;1;286192;01/07/1996;8;286192;083;2;28619;1
8;1;286206;24/09/1996;8;286206;013;2;28620;1
8;1;286214;24/09/1996;8;286214;013;2;28621;1
8;1;286222;01/07/1996;8;286222;173;2;74;1
8;1;286222;09/07/1998;8;286222;173;2;74;1
8;1;286231;01/07/1996;8;286231;001;2;4076;1
8;1;286249;24/09/1996;8;286249;217;2;0;1
8;1;286257;01/07/1996;8;286257;025;2;28625;1
8;1;286265;24/09/1996;8;286265;186;2;0;1
8;1;286273;01/07/1996;8;286273;089;2;63;1
8;1;286290;01/07/1996;8;286290;162;2;27;1
8;1;286303;24/09/1996;8;286303;247;2;0;1
8;1;286320;01/02/1999;8;286320;018;2;54;1
8;1;286320;01/07/1996;8;286320;018;2;54;1
8;1;286338;01/04/2004;8;286338;059;2;89;1
8;1;286338;12/07/1996;8;286338;059;2;89;1
8;1;286338;17/10/2005;8;286338;059;2;89;1
8;1;286346;01/07/1996;8;286346;198;2;0;1
8;1;286362;24/09/1996;8;286362;235;2;21;1
8;1;286371;01/07/1996;8;286371;044;2;1002;1
8;1;286371;22/04/1997;8;286371;044;2;1002;1
8;1;286389;24/09/1996;8;286389;057;2;28638;1
8;1;286397;01/07/1996;8;286397;076;2;72;1
8;1;286401;24/09/1996;8;286401;094;2;28640;1
8;1;286419;24/09/1996;8;286419;141;2;0;1
8;1;286427;24/09/1996;8;286427;013;2;28642;1
8;1;286435;01/07/1996;8;286435;231;2;0;1
8;1;286443;24/09/1996;8;286443;128;2;28644;1
8;1;286460;01/07/1996;8;286460;208;2;0;1
8;1;286478;01/07/1996;8;286478;025;2;775;1
8;1;286486;01/07/1996;8;286486;025;2;774;1
8;1;286494;01/01/1998;8;286494;001;2;4084;1
8;1;286494;01/07/1996;8;286494;001;2;4084;1
8;1;286508;24/09/1996;8;286508;071;2;28650;1
8;1;286516;01/07/1996;8;286516;136;2;28651;1
8;1;286524;01/07/1996;8;286524;205;2;14;1
8;1;286532;01/07/1996;8;286532;151;2;43;1
8;1;286541;01/07/1996;8;286541;233;2;26;1
8;1;286559;24/09/1996;8;286559;116;2;28655;1
8;1;286567;24/09/1996;8;286567;192;2;0;1
8;1;286575;01/07/1996;8;286575;044;2;28657;1
8;1;286575;06/07/1996;8;286575;044;2;28657;1
8;1;286575;24/09/1996;8;286575;044;2;28657;1
8;1;286583;01/07/1996;8;286583;044;2;28658;1
8;1;286605;01/07/1996;8;286605;217;2;0;1
8;1;286613;01/07/1996;8;286613;238;2;0;1
8;1;286613;24/09/1996;8;286613;238;2;0;1
8;1;286648;01/07/1996;8;286648;019;2;268;1
8;1;286648;02/09/1996;8;286648;019;2;268;1
8;1;286648;24/09/1996;8;286648;019;2;268;1
8;1;286656;01/07/1996;8;286656;185;2;0;1
8;1;286664;01/07/1996;8;286664;215;2;41;1
8;1;286672;01/07/1996;8;286672;044;2;972;1
8;1;286681;01/07/1996;8;286681;044;2;973;1
8;1;286699;01/07/1996;8;286699;158;2;28669;1
8;1;286699;01/11/1996;8;286699;158;2;28669;1
8;1;286702;01/07/1996;8;286702;044;2;975;1
8;1;286711;01/07/1996;8;286711;201;2;23;1
8;1;286711;15/07/1996;8;286711;201;2;23;1
8;1;286711;24/09/1996;8;286711;201;2;23;1
8;1;286729;01/07/1996;8;286729;156;2;65;1
8;1;286737;01/07/1996;8;286737;133;2;51;1
8;1;286737;13/07/1996;8;286737;133;2;51;1
8;1;286737;24/09/1996;8;286737;133;2;51;1
8;1;286745;01/07/1996;8;286745;052;2;306;1
8;1;286745;22/07/1996;8;286745;052;2;306;1
8;1;286745;24/09/1996;8;286745;052;2;306;1
8;1;286753;01/07/1996;8;286753;022;2;332;1
8;1;286753;22/07/1996;8;286753;022;2;332;1
8;1;286753;24/09/1996;8;286753;022;2;332;1
8;1;286770;01/07/1996;8;286770;162;2;0;1
8;1;286770;16/09/1996;8;286770;162;2;0;1
8;1;286770;24/09/1996;8;286770;162;2;0;1
8;1;286788;22/07/1996;8;286788;175;2;0;1
8;1;286788;24/09/1996;8;286788;175;2;0;1
8;1;286796;16/07/1996;8;286796;071;2;28679;1
8;1;286796;24/09/1996;8;286796;071;2;28679;1
8;1;286800;01/07/1996;8;286800;007;2;28680;1
8;1;286800;12/07/1996;8;286800;007;2;28680;1
8;1;286800;24/09/1996;8;286800;007;2;28680;1
8;1;286818;20/07/1996;8;286818;238;2;0;1
8;1;286818;24/09/1996;8;286818;238;2;0;1
8;1;286826;01/07/1996;8;286826;047;2;400;1
8;1;286826;20/07/1996;8;286826;047;2;400;1
8;1;286826;24/09/1996;8;286826;047;2;400;1
8;1;286842;01/07/1996;8;286842;250;2;12;1
8;1;286842;17/07/1996;8;286842;250;2;12;1
8;1;286842;24/09/1996;8;286842;250;2;12;1
8;1;286842;28/07/1997;8;286842;250;2;12;1
8;1;286851;19/07/1996;8;286851;044;2;28685;1
8;1;286851;24/09/1996;8;286851;044;2;28685;1
8;1;286869;18/07/1996;8;286869;044;2;28686;1
8;1;286869;24/09/1996;8;286869;044;2;28686;1
8;1;286877;01/07/1996;8;286877;025;2;776;1
8;1;286877;01/09/1996;8;286877;025;2;776;1
8;1;286877;11/07/1996;8;286877;025;2;776;1
8;1;286885;24/09/1996;8;286885;209;2;0;1
8;1;286893;01/07/1996;8;286893;210;2;0;1
8;1;286893;19/07/1996;8;286893;210;2;0;1
8;1;286893;24/09/1996;8;286893;210;2;0;1
8;1;286907;16/07/1996;8;286907;210;2;0;1
8;1;286907;24/09/1996;8;286907;210;2;0;1
8;1;286915;24/09/1996;8;286915;156;2;0;1
8;1;286923;01/08/1996;8;286923;052;2;28692;1
8;1;286923;05/08/1996;8;286923;052;2;28692;1
8;1;286923;24/09/1996;8;286923;052;2;28692;1
8;1;286940;24/09/1996;8;286940;206;2;0;1
8;1;286958;01/08/1996;8;286958;022;2;28695;1
8;1;286966;01/08/1996;8;286966;004;2;28696;1
8;1;286974;01/08/1996;8;286974;105;2;28697;1
8;1;286974;24/09/1996;8;286974;105;2;28697;1
8;1;286982;01/08/1996;8;286982;041;2;255;1
8;1;286991;01/08/1996;8;286991;063;2;28699;1
8;1;287008;01/08/1996;8;287008;145;2;0;1
8;1;287008;24/09/1996;8;287008;145;2;0;1
8;1;287016;01/08/1996;8;287016;174;2;225;1
8;1;287024;01/08/1996;8;287024;013;2;28702;1
8;1;287024;24/09/1996;8;287024;013;2;28702;1
8;1;287032;01/08/1996;8;287032;001;2;28703;1
8;1;287041;01/08/1996;8;287041;013;2;1780;1
8;1;287041;12/08/1996;8;287041;013;2;1780;1
8;1;287041;24/09/1996;8;287041;013;2;1780;1
8;1;287059;01/08/1996;8;287059;001;2;4094;1
8;1;287067;05/08/1996;8;287067;001;2;28706;1
8;1;287075;01/08/1996;8;287075;013;2;1771;1
8;1;287075;02/08/1996;8;287075;013;2;1771;1
8;1;287075;24/09/1996;8;287075;013;2;1771;1
8;1;287083;01/08/1996;8;287083;009;2;499;1
8;1;287105;01/08/1996;8;287105;063;2;28710;1
8;1;287105;24/09/1996;8;287105;063;2;28710;1
8;1;287113;01/08/1996;8;287113;063;2;28711;1
8;1;287113;24/09/1996;8;287113;063;2;28711;1
8;1;287130;01/07/2025;8;287130;001;2;1370;1
8;1;287130;01/08/1996;8;287130;001;2;1370;1
8;1;287148;01/08/1996;8;287148;009;2;498;1
8;1;287148;05/08/1996;8;287148;009;2;498;1
8;1;287148;24/09/1996;8;287148;009;2;498;1
8;1;287156;01/08/1996;8;287156;019;2;28715;1
8;1;287156;05/08/1996;8;287156;019;2;28715;1
8;1;287156;24/09/1996;8;287156;019;2;28715;1
8;1;287164;01/08/1996;8;287164;015;2;419;1
8;1;287164;12/08/1996;8;287164;015;2;419;1
8;1;287164;24/09/1996;8;287164;015;2;419;1
8;1;287172;01/08/1996;8;287172;249;2;11;1
8;1;287172;08/09/1997;8;287172;249;2;11;1
8;1;287172;12/08/1996;8;287172;249;2;11;1
8;1;287172;24/09/1996;8;287172;249;2;11;1
8;1;287181;01/08/1996;8;287181;047;2;401;1
8;1;287181;05/08/1996;8;287181;047;2;401;1
8;1;287181;24/09/1996;8;287181;047;2;401;1
8;1;287199;01/08/1996;8;287199;001;2;4086;1
8;1;287202;05/08/1993;8;287202;001;2;28720;1
8;1;287211;01/08/1996;8;287211;001;2;28721;1
8;1;287211;05/08/1996;8;287211;001;2;28721;1
8;1;287211;12/08/1996;8;287211;001;2;28721;1
8;1;287229;01/08/1996;8;287229;001;2;28722;1
8;1;287237;01/08/1996;8;287237;001;2;4090;1
8;1;287237;05/08/1996;8;287237;001;2;4090;1
8;1;287237;12/08/1996;8;287237;001;2;4090;1
8;1;287245;01/08/1996;8;287245;175;2;0;1
8;1;287245;24/09/1996;8;287245;175;2;0;1
8;1;287253;01/08/1996;8;287253;175;2;0;1
8;1;287270;01/08/1996;8;287270;141;2;0;1
8;1;287288;01/08/1996;8;287288;257;2;325;1
8;1;287288;01/08/1997;8;287288;257;2;325;1
8;1;287288;11/11/1999;8;287288;257;2;325;1
8;1;287296;01/08/1996;8;287296;022;2;28729;1
8;1;287296;24/09/1996;8;287296;022;2;28729;1
8;1;287300;01/08/1996;8;287300;071;2;1700;1
8;1;287318;01/08/1996;8;287318;188;2;23;1
8;1;287326;01/08/1996;8;287326;174;2;226;1
8;1;287326;10/08/1996;8;287326;174;2;226;1
8;1;287326;24/09/1996;8;287326;174;2;226;1
8;1;287334;01/08/1996;8;287334;052;2;422;1
8;1;287334;02/05/2014;8;287334;052;2;422;1
8;1;287334;07/08/1996;8;287334;052;2;422;1
8;1;287334;24/09/1996;8;287334;052;2;422;1
8;1;287342;01/08/1996;8;287342;025;2;778;1
8;1;287342;07/08/1996;8;287342;025;2;778;1
8;1;287342;24/09/1996;8;287342;025;2;778;1
276;1;287351;01/07/2024;8;287351;7041;2;441;1
8;1;287351;01/08/1996;8;287351;7041;2;441;1
8;1;287351;01/11/2022;8;287351;7041;2;441;1
276;1;287351;02/05/2019;8;287351;7041;2;441;1
8;1;287351;05/08/1996;8;287351;7041;2;441;1
8;1;287351;08/03/2010;8;287351;7041;2;441;1
8;1;287351;09/06/2025;8;287351;7041;2;441;1
8;1;287351;09/07/2018;8;287351;7041;2;441;1
8;1;287351;10/08/2018;8;287351;7041;2;441;1
8;1;287351;13/04/1999;8;287351;7041;2;441;1
8;1;287351;19/05/2008;8;287351;7041;2;441;1
8;1;287351;24/09/1996;8;287351;7041;2;441;1
8;1;287369;01/08/1996;8;287369;047;2;402;1
8;1;287369;05/08/1996;8;287369;047;2;402;1
8;1;287369;24/09/1996;8;287369;047;2;402;1
8;1;287377;01/08/1996;8;287377;050;2;102;1
8;1;287377;06/08/1996;8;287377;050;2;102;1
8;1;287377;24/09/1996;8;287377;050;2;102;1
8;1;287385;07/08/1996;8;287385;022;2;28738;1
8;1;287385;24/09/1996;8;287385;022;2;28738;1
8;1;287393;01/08/1996;8;287393;086;2;59;1
8;1;287393;16/08/1996;8;287393;086;2;59;1
8;1;287393;24/09/1996;8;287393;086;2;59;1
8;1;287407;01/08/1996;8;287407;072;2;554;1
8;1;287407;12/08/1996;8;287407;072;2;554;1
8;1;287407;24/09/1996;8;287407;072;2;554;1
8;1;287415;01/08/1996;8;287415;072;2;553;1
8;1;287415;15/08/1996;8;287415;072;2;553;1
8;1;287415;24/09/1996;8;287415;072;2;553;1
8;1;287423;01/08/1996;8;287423;052;2;28742;1
8;1;287423;12/08/1996;8;287423;052;2;28742;1
8;1;287423;24/09/1996;8;287423;052;2;28742;1
8;1;287440;01/08/1996;8;287440;228;2;10;1
8;1;287451;01/08/1996;8;287451;248;2;0;1
8;1;287466;01/08/1996;8;287466;071;2;1701;1
8;1;287474;01/08/1996;8;287474;061;2;342;1
8;1;287474;19/08/1996;8;287474;061;2;342;1
8;1;287474;24/09/1996;8;287474;061;2;342;1
8;1;287482;01/08/1996;8;287482;014;2;372;1
8;1;287482;15/08/1996;8;287482;014;2;372;1
8;1;287482;24/09/1996;8;287482;014;2;372;1
8;1;287491;01/08/1996;8;287491;071;2;28749;1
8;1;287504;01/08/1996;8;287504;071;2;28750;1
8;1;287504;10/08/1996;8;287504;071;2;28750;1
8;1;287504;24/09/1996;8;287504;071;2;28750;1
8;1;287521;01/08/1996;8;287521;250;2;5;1
8;1;287521;01/12/1996;8;287521;250;2;5;1
8;1;287521;06/08/1996;8;287521;250;2;5;1
8;1;287539;01/08/1996;8;287539;250;2;2;1
8;1;287547;01/08/1996;8;287547;250;2;0;1
8;1;287555;01/08/1996;8;287555;084;2;92;1
8;1;287555;02/08/1996;8;287555;084;2;92;1
8;1;287555;24/09/1996;8;287555;084;2;92;1
8;1;287563;05/08/1996;8;287563;034;2;28756;1
8;1;287563;24/09/1996;8;287563;034;2;28756;1
8;1;287580;12/08/1996;8;287580;009;2;28758;1
8;1;287580;24/09/1996;8;287580;009;2;28758;1
8;1;287598;13/08/1996;8;287598;063;2;28759;1
8;1;287598;24/09/1996;8;287598;063;2;28759;1
8;1;287610;01/08/1996;8;287610;001;2;4494;1
8;1;287610;05/02/2001;8;287610;001;2;4494;1
8;1;287610;07/08/1996;8;287610;001;2;4494;1
8;1;287610;24/09/1996;8;287610;001;2;4494;1
8;1;287628;16/08/1996;8;287628;067;2;28762;1
8;1;287628;24/09/1996;8;287628;067;2;28762;1
8;1;287636;01/08/1996;8;287636;277;2;6;1
8;1;287636;01/10/1997;8;287636;277;2;6;1
8;1;287636;01/11/1997;8;287636;277;2;6;1
8;1;287644;01/08/1996;8;287644;015;2;28764;1
8;1;287644;15/08/1996;8;287644;015;2;28764;1
8;1;287644;24/09/1996;8;287644;015;2;28764;1
8;1;287652;01/04/1998;8;287652;072;2;579;1
8;1;287652;01/08/1996;8;287652;072;2;579;1
8;1;287652;09/08/1996;8;287652;072;2;579;1
8;1;287652;24/09/1996;8;287652;072;2;579;1
8;1;287661;01/08/1996;8;287661;004;2;459;1
8;1;287679;01/08/1996;8;287679;039;2;91;1
8;1;287679;16/08/1996;8;287679;039;2;91;1
8;1;287679;24/09/1996;8;287679;039;2;91;1
8;1;287687;01/08/1996;8;287687;279;2;7;1
8;1;287687;19/08/1996;8;287687;279;2;7;1
8;1;287687;23/09/1997;8;287687;279;2;7;1
8;1;287687;24/09/1996;8;287687;279;2;7;1
8;1;287687;24/11/1997;8;287687;279;2;7;1
8;1;287695;15/08/1996;8;287695;093;2;28769;1
8;1;287695;24/09/1996;8;287695;093;2;28769;1
8;1;287709;01/08/1996;8;287709;093;2;368;1
8;1;287709;12/08/1996;8;287709;093;2;368;1
8;1;287709;24/09/1996;8;287709;093;2;368;1
8;1;287717;10/08/1996;8;287717;183;2;0;1
8;1;287717;24/09/1996;8;287717;183;2;0;1
8;1;287725;01/08/1996;8;287725;222;2;0;1
8;1;287733;01/08/1996;8;287733;201;2;14;1
8;1;287750;01/08/1996;8;287750;196;2;17;1
8;1;287750;13/08/1996;8;287750;196;2;17;1
8;1;287750;24/09/1996;8;287750;196;2;17;1
8;1;287768;01/08/1996;8;287768;112;2;60;1
8;1;287768;20/08/1996;8;287768;112;2;60;1
8;1;287768;24/09/1996;8;287768;112;2;60;1
8;1;287776;01/08/1996;8;287776;280;2;4;1
8;1;287776;01/12/1997;8;287776;280;2;4;1
8;1;287776;12/08/1996;8;287776;280;2;4;1
8;1;287776;24/09/1996;8;287776;280;2;4;1
8;1;287776;24/11/1997;8;287776;280;2;4;1
8;1;287784;01/08/1996;8;287784;183;2;108;1
8;1;287784;13/08/1996;8;287784;183;2;108;1
8;1;287784;24/09/1996;8;287784;183;2;108;1
8;1;287792;01/04/1997;8;287792;244;2;8;1
8;1;287792;01/08/1996;8;287792;244;2;8;1
8;1;287792;05/08/1996;8;287792;244;2;8;1
8;1;287792;24/09/1996;8;287792;244;2;8;1
8;1;287806;19/08/1996;8;287806;175;2;0;1
8;1;287806;24/09/1996;8;287806;175;2;0;1
8;1;287814;01/08/1996;8;287814;201;2;27;1
8;1;287814;16/08/1996;8;287814;201;2;27;1
8;1;287814;21/08/1997;8;287814;201;2;27;1
8;1;287814;24/09/1996;8;287814;201;2;27;1
8;1;287822;01/08/1996;8;287822;089;2;28782;1
8;1;287822;07/08/1996;8;287822;089;2;28782;1
8;1;287822;24/09/1996;8;287822;089;2;28782;1
8;1;287831;01/08/1996;8;287831;009;2;673;1
8;1;287831;17/07/2006;8;287831;009;2;673;1
8;1;287831;24/10/2011;8;287831;009;2;673;1
8;1;287849;01/08/1996;8;287849;215;2;42;1
8;1;287849;02/08/1996;8;287849;215;2;42;1
8;1;287849;24/09/1996;8;287849;215;2;42;1
8;1;287857;01/08/1996;8;287857;037;2;300;1
8;1;287857;12/08/1996;8;287857;037;2;300;1
8;1;287857;24/09/1996;8;287857;037;2;300;1
8;1;287865;01/08/1996;8;287865;233;2;27;1
8;1;287865;15/08/1996;8;287865;233;2;27;1
8;1;287865;24/09/1996;8;287865;233;2;27;1
8;1;287873;21/08/1996;8;287873;235;2;9;1
8;1;287873;24/09/1996;8;287873;235;2;9;1
8;1;287890;01/08/1996;8;287890;242;2;12;1
8;1;287890;14/08/1996;8;287890;242;2;12;1
8;1;287890;24/09/1996;8;287890;242;2;12;1
8;1;287903;01/08/1996;8;287903;137;2;28790;1
8;1;287903;20/08/1996;8;287903;137;2;28790;1
8;1;287903;24/09/1996;8;287903;137;2;28790;1
8;1;287920;01/08/1996;8;287920;040;2;293;1
8;1;287920;02/08/1996;8;287920;040;2;293;1
8;1;287920;24/09/1996;8;287920;040;2;293;1
8;1;287938;01/08/1996;8;287938;040;2;294;1
8;1;287938;02/08/1996;8;287938;040;2;294;1
8;1;287938;24/09/1996;8;287938;040;2;294;1
8;1;287946;03/08/1996;8;287946;040;2;28794;1
8;1;287946;24/09/1996;8;287946;040;2;28794;1
8;1;287954;01/08/1996;8;287954;150;2;58;1
8;1;287954;07/08/1996;8;287954;150;2;58;1
8;1;287954;24/09/1996;8;287954;150;2;58;1
8;1;287962;01/08/1996;8;287962;034;2;28796;1
8;1;287962;14/08/1996;8;287962;034;2;28796;1
8;1;287962;24/09/1996;8;287962;034;2;28796;1
8;1;287971;01/08/1996;8;287971;089;2;65;1
8;1;287971;09/08/1996;8;287971;089;2;65;1
8;1;287971;24/09/1996;8;287971;089;2;65;1
8;1;287989;01/08/1996;8;287989;197;2;0;1
8;1;287989;23/08/1996;8;287989;197;2;0;1
8;1;287989;24/09/1996;8;287989;197;2;0;1
8;1;287997;01/08/1996;8;287997;044;2;980;1
8;1;287997;20/08/1996;8;287997;044;2;980;1
8;1;287997;24/09/1996;8;287997;044;2;980;1
8;1;288004;01/08/1996;8;288004;238;2;0;1
8;1;288004;16/08/1996;8;288004;238;2;0;1
8;1;288004;24/09/1996;8;288004;238;2;0;1
8;1;288012;01/08/1996;8;288012;063;2;1374;1
8;1;288012;15/08/1996;8;288012;063;2;1374;1
8;1;288012;24/09/1996;8;288012;063;2;1374;1
8;1;288021;01/08/1996;8;288021;177;2;37;1
8;1;288039;01/08/1996;8;288039;151;2;0;1
8;1;288039;24/09/1996;8;288039;151;2;0;1
8;1;288047;01/08/1996;8;288047;153;2;39;1
8;1;288055;01/08/1996;8;288055;072;2;28805;1
8;1;288055;20/08/1996;8;288055;072;2;28805;1
8;1;288055;24/09/1996;8;288055;072;2;28805;1
8;1;288063;24/09/1996;8;288063;029;2;28806;1
8;1;288063;26/08/1996;8;288063;029;2;28806;1
8;1;288080;24/09/1996;8;288080;061;2;28808;1
8;1;288080;26/08/1996;8;288080;061;2;28808;1
8;1;288098;01/09/1996;8;288098;072;2;556;1
8;1;288098;02/09/1996;8;288098;072;2;556;1
8;1;288098;24/09/1996;8;288098;072;2;556;1
8;1;288110;01/09/1996;8;288110;025;2;779;1
8;1;288110;02/09/1996;8;288110;025;2;779;1
8;1;288110;24/09/1996;8;288110;025;2;779;1
8;1;288128;01/09/1996;8;288128;025;2;780;1
8;1;288128;02/09/1996;8;288128;025;2;780;1
8;1;288128;24/09/1996;8;288128;025;2;780;1
8;1;288136;01/09/1996;8;288136;094;2;64;1
8;1;288136;02/09/1996;8;288136;094;2;64;1
8;1;288136;24/09/1996;8;288136;094;2;64;1
8;1;288144;01/09/1996;8;288144;084;2;93;1
8;1;288144;02/09/1996;8;288144;084;2;93;1
8;1;288144;24/09/1996;8;288144;084;2;93;1
8;1;288152;01/09/1996;8;288152;209;2;26;1
8;1;288160;01/09/1996;8;288160;081;2;98;1
8;1;288160;02/09/1996;8;288160;081;2;98;1
8;1;288160;24/09/1996;8;288160;081;2;98;1
8;1;288179;01/09/1996;8;288179;239;2;11;1
8;1;288179;02/09/1996;8;288179;239;2;11;1
8;1;288179;24/09/1996;8;288179;239;2;11;1
8;1;288187;01/09/1996;8;288187;014;2;373;1
8;1;288187;02/09/1996;8;288187;014;2;373;1
8;1;288187;24/09/1996;8;288187;014;2;373;1
8;1;288195;01/09/1996;8;288195;056;2;77;1
8;1;288195;02/09/1996;8;288195;056;2;77;1
8;1;288195;24/09/1996;8;288195;056;2;77;1
8;1;288209;04/09/1996;8;288209;001;2;4097;1
8;1;288217;01/09/1996;8;288217;071;2;1704;1
8;1;288217;02/09/1996;8;288217;071;2;1704;1
8;1;288217;24/09/1996;8;288217;071;2;1704;1
8;1;288225;01/12/2001;8;288225;009;2;615;1
8;1;288225;01/12/2003;8;288225;009;2;615;1
8;1;288225;09/09/1996;8;288225;009;2;615;1
8;1;288225;10/11/2003;8;288225;009;2;615;1
8;1;288225;16/03/2004;8;288225;009;2;615;1
8;1;288225;27/01/2004;8;288225;009;2;615;1
8;1;288233;01/09/1996;8;288233;009;2;502;1
8;1;288233;09/09/1996;8;288233;009;2;502;1
8;1;288233;24/09/1996;8;288233;009;2;502;1
8;1;288250;01/09/1996;8;288250;162;2;29;1
8;1;288250;11/09/1996;8;288250;162;2;29;1
8;1;288250;24/09/1996;8;288250;162;2;29;1
8;1;288268;01/09/1996;8;288268;146;2;41;1
8;1;288268;02/09/1996;8;288268;146;2;41;1
8;1;288268;24/09/1996;8;288268;146;2;41;1
8;1;288276;02/09/1996;8;288276;039;2;92;1
8;1;288276;24/09/1996;8;288276;039;2;92;1
8;1;288284;01/09/1996;8;288284;197;2;27;1
8;1;288284;06/09/1996;8;288284;197;2;27;1
8;1;288284;24/09/1996;8;288284;197;2;27;1
8;1;288292;24/09/1996;8;288292;209;2;25;1
8;1;288306;01/09/1996;8;288306;251;2;28830;1
8;1;288306;01/12/1996;8;288306;251;2;28830;1
8;1;288306;09/09/1996;8;288306;251;2;28830;1
8;1;288314;01/09/1996;8;288314;251;2;28831;1
8;1;288314;01/12/1996;8;288314;251;2;28831;1
8;1;288314;09/09/1996;8;288314;251;2;28831;1
8;1;288322;09/09/1996;8;288322;001;2;28832;1
8;1;288330;01/09/1996;8;288330;194;2;44;1
8;1;288330;09/09/1996;8;288330;194;2;44;1
8;1;288330;24/09/1996;8;288330;194;2;44;1
8;1;288349;01/03/2000;8;288349;286;2;12;1
8;1;288349;01/04/1999;8;288349;286;2;12;1
8;1;288349;01/05/1998;8;288349;286;2;12;1
8;1;288349;01/09/1996;8;288349;286;2;12;1
8;1;288349;01/09/1997;8;288349;286;2;12;1
8;1;288349;09/09/1996;8;288349;286;2;12;1
8;1;288349;24/09/1996;8;288349;286;2;12;1
8;1;288357;02/09/1996;8;288357;175;2;285;1
8;1;288357;24/09/1996;8;288357;175;2;285;1
8;1;288365;01/09/1996;8;288365;240;2;16;1
8;1;288365;02/09/1996;8;288365;240;2;16;1
8;1;288365;24/09/1996;8;288365;240;2;16;1
8;1;288373;01/09/1996;8;288373;175;2;284;1
8;1;288373;02/09/1996;8;288373;175;2;284;1
8;1;288373;24/09/1996;8;288373;175;2;284;1
8;1;288390;01/09/1996;8;288390;149;2;72;1
8;1;288390;03/09/1996;8;288390;149;2;72;1
8;1;288390;24/09/1996;8;288390;149;2;72;1
8;1;288403;01/09/1996;8;288403;133;2;47;1
8;1;288403;05/09/1996;8;288403;133;2;47;1
8;1;288403;24/09/1996;8;288403;133;2;47;1
8;1;288420;01/09/1996;8;288420;235;2;14;1
8;1;288420;09/09/1996;8;288420;235;2;14;1
8;1;288420;24/09/1996;8;288420;235;2;14;1
8;1;288438;01/09/1996;8;288438;127;2;38;1
8;1;288438;05/09/1996;8;288438;127;2;38;1
8;1;288438;24/09/1996;8;288438;127;2;38;1
8;1;288446;01/09/1996;8;288446;194;2;45;1
8;1;288446;19/09/1996;8;288446;194;2;45;1
8;1;288446;24/09/1996;8;288446;194;2;45;1
8;1;288462;01/09/1996;8;288462;066;2;60;1
8;1;288462;12/09/1996;8;288462;066;2;60;1
8;1;288462;24/09/1996;8;288462;066;2;60;1
8;1;288470;01/09/1996;8;288470;209;2;27;1
8;1;288489;01/09/1996;8;288489;167;2;38;1
8;1;288497;01/09/1996;8;288497;182;2;31;1
8;1;288497;16/09/1996;8;288497;182;2;31;1
8;1;288497;24/09/1996;8;288497;182;2;31;1
8;1;288500;01/09/1996;8;288500;041;2;256;1
8;1;288500;16/09/1996;8;288500;041;2;256;1
8;1;288500;24/09/1996;8;288500;041;2;256;1
8;1;288519;01/09/1996;8;288519;061;2;344;1
8;1;288527;01/09/1996;8;288527;105;2;73;1
8;1;288527;16/09/1996;8;288527;105;2;73;1
8;1;288527;24/09/1996;8;288527;105;2;73;1
8;1;288535;01/09/1996;8;288535;294;2;21;1
8;1;288535;01/09/1999;8;288535;294;2;21;1
8;1;288535;10/09/1996;8;288535;294;2;21;1
8;1;288535;24/09/1996;8;288535;294;2;21;1
8;1;288543;01/09/1996;8;288543;057;2;95;1
8;1;288543;09/09/1996;8;288543;057;2;95;1
8;1;288543;24/09/1996;8;288543;057;2;95;1
8;1;288560;01/09/1996;8;288560;071;2;1705;1
8;1;288560;13/09/1996;8;288560;071;2;1705;1
8;1;288560;24/09/1996;8;288560;071;2;1705;1
8;1;288578;01/09/1996;8;288578;047;2;403;1
8;1;288586;01/09/1996;8;288586;019;2;271;1
8;1;288594;01/09/1996;8;288594;097;2;149;1
8;1;288594;13/09/1996;8;288594;097;2;149;1
8;1;288594;24/09/1996;8;288594;097;2;149;1
8;1;288608;01/09/1996;8;288608;044;2;982;1
8;1;288608;02/09/1996;8;288608;044;2;982;1
8;1;288608;24/09/1996;8;288608;044;2;982;1
8;1;288616;01/09/1996;8;288616;199;2;24;1
