codigo_empresa;tipo_colaborador;cadastro_colaborador;data_pagamento;dias_aviso_indenizado;dias_aviso_reavido;dias_saldo_salarios;dias_fim_contrato_antecipado;salario_final_aviso;saldo_anterior_fgts;homologacao_dissidio_coletivo;motivo_complementar;salario_base;integrar_rescisao;aviso_previo;dias_aviso_indenizado_acrescimo;dias_aviso_reavido_acrescimo;termo_quitacao_trct
8;1;324388;08/12/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;324400;02/05/2025;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;325406;31/03/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;325856;07/06/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;325872;28/12/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;325902;22/10/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;325929;25/10/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;326267;14/03/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;326275;29/01/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;326518;31/03/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;327085;28/04/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;327336;25/01/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;327751;20/06/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;327794;11/02/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;327972;20/12/2010;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;328103;21/07/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;328359;11/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;328510;27/01/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;328634;25/10/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;328677;05/03/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;328685;24/05/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;328774;02/10/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;329436;12/07/2023;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;329681;18/07/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;329720;21/07/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;329860;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;329886;16/05/2024;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;329991;01/06/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;330019;28/02/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;330051;30/09/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;330230;02/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;330400;08/11/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
4;1;330442;09/07/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;330531;02/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;330736;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;330868;19/10/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;330914;19/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;330957;01/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;331023;02/10/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;331120;16/09/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;331171;10/12/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;331260;21/03/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;331309;09/01/2006;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;331341;15/02/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;331422;10/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;331660;14/08/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;331805;05/05/2025;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;332054;12/09/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;332100;19/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;332240;22/07/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;332283;20/11/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;332291;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;332410;08/11/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;332429;02/05/2019;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;332470;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;332674;02/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;332755;02/05/2019;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;332852;05/06/2024;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;332852;02/05/2025;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;333085;13/06/2006;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;333107;22/01/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;333336;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;333344;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;333352;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;333360;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;333379;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;333387;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;333689;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;333980;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;333980;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;333999;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;333999;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334014;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334014;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334022;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334022;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334030;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334030;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334278;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334286;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334294;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334308;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334600;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334618;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334626;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334634;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334642;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334650;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334669;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334723;30/08/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334871;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334871;29/12/2000;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;334960;11/07/2022;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;334995;07/03/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;335002;07/03/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;335290;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;335347;07/11/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;335371;08/06/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;335649;16/07/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;335967;12/01/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;335983;27/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;336050;15/09/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;336424;31/05/2022;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;336513;19/01/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;336718;12/12/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;336874;08/05/2006;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;337110;21/03/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;337137;19/05/2020;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;337242;25/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;337285;06/09/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;337323;08/07/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;337390;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;337463;14/01/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
4;1;337587;03/11/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;337633;03/12/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;337714;02/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;337862;13/02/2006;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;337900;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;338133;02/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;338206;01/12/2014;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;338222;11/07/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;338516;01/07/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;338630;12/07/2023;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;338630;17/06/2022;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;338877;07/05/2018;0;0;0;0;0;0;;;0;0;1;0;0;0
4;1;338982;30/04/2024;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;339075;22/09/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;339148;27/08/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;339385;26/04/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;339415;14/06/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;339482;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;339490;29/11/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;339539;01/07/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;339555;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;339601;30/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;339644;07/04/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;339750;03/01/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;339890;30/06/2023;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;339946;09/11/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;340316;10/03/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;340430;03/12/2001;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;340456;11/01/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;340766;20/02/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;340804;02/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;340960;16/04/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;340979;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;341304;16/02/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;341398;02/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;341401;07/06/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;341665;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;341746;12/08/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;342351;28/09/2020;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;342351;14/06/2021;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;343315;05/02/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;343749;11/07/2022;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;343889;01/12/2014;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;343960;19/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;343986;12/04/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;344052;14/08/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;344184;14/01/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;344249;03/07/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;344540;22/09/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;344591;02/03/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;344729;21/01/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;344753;16/09/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;344923;02/01/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;345008;01/03/2007;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;345156;30/03/2011;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;345466;02/05/2017;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;345989;14/07/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;346179;11/06/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;346209;02/05/2019;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;346241;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;346250;27/06/2022;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;346390;18/05/2018;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;346403;28/06/2011;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;346683;04/02/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;346730;15/06/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;346934;10/09/2002;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;346950;08/05/2018;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;347108;24/03/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;347116;15/05/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;347396;02/06/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;347469;15/05/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;347477;15/05/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;347558;01/06/2007;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;347612;15/05/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;347965;03/06/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;347981;03/02/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;348015;05/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;348023;17/03/2006;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;348040;02/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;348163;16/09/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;348210;04/01/2010;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;348350;02/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;348368;02/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;348449;16/09/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;348473;27/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;348554;30/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;348651;07/11/2008;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;348660;10/05/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;348953;11/01/2013;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;349143;05/12/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;350095;22/09/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;350281;09/02/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;350290;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;350648;15/04/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;350940;29/04/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;351270;25/04/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;351733;13/10/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;351741;23/01/2006;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;352500;02/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;352632;15/09/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;352713;28/06/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;352861;04/05/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;353051;29/08/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;353370;02/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;353388;09/11/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
6;1;353426;24/04/2017;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;353884;02/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;354015;28/09/2020;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;354015;21/05/2021;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;354171;07/10/2024;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;354309;13/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;354465;12/01/2012;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;354490;27/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;354678;15/03/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;354694;02/06/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
4;1;354759;26/01/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;354902;16/09/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;354910;11/07/2006;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;355488;31/08/2008;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;355488;01/09/2008;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;355488;22/08/2008;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;355500;29/01/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;355674;06/02/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;355917;05/12/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;355925;29/01/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;356271;01/11/2006;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;356280;01/03/2008;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;356816;06/03/2006;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;357260;29/01/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;359262;27/12/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;359270;27/12/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;359289;27/12/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;359297;27/12/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;359300;27/12/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;359319;27/12/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;359327;27/12/2003;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;360465;26/04/2017;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;361283;23/10/2013;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;361348;30/08/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;361461;01/07/2007;0;0;0;0;0;0;;;0;0;3;0;0;0
4;1;361470;23/12/2011;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;361640;28/09/2020;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;361747;19/10/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;362018;25/06/2021;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;362018;17/06/2022;0;0;0;0;0;0;;;0;0;1;0;0;0
4;1;362220;04/05/2006;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;362344;26/04/2013;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;362344;14/05/2013;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;362638;19/04/2017;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;362719;14/03/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;362956;09/06/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;362972;05/05/2010;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;363022;19/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;363057;13/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;363456;30/08/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;363740;01/10/2006;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;363782;16/09/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;363804;08/09/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;363880;17/12/2015;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;363880;27/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;363960;30/08/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;363987;09/03/2011;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;364240;06/09/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;364258;02/08/2006;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;364428;02/05/2019;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;364517;28/06/2011;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;364576;19/09/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;364614;25/06/2024;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;364665;01/11/2006;0;0;0;0;0;0;;;0;0;3;0;0;0
276;1;364797;27/03/2015;0;0;0;0;0;0;;;0;0;1;0;0;0
276;1;364886;23/10/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;365165;11/04/2006;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;365211;12/07/2023;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;365238;19/09/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
282;1;365246;09/06/2022;0;0;0;0;0;0;;;0;0;1;0;0;0
282;1;365246;30/06/2022;0;0;0;0;0;0;;;0;0;1;0;0;0
282;1;365246;01/07/2022;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;365394;19/09/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;365670;16/09/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
4;1;365718;28/04/2022;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;366153;02/01/2008;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;366250;04/12/2017;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;366420;16/09/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;366560;30/08/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;366617;08/06/2012;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;366684;08/09/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;366846;19/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;366889;16/09/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;367273;28/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;367699;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;367702;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;367710;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;367729;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;367737;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;367745;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;367753;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;367761;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;367788;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;367796;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;368237;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;368253;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;368385;01/01/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;368490;27/05/2022;0;0;0;0;0;0;;;0;0;1;0;0;0
8;1;368636;28/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;368652;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;368733;16/09/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;368814;10/05/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;368822;10/01/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;369080;03/01/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;369101;03/01/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;369110;03/01/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;369128;03/01/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;369152;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;369179;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;369195;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;369292;15/04/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;369578;04/01/2006;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;370207;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;370215;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;370223;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;370754;30/12/2004;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;370894;10/01/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;370908;10/01/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;370916;10/01/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;370924;10/01/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;371165;20/01/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;371300;10/11/2009;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;371432;19/09/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;371610;07/03/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;371637;15/03/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;371645;23/09/2005;0;0;0;0;0;0;;;0;0;3;0;0;0
8;1;371670;30/05/2016;0;0;0;0;0;0;;;0;0;1;0;0;0
