codigo_empresa;codigo_filial;razao_social;nome_filial;endereco_filial;complemento_endereco;numero_endereco;codigo_bairro;estado;codigo_cidade;codigo_ddi_telefone;codigo_ddd_telefone;numero_telefone;tipo_filial;tipo_inscricao;numero_inscricao;codigo_cei;inscricao_estadual;inscricao_municipal;cnae_fiscal;codigo_nac_atv_economica;inscricao_cno;inscricao_caepf;cnae_fiscal_preponderante;tipo_caepf;tipo_logradouro;codigo_cep_filial;nome_empresarial_completo
8;620;GRAZZIOTIN S/A;GRZ - SAO GABRIEL 620;CORONEL SOARES;;432;160;RS;4318309;55;0;;F;1;092012467062019;;;;4781400;4781;;;4781400;1;R;97300228;GRAZZIOTIN SA SAO GABRIEL 620
8;621;GRAZZIOTIN S/A;PRM - SERTAO 621;BRASIL;;1175;7552;RS;4320503;55;0;;F;1;092012467062108;;;;4781400;4781;;;4781400;1;AV;99170000;GRAZZIOTIN SA SERTAO 621
8;622;GRAZZIOTIN S/A;PRM - POUSO REDONDO 622;VINTE E TRES DE JULHO;SL COMERCIAL;76;7614;SC;4213708;55;0;;F;1;092012467062280;;;;4781400;4781;;;4781400;1;R;89172000;GRAZZIOTIN SA POUSO REDONDO 622
8;623;GRAZZIOTIN S/A;GRZ - OSORIO 623;MACHADO DE ASSIS;;355;4521;RS;4313508;55;0;;F;1;092012467062361;;;;4781400;4781;;;4781400;1;R;95520000;GRAZZIOTIN SA OSORIO 623
8;624;GRAZZIOTIN S/A;PRM - CAMPOS NOVOS 624;EXPEDICIONARIO JOAO BATISTA DE ALMEIDA;;205;223;SC;4203600;55;0;;F;1;092012467062442;;;;4781400;4781;;;4781400;1;R;89620000;GRAZZIOTIN SA CAMPOS NOVOS 624
8;625;GRAZZIOTIN S/A;PRM - SIDEROPOLIS 625;TREVISO;;218;977;SC;4217600;55;0;;F;1;092012467062523;;;;4781400;4781;;;4781400;1;R;88860000;GRAZZIOTIN SA SIDEROPOLIS 625
8;626;GRAZZIOTIN S/A;PRM - MARAU 626;DUQUE DE CAXIAS;;202;391;RS;4311809;55;0;;F;1;092012467062604;;;;4781400;4781;;;4781400;1;R;99150000;GRAZZIOTIN SA MARAU 626
8;627;GRAZZIOTIN S/A;PRM - ALECRIM 627;VEREADOR ADELMI COLOSSI;;310;7615;RS;4300307;55;0;;F;1;092012467062795;;;;4781400;4781;;;4781400;1;R;98950000;GRAZZIOTIN SA ALECRIM
8;631;GRAZZIOTIN S/A;GRZ - SAO LEOPOLDO 631;INDEPENDENCIA;;290;117;RS;4318705;55;0;;F;1;092012467063171;;;;4781400;4781;;;4781400;1;AV;93010001;GRAZZIOTIN SA SÃO LEOPOLDO 631
8;632;GRAZZIOTIN S/A;GRZ - SANTA VITORIA DO PALMAR 632;BARÃO DO RIO BRANCO;;673;4150;RS;4317301;55;0;;F;1;092012467063252;;;;4781400;4781;;;4781400;1;R;96230000;GRAZZIOTIN SA SANTA VITORIA DO PALMAR 632
8;633;GRAZZIOTIN S/A;GRZ - SAO MATEUS DO SUL 633;DOM PEDRO II;;556;4984;PR;4125605;55;0;;F;1;092012467063333;;;;4781400;4781;;;4781400;1;R;83900000;GRAZZIOTIN SA SAO MATEUS DO SUL 633
8;634;GRAZZIOTIN S/A;GRZ - ABELARDO LUZ 634;GETULIO VARGAS;;871;5160;SC;4200101;55;0;;F;1;092012467063414;;;;4781400;4781;;;4781400;1;AV;89830000;GRAZZIOTIN SA ABELARDO LUZ 634
8;635;GRAZZIOTIN S/A;GRZ - SANTO ANGELO 635;MARECHAL FLORIANO;;1400;176;RS;4317509;55;0;;F;1;092012467063503;;;;4781400;4781;;;4781400;1;R;98801650;GRAZZIOTIN SA SANTO ANGELO 635
8;636;GRAZZIOTIN S/A;GRZ - CHARQUEADAS 636;BENTO GONCALVES;;701;4203;RS;4305355;55;0;;F;1;092012467063686;;;;4781400;4781;;;4781400;1;AV;96745000;GRAZZIOTIN SA CHARQUEADAS 636
8;639;GRAZZIOTIN S/A;TOT - SOLEDADE 639;JULIO DE CASTILHOS;;926;1175;RS;4320800;55;0;;F;1;092012467063929;;;;4781400;4781;;;4781400;1;AV;99300000;GRAZZIOTIN SA SOLEDADE 639
8;640;GRAZZIOTIN S/A;PRM - PLANALTO 640;SOLEDADE;;1246;7940;PR;4119806;55;0;;F;1;092012467064062;;;;4781400;4781;;;4781400;1;R;85750000;GRAZZIOTIN SA PLANALTO 640
8;641;GRAZZIOTIN S/A;PRM - CARAZINHO 641;FLORES DA CUNHA;SL 102/204;2151;63;RS;4304705;55;0;;F;1;092012467064143;;;;4781400;4781;;;4781400;1;AV;99500000;GRAZZIOTIN SA CARAZINHO 641
8;643;GRAZZIOTIN S/A;GRZ - PATO BRANCO 643;TUPI;;2166;141;PR;4118501;55;0;;F;1;092012467064305;;;;4781400;4781;;;4781400;1;R;85501063;GRAZZIOTIN PATO BRANCO 643
8;644;GRAZZIOTIN S/A;PRM - PALMEIRA DAS MISSOES 644;INDEPENDENCIA;;815;130;RS;4313706;55;0;;F;1;092012467064496;;;;4781400;4781;;;4781400;1;AV;98300000;GRAZZIOTIN SA PALMEIRA DAS MISSOES
8;645;GRAZZIOTIN S/A;PRM - TRES PASSOS 645;AV. JULIO DE CASTILHOS;;1229;237;RS;4321907;55;0;;F;1;092012467064577;;;;4781400;4781;;;4781400;1;R;98600000;GRAZZIOTIN SA TRES PASSOS 645
8;646;GRAZZIOTIN S/A;PRM - CACHOEIRA DO SUL 646;JULIO DE CASTILHOS;SALA 02;520;89;RS;4303004;55;0;;F;1;092012467064658;;;;4781400;4781;;;4781400;1;R;96501001;GRAZZIOTIN SA CACHOEIRA DO SUL 646
8;647;GRAZZIOTIN S/A;GRZ - CURITIBANOS 647;SALOMAO CARNEIRO DE ALMEIDA;;635;287;SC;4204806;55;0;;F;1;092012467064739;;;;4781400;4781;;;4781400;1;AV;89520000;GRAZZIOTIN SA CURITIBANOS 647
8;648;GRAZZIOTIN S/A;PRM - SAO LEOPOLDO 648;INDEPENDENCIA;;290;117;RS;4318705;55;0;;F;1;092012467064810;;;;4759899;4781;;;4759899;1;AV;93010001;GRAZZIOTIN SA SAO LEOPOLDO 648
8;649;GRAZZIOTIN S/A;PRM - SANTA ROSA 649;AMERICA;;139;192;RS;4317202;55;0;;F;1;092012467064909;;;;4781400;4781;;;4781400;1;AV;98780732;GRAZZIOTIN SA SANTA ROSA 649
8;650;GRAZZIOTIN S/A;PRM - GIRUA 650;BENTO GONÇALVES;;247;2276;RS;4309001;55;0;;F;1;092012467065034;;;;4781400;4781;;;4781400;1;R;98870000;GRAZZIOTIN SA GIRUA 650
8;651;GRAZZIOTIN S/A;GRZ - CAXIAS DO SUL 651;JULIO DE CASTILHOS;;2785;6476;RS;4305108;55;0;;F;1;092012467065115;;;;4781400;4781;;;4781400;1;AV;95013215;GRAZZIOTIN SA CAXIAS DO SUL 651
8;652;GRAZZIOTIN S/A;GRZ - GIRUA 652;FRANCISCO LEOPOLDO UHRY;;230;2276;RS;4309001;55;0;;F;1;092012467065204;;;;4781400;4781;;;4781400;1;R;98870000;GRAZZIOTIN SA GIRUA 652
8;653;GRAZZIOTIN S/A;PRM - PINHAO 653;TRIFON HANYSZ;;194;4728;PR;4119301;55;0;;F;1;092012467065387;;;;4781400;4781;;;4781400;1;AV;85170023;GRAZZIOTIN SA PINHAO 653
8;654;GRAZZIOTIN S/A;PRM - CONCORDIA 654;ORESTES FARINA;SL COMERCIAL;205;267;SC;4204301;55;0;;F;1;092012467065468;;;;4781400;4781;;;4781400;1;R;89700071;GRAZZIOTIN SA CONCORDIA 654
8;655;GRAZZIOTIN S/A;GRZ - PASSO FUNDO 655;BRASIL LESTE;SL COMERCIAL;1065;5;RS;4314100;55;0;;F;1;092012467065549;;;;4781400;4781;;;4781400;1;AV;99050073;GRAZZIOTIN SA PASSO FUNDO 655
8;656;GRAZZIOTIN S/A;PRM - CACAPAVA DO SUL 656;SETE DE SETEMBRO;SALA COMERCIAL;934;440;RS;4302808;55;0;;F;1;092012467065620;;;;4781400;4781;;;4781400;1;R;96570000;GRAZZIOTIN SA CAÇAPAVA DO SUL 656
8;657;GRAZZIOTIN S/A;PRM - MORRO DA FUMACA 657;URUSSANGA;;10;8199;SC;4211207;55;0;;F;1;092012467065700;;;;4781400;4781;;;4781400;1;R;88837000;GRAZZIOTIN SA MORRO DA FUMAÇA 657
8;658;GRAZZIOTIN S/A;PRM - MATELANDIA 658;PARANA;;722;8232;PR;4115606;55;0;;F;1;092012467065891;;;;4781400;4781;;;4781400;1;AV;85887000;GRAZZIOTIN SA MATELANDIA 658
8;659;GRAZZIOTIN S/A;PRM - SAO MIGUEL DO IGUACU 659;DUQUE DE CAXIAS;SL COMERCIAL;950;8233;PR;4125704;55;0;;F;1;092012467065972;;;;4781400;4781;;;4781400;1;R;85877000;GRAZZIOTIN SA SAO MIGUEL DO IGUAÇU
8;660;GRAZZIOTIN S/A;GRZ - URUGUAIANA 660;DUQUE DE CAXIAS;;1530;262;RS;4322400;55;0;;F;1;092012467066006;;;;4781400;4781;;;4781400;1;R;97501584;GRAZZIOTIN SA URUGUAIANA 660
8;661;GRAZZIOTIN S/A;GRZ - ITAQUI 661;DAVID CANABARRO;;1200;486;RS;4310603;55;0;;F;1;092012467066197;;;;4781400;4781;;;4781400;1;R;97650000;GRAZZIOTIN SA ITAQUI 661
8;662;GRAZZIOTIN S/A;GRZ - TRES DE MAIO 662;RUA SENADOR ALBERTO PASQUALINE;;230;754;RS;4321808;55;0;;F;1;092012467066278;;;;4781400;4781;;;4781400;1;R;98910000;GRAZZIOTIN SA TRES DE MAIO 662
8;663;GRAZZIOTIN S/A;PRM - TOLEDO 663;AV MARIPA;LOJA 01- 1 PAV.;5018;105;PR;4127700;55;0;;F;1;092012467066359;;;;4781400;4781;;;4781400;1;AV;85901000;GRAZZIOTIN SA TOLEDO  663
8;664;GRAZZIOTIN S/A;PRM - GRAVATAI 664;DORIVAL CANDIDO LUZ DE OLIVEIRA;;5206;1959;RS;4309209;55;0;;F;1;092012467066430;;;;4781400;4781;;;4781400;1;AV;94030001;GRAZZIOTIN SA GRAVATAI 664
8;665;GRAZZIOTIN S/A;PRM - LAURO MULLER 665;WALTER VETERLI;SL 02;80;8252;SC;4209607;55;0;;F;1;092012467066510;;;;4781400;4781;;;4781400;1;R;88880000;GRAZZIOTIN SA LAURO MULLER 665
8;666;GRAZZIOTIN S/A;PRM - NOVA SANTA ROSA 666;AV. SANTO CRISTO;;881;8259;PR;4117222;55;0;;F;1;092012467066600;;;;4781400;4781;;;4781400;1;AV;85930500;GRAZZIOTIN SA NOVA SANTA ROSA 666
8;667;GRAZZIOTIN S/A;PRM - CASCAVEL 667;SETE DE SETEMBRO;SL COMERCIAL;2829;289;PR;4104808;55;0;;F;1;092012467066782;;;;4781400;4781;;;4781400;1;R;85801140;GRAZZIOTIN SA CASCAVEL 667
8;668;GRAZZIOTIN S/A;PRM - BAGE 668;GENERAL SAMPAIO;SALA 03;150;256;RS;4301602;55;0;;F;1;092012467066863;;;;4781400;4781;;;4781400;1;R;96400370;GRAZZIOTIN SA BAGE 668
8;669;GRAZZIOTIN S/A;PRM - MEDIANEIRA 669;BRASILIA;SL COMERCIAL;910;8310;PR;4115804;55;0;;F;1;092012467066944;;;;4781400;4781;;;4781400;1;AV;85720037;GRAZZIOTIN SA MEDIANEIRA 669
8;7002;GRAZZIOTIN S/A;GZT - CACHOEIRINHA 7002;FLORES DA CUNHA;;984;390;RS;4303103;55;0;;F;1;092012467000250;;;;4781400;5232;;;4781400;1;AV;94910001;CIA CACHOEIRINHA 7002
8;7005;GRAZZIOTIN S/A;GZT - CARAZINHO 7005;FLORES DA CUNHA;;2299;63;RS;4304705;55;0;;F;1;092012467000501;;;;4781400;5232;;;4781400;1;AV;99500000;CIA CARAZINHO 7005
8;7007;GRAZZIOTIN S/A;GZT - CRUZ ALTA 7007;VENANCIO AYRES;;1301;135;RS;4306106;55;0;;F;1;092012467000765;;;;4781400;5232;;;4781400;1;R;98005096;CIA CRUZ ALTA 7007
8;7008;GRAZZIOTIN S/A;GZT - PALMEIRA DAS MISSOES 7008;INDEPENDENCIA;SL 2;1040;130;RS;4313706;55;0;;F;1;092012467000846;;;;4759899;4781;;;4759899;1;AV;98300000;CIA - PALMEIRA DAS MISSOES 7008
8;7009;GRAZZIOTIN S/A;GZT - IJUI 7009;ERNESTO ALVES;;173;250;RS;4310207;55;0;;F;1;092012467000927;;;;4781400;5232;;;4781400;1;R;98700000;CIA IJUI 7009
8;7015;GRAZZIOTIN S/A;GZT - SANTO ANGELO 7015;MARECHAL FLORIANO PEIXOTO;;1387;176;RS;4317509;55;0;;F;1;092012467001575;;;;4781400;5232;;;4781400;1;R;98801650;CIA SANTO ANGELO 7015
8;7020;GRAZZIOTIN S/A;GZT - FREDERICO WESTPHALEN 7020;ARTHUR MILANI;;650;4219;RS;4308508;55;0;;F;1;092012467002032;;;;4781400;5232;;;4781400;1;R;98400000;CIA - FREDERICO WESTPHALEN 7020
8;7022;GRAZZIOTIN S/A;GZT - CANOAS 7022;QUINZE DE JANEIRO;;481;294;RS;4304606;55;0;;F;1;092012467002202;;;;4781400;5232;;;4781400;1;R;92010300;CIA CANOAS 7022
8;7024;GRAZZIOTIN S/A;GZT - TRES PASSOS 7024;BENTO GONCALVES;;411;237;RS;4321907;55;0;;F;1;092012467002466;;;;4781400;5232;;;4781400;1;R;98600000;CIA TRES PASSOS 7024
8;7032;GRAZZIOTIN S/A;GZT - GUAPORE 7032;DOUTOR LUIS AUGUSTO PUPERI;;740;3336;RS;4309407;55;0;;F;1;092012467003276;;;;4781400;5232;;;4781400;1;R;99200000;CIA GUAPORE 7032
8;7037;GRAZZIOTIN S/A;GZT - SAO BORJA 7037;GENERAL MARQUES;SL 101;969;165;RS;4318002;55;0;;F;1;092012467003780;;;;4781400;5232;;;4781400;1;R;97670000;CIA - SAO BORJA 7037
8;7038;GRAZZIOTIN S/A;GZT - BAGE 7038;BENTO GONCALVES;;361;256;RS;4301602;55;0;;F;1;092012467003861;;;;4759899;5232;;;4759899;1;R;96400201;CIA BAGE 7038
8;7041;GRAZZIOTIN S/A;GZT - ESTEIO 7041;PRESIDENTE VARGAS;SALA 102;1698;189;RS;4307708;55;0;;F;1;092012467004167;;;;4781400;5232;;;4781400;1;AV;93260048;CIA ESTEIO 7041
8;7044;GRAZZIOTIN S/A;GZT - PASSO FUNDO 7044;PRESIDENTE VARGAS;;20;2;RS;4314100;55;0;;F;1;092012467004400;;;;4781400;5232;;;4781400;1;AV;99070000;CIA - PASSO FUNDO 7044
8;7046;GRAZZIOTIN S/A;GZT - RIO GRANDE 7046;GENERAL BACELAR;;265;1090;RS;4315602;55;0;;F;1;092012467004671;;;;4781400;5232;;;4781400;1;R;96200370;CIA RIO GRANDE 7046
8;7047;GRAZZIOTIN S/A;GZT - LAGES 7047;CORREA PINTO;;180;491;SC;4209300;55;0;;F;1;092012467004752;;;;4781400;5232;;;4781400;1;R;88502200;CIA LAGES 7047
8;7050;GRAZZIOTIN S/A;GZT - SANTA ROSA 7050;JULIO RAUBER;;127;192;RS;4317202;55;0;;F;1;092012467005058;;;;4759899;5232;;;4759899;1;R;98780331;CIA SANTA ROSA 7050
8;7051;GRAZZIOTIN S/A;GZT - GIRUA 7051;FRANCISCO LEOPOLDO UHRY;;230;2276;RS;4309001;55;0;;F;1;092012467005139;;;;4781400;5232;;;4781400;1;R;98870000;CIA GIRUA 7051
8;7059;GRAZZIOTIN S/A;GZT - CACHOEIRA DO SUL 7059;JULIO DE CASTILHOS;;520;89;RS;4303004;55;0;;F;1;092012467005996;;;;4759899;5232;;;4759899;1;AV;96501000;CIA - CACHOEIRA DO SUL 7059
8;7065;GRAZZIOTIN S/A;GZT - PAROBE 7065;CORONEL JOAO CORREA;;127;2794;RS;4314050;55;0;;F;1;092012467006534;;;;4781400;5232;;;4781400;1;R;95630000;CIA PAROBE 7065
8;7066;GRAZZIOTIN S/A;GZT - CONCORDIA 7066;ORESTES FARINA;;205;267;SC;4204301;55;0;;F;1;092012467006615;;;;4759899;5232;;;4759899;1;R;89700071;CIA CONCORDIA 7066
8;7083;GRAZZIOTIN S/A;GZT - SANTA MARIA 7083;NOSSA SRA DE MEDIANEIRA;;1055;18;RS;4316907;55;0;;F;1;092012467008316;;;;4759899;5232;;;4759899;1;AV;97060003;CIA SANTA MARIA 7083
8;7084;GRAZZIOTIN S/A;GZT - BENTO GONCALVES 7084;OSVALDO ARANHA;;288;36;RS;4302105;55;0;;F;1;092012467008405;;;;4759899;5232;;;4759899;1;AV;95707022;CIA BENTO GONCALVES 7084
8;7092;GRAZZIOTIN S/A;GZT - VACARIA 7092;JULIO DE CASTILHOS;;1176;70;RS;4322509;55;0;;F;1;092012467009207;;;;4759899;5232;;;4759899;1;AV;95200040;CIA VACARIA 7092
8;7093;GRAZZIOTIN S/A;GZT - SAO LEOPOLDO 7093;INDEPENDENCIA;;905;117;RS;4318705;55;0;;F;1;092012467009398;;;;4781400;5232;;;4781400;1;AV;93010003;CIA SAO LEOPOLDO 7093
8;7099;GRAZZIOTIN S/A;GZT - LAGES 7099;LUIZ DE CAMOES;;683;694;RS;4209300;55;0;;F;1;092012467009983;;;;4759899;5232;;;4759899;1;AV;88523000;CIA LAGES 7099
8;7108;GRAZZIOTIN S/A;GZT - SANTIAGO 7108;GETULIO VARGAS;;1395;179;RS;4317400;55;0;;F;1;092012467010809;;;;4759899;5232;;;4759899;1;AV;97700065;CIA SANTIAGO 7108
8;7112;GRAZZIOTIN S/A;GZT - IJUI 7112;RUA DO COMERCIO;;33;250;RS;4310207;55;0;;F;1;092012467011295;;;;4759899;5232;;;4759899;1;R;98700000;CIA IJUI 7112
8;7133;GRAZZIOTIN S/A;GZT - CURITIBANOS 7133;ROTARY;;308;287;SC;4204806;55;0;;F;1;092012467013310;;;;4759899;5232;;;4759899;1;R;89520000;CIA CURITIBANOS 7133
8;7138;GRAZZIOTIN S/A;GZT - RIO GRANDE 7138;VINTE E QUATRO DE MAIO;;326;1090;RS;4315602;55;0;;F;1;092012467013824;;;;4781400;5232;;;4781400;1;R;96200003;CIA RIO GRANDE 7138
8;7140;GRAZZIOTIN S/A;GZT - UNIAO DA VITORIA 7140;DR CRUZ MACHADO;;152;134;PR;4128203;55;0;;F;1;092012467014049;;;;4781400;5232;;;4781400;1;R;84600175;CIA UNIAO DA VITORIA 7140
8;7145;GRAZZIOTIN S/A;GZT - URUGUAIANA 7145;DUQUE DE CAXIAS;;1530;262;RS;4322400;55;0;;F;1;092012467014553;;;;4781400;5232;;;4781400;1;AV;97501584;CIA - URUGUAIANA 7145
8;7173;GRAZZIOTIN S/A;GZT - PORTO ALEGRE 7173;PROTASIO ALVES;;5735;1636;RS;4314902;55;0;;F;1;092012467017307;;;;4759899;5232;;;4759899;1;AV;91310003;GRAZZIOTIN SA PORTO ALEGRE 173
8;7183;GRAZZIOTIN S/A;GZT - ALEGRETE 7183;DOS ANDRADAS;;617;317;RS;4300406;55;0;;F;1;092012467018389;;;;4781400;5232;;;4781400;1;R;97541001;CIA ALEGRETE 7183
8;7193;GRAZZIOTIN S/A;GZT - DOM PEDRITO 7193;MOREIRA CEZAR;;917;404;RS;4306601;55;0;;F;1;092012467019350;;;;4759899;5232;;;4759899;1;R;96450000;CIA DOM PEDRITO 7193
8;7233;GRAZZIOTIN S/A;GZT - URUGUAIANA 7233;GENERAL FLORES DA CUNHA;;2035;262;RS;4322400;55;0;;F;1;092012467023382;;;;4759899;5232;;;4759899;1;R;97502365;CIA URUGUAIANA 7233
8;7244;GRAZZIOTIN S/A;GZT - SOLEDADE 7244;JULIO DE CASTILHOS;;1092;1175;RS;4320800;55;0;;F;1;092012467024435;;;;4781400;5232;;;4781400;1;AV;99300000;CIA SOLEDADE 7244
8;7268;GRAZZIOTIN S/A;GZT - SANTA CRUZ DO SUL 7268;MARECHAL FLORIANO;;925;126;RS;4316808;55;0;;F;1;092012467026802;;;;4781400;5232;;;4781400;1;R;96810052;CIA SANTA CRUZ 7268
8;7314;GRAZZIOTIN S/A;GZT - TRES DE MAIO 7314;SENADOR ALBERTO PASQUALINE;;230;754;RS;4321808;55;0;;F;1;092012467031482;;;;4781400;5232;;;4781400;1;AV;98910000;CIA TRES DE MAIO 7314
8;7353;GRAZZIOTIN S/A;GZT - PRUDENTOPOLIS 7353;PRUDENTE DE MORAES;;489;4231;PR;4120606;55;0;;F;1;092012467035399;;;;4781400;5232;;;4781400;1;R;84400000;CIA PRUDENTOPOLIS 7353
8;7386;GRAZZIOTIN S/A;GZT - IGREJINHA 7386;AV PRESIDENTE CASTELO BRANCO;;476;4573;RS;4310108;55;0;;F;1;092012467038657;;;;4781400;4781;;;4781400;1;AV;95650000;CIA IGREJINHA 7386
8;7390;GRAZZIOTIN S/A;GZT - VIAMAO 7390;REVERENDO AMERICO VESPUCIO CABRAL;;368;596;RS;4323002;55;0;;F;1;092012467039033;;;;4781400;4781;;;4781400;1;AV;94410300;CIA VIAMAO 7390
8;7405;GRAZZIOTIN S/A;GZT - ITAQUI 7405;DAVI CANABARRO;;1200;486;RS;4310603;55;0;;F;1;092012467040554;;;;4781400;4781;;;4781400;1;R;97650000;CIA - ITAQUI 7405
8;7406;GRAZZIOTIN S/A;GZT - SAO FRANCISCO DE ASSIS 7406;TREZE DE JANEIRO;;1249;3083;RS;4318101;55;0;;F;1;092012467040635;;;;4759899;4781;;;4759899;1;R;97610000;CIA SAO FRANCISCO DE ASSIS 7406
8;7412;GRAZZIOTIN S/A;GZT - SAO LEOPOLDO 7412;PAROBE;;450;211;RS;4318705;55;0;;F;1;092012467041283;;;;4781400;4781;;;4781400;1;AV;93125000;CIA SAO LEOPOLDO 7412
8;7415;GRAZZIOTIN S/A;GZT - CACAPAVA DO SUL 7415;XV DE NOVEMBRO;;539;440;RS;4302808;55;0;;F;1;092012467041526;;;;4781400;4781;;;4781400;1;R;96570970;CIA - CACAPAVA DO SUL 7415
8;7430;GRAZZIOTIN S/A;GZT - SANTANA DO LIVRAMENTO 7430;DOS ANDRADAS;;395;147;RS;4317103;55;0;;F;1;092012467043065;;;;4781400;4781;;;4781400;1;R;97573565;CIA - SANTANA DO LIVRAMENTO 7430
8;7437;GRAZZIOTIN S/A;GZT - SAO LUIZ GONZAGA 7437;SENADOR PINHEIRO MACHADO;;2465;152;RS;4318903;55;0;;F;1;092012467043731;;;;4781400;4781;;;4781400;1;AV;97800000;CIA SAO LUIZ GONZAGA 7437
8;7438;GRAZZIOTIN S/A;GZT - IBIRUBA 7438;SETE DE SETEMBRO;;1122;2936;RS;4310009;55;0;;F;1;092012467043812;;;;4781400;4781;;;4781400;1;R;98200970;CIA - IBIRUBA 7438
8;7442;GRAZZIOTIN S/A;GZT - FAXINAL DO SOTURNO 7442;VICENTE PIGATTO;;950;5185;RS;4308003;55;0;;F;1;092012467044207;;;;4781400;4781;;;4781400;1;AV;97220970;CIA FAXINAL DO SOTURNO 7442
8;7446;GRAZZIOTIN S/A;GZT - JULIO DE CASTILHOS 7446;BARAO DO RIO BRANCO;;122;4763;RS;4311205;55;0;;F;1;092012467044622;;;;4759899;4781;;;4759899;1;R;98130000;CIA JULIO DE CASTILHOS 7446
8;7461;GRAZZIOTIN S/A;GZT - VENANCIO AIRES 7461;OSVALDO ARANHA;;1685;629;RS;4322608;55;0;;F;1;092012467046161;;;;4781400;4781;;;4781400;1;R;95800000;CIA VENANCIO AIRES 7461
8;7466;GRAZZIOTIN S/A;GZT - AGUDO 7466;CONCORDIA;;624;4180;RS;4300109;55;0;;F;1;092012467046676;;;;4781400;4781;;;4781400;1;AV;96540000;CIA AGUDO 7466
8;7471;GRAZZIOTIN S/A;GZT - ESPUMOSO 7471;ANGELO MACALOS;;366;4171;RS;4307500;55;0;;F;1;092012467047133;;;;4781400;4781;;;4781400;1;AV;99400000;CIA ESPUMOSO 7471
8;7478;GRAZZIOTIN S/A;GZT - TUPANCIRETA 7478;VAZ FERREIRA;;1346;3347;RS;4322202;55;0;;F;1;092012467047800;;;;4781400;4781;;;4781400;1;AV;98170970;CIA - TUPANCIRETA 7478
8;7485;GRAZZIOTIN S/A;GZT - CACADOR 7485;BARAO DO RIO BRANCO;;875;631;SC;4203006;55;0;;F;1;092012467048539;;;;4781400;4781;;;4781400;1;AV;89500019;CIA - CACADOR 7485
8;7488;GRAZZIOTIN S/A;GZT - NOVO HAMBURGO 7488;CINCO DE ABRIL;;614;603;RS;4313409;55;0;;F;1;092012467048881;;;;4781400;4781;;;4781400;1;R;93510036;CIA NOVO HAMBURGO 7488
8;7491;GRAZZIOTIN S/A;GZT - LAJEADO 7491;CORONEL JOAO BATISTA DE MELLO;;234;1123;RS;4311403;55;0;;F;1;092012467049187;;;;4781400;4781;;;4781400;1;R;95900182;CIA - LAJEADO 7491
8;7493;GRAZZIOTIN S/A;GZT - PASSO FUNDO 7493;BRASIL LESTE;;1055;5;RS;4314100;55;0;;F;1;092012467049349;;;;4781400;4781;;;4781400;1;AV;99050073;GRAZZIOTIN SA PASSO FUNDO 7493
8;7500;GRAZZIOTIN S/A;GZT - CAXIAS DO SUL 7500;JULIO DE CASTILHOS;;2785;44;RS;4305108;55;0;;F;1;092012467050002;;;;4781400;4781;;;4781400;1;AV;95010005;CIA CAXIAS DO SUL 7500
8;7504;GRAZZIOTIN S/A;GZT - CERRO LARGO 7504;DR JOAO SEBASTIANY;;226;3811;RS;4305207;55;0;;F;1;092012467050436;;;;4781400;4781;;;4781400;1;R;97900000;CIA CERRO LARGO7504
8;7524;GRAZZIOTIN S/A;GZT - TEUTONIA 7524;TRES DE OUTUBRO;;207;4767;RS;4321451;55;0;;F;1;092012467052480;;;;4781400;4781;;;4781400;1;R;95890000;CIA TEUTONIA 7524
8;7536;GRAZZIOTIN S/A;GZT - GETULIO VARGAS 7536;DR JOAO CARLOS MACHADO;;275;4523;RS;4308904;55;0;;F;1;092012467053613;;;;4781400;4781;;;4781400;1;R;99900000;CIA GETULIO VARGAS 7536
8;7540;GRAZZIOTIN S/A;GZT - SOLEDADE 7540;MARECHAL FLORIANO PEIXOTO;;1048;1175;RS;4320800;55;0;;F;1;092012467054008;;;;4781400;4781;;;4781400;1;AV;99300000;CIA SOLEDADE 7540
8;7541;GRAZZIOTIN S/A;GZT - ROSARIO DO SUL 7541;JOAO BRASIL;;1309;62;RS;4316402;55;0;;F;1;092012467054180;;;;4781400;4781;;;4781400;1;R;97590000;CIA ROSÁRIO DO SUL 7541
8;7543;GRAZZIOTIN S/A;GZT - GARIBALDI 7543;EMIDIO JACINTO FERREIRA;SALA 02;110;6552;RS;4308607;55;0;;F;1;092012467054342;;;;4781400;4781;;;4781400;1;R;95720000;CIA GARIBALDI 7543
8;7548;GRAZZIOTIN S/A;GZT - PANAMBI 7548;SETE DE SETEMBRO;;200;2528;RS;4313904;55;0;;F;1;092012467054857;;;;4781400;4781;;;4781400;1;R;98280000;CIA PANAMBI 7548
8;7555;GRAZZIOTIN S/A;GZT - CAMAQUA 7555;PRESIDENTE VARGAS;;617;156;RS;4303509;55;0;;F;1;092012467055586;;;;4781400;4781;;;4781400;1;R;96780046;CIA - CAMAQUA 7555
8;7563;GRAZZIOTIN S/A;GZT - SAO SEBASTIAO DO CAI 7563;SENADOR PINHEIRO MACHADO;;777;4272;RS;4319505;55;0;;F;1;092012467056396;;;;4781400;4781;;;4781400;1;R;95760000;CIA - SAO SEBASTIAO DO CAI 7563
8;7565;GRAZZIOTIN S/A;GZT - SAO MIGUEL DO OESTE 7565;SANTOS DUMONT;SALA 1;519;1730;SC;4217204;55;0;;F;1;092012467056558;;;;4781400;4781;;;4781400;1;R;89900000;CIA - SAO MIGUEL DO OESTE 7565
