codigo_empresa;tipo_colaborador;cadastro_colaborador;data_inicio_periodo_ferias;data_inicio_ferias;tipo_ferias;opcao_13_salario;data_pagamento_recibo;dias_ferias;dias_abono;salario_base
8;1;125024;05/11/1996;02/01/1998;N;S;01/01/1998;30;0;0
8;1;125024;05/11/1997;08/02/1999;N;S;01/02/1999;20;10;0
8;1;125024;05/11/1998;03/01/2000;N;S;01/01/2000;20;10;0
8;1;132331;09/12/1995;03/02/1997;N;S;01/02/1997;30;0;0
8;1;132331;09/12/1996;05/01/1998;N;S;01/01/1998;30;0;0
8;1;132331;09/12/1997;11/02/1999;N;S;01/02/1999;20;10;0
8;1;132331;09/12/1998;01/02/2000;N;S;01/02/2000;30;0;0
8;1;132331;09/12/1999;15/01/2001;N;S;01/01/2001;30;0;0
8;1;132331;09/12/2000;15/01/2002;N;S;01/01/2002;30;0;0
8;1;132331;09/12/2001;15/01/2003;N;S;01/01/2003;30;0;0
8;1;132331;09/12/2002;26/01/2004;N;S;01/01/2004;30;0;0
8;1;133388;16/01/1996;15/03/1997;N;S;01/03/1997;30;0;0
8;1;133388;16/01/1997;02/02/1998;N;S;01/02/1998;30;0;0
8;1;134783;15/04/1996;21/08/1997;N;S;01/08/1997;20;10;0
8;1;135062;01/12/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;135062;01/12/1996;02/01/1998;N;S;01/01/1998;20;10;0
8;1;135186;16/12/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;135186;16/12/1996;01/10/1998;N;S;01/10/1998;20;10;0
8;1;135186;16/12/1997;01/02/1999;N;S;01/02/1999;20;10;0
8;1;135186;16/12/1998;03/01/2000;N;S;01/01/2000;30;0;0
8;1;135186;16/12/1999;02/07/2001;N;S;01/07/2001;20;10;0
8;1;135186;16/12/2000;13/02/2002;N;S;01/02/2002;20;10;0
8;1;135186;16/12/2001;27/01/2003;N;S;01/01/2003;20;10;0
8;1;135186;16/12/2002;12/01/2004;N;S;01/01/2004;20;10;0
8;1;135186;16/12/2003;10/01/2005;N;S;01/01/2005;20;10;0
8;1;135186;16/12/2004;09/01/2006;N;S;06/01/2006;20;10;0
8;1;135186;16/12/2005;12/01/2007;N;S;10/01/2007;20;10;0
8;1;135186;16/12/2006;11/02/2008;N;S;07/02/2008;20;10;0
8;1;137987;09/06/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;137987;09/06/1996;02/01/1998;N;S;01/01/1998;30;0;0
8;1;137987;09/06/1997;04/01/1999;N;S;01/01/1999;30;0;0
8;1;137987;09/06/1998;01/02/2000;N;S;01/02/2000;30;0;0
8;1;137987;09/06/1999;01/02/2001;N;S;01/02/2001;30;0;0
8;1;137987;09/06/2000;10/12/2001;N;S;01/12/2001;30;0;0
8;1;137987;09/06/2001;02/09/2002;N;S;01/09/2002;30;0;0
8;1;137987;09/06/2002;31/10/2003;N;S;01/10/2003;30;0;0
8;1;137987;09/06/2003;02/08/2004;N;S;01/08/2004;30;0;0
8;1;137987;09/06/2004;01/08/2005;N;S;01/08/2005;30;0;0
8;1;137987;09/06/2005;11/09/2006;N;S;06/09/2006;30;0;0
8;1;137987;09/06/2006;04/02/2008;N;S;31/01/2008;30;0;0
8;1;137987;09/06/2007;04/05/2009;N;S;30/04/2009;30;0;0
8;1;138011;16/09/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;138011;16/09/1996;02/01/1998;N;S;01/01/1998;30;0;0
8;1;138011;16/09/1997;02/01/1999;N;S;01/01/1999;30;0;0
8;1;138011;16/09/1998;03/01/2000;N;S;01/01/2000;30;0;0
8;1;138011;16/09/1999;02/01/2001;N;S;01/01/2001;30;0;0
8;1;138011;16/09/2000;02/01/2002;N;S;01/01/2002;30;0;0
8;1;138011;16/09/2001;02/01/2003;N;S;01/01/2003;30;0;0
8;1;138550;23/11/1995;10/09/1997;N;S;01/09/1997;20;10;0
8;1;138550;23/11/1996;13/10/1998;N;S;01/10/1998;20;10;0
8;1;139106;17/08/1995;03/02/1997;N;S;01/02/1997;20;10;0
8;1;139106;17/08/1996;02/02/1998;N;S;01/02/1998;20;0;0
8;1;139106;17/08/1996;30/12/1998;N;S;01/12/1998;10;0;0
8;1;139106;17/08/1997;11/01/1999;N;S;01/01/1999;20;10;0
4;1;139106;17/08/1999;19/12/2000;N;S;01/12/2000;20;10;0
4;1;139106;17/08/2000;18/12/2001;N;S;01/12/2001;20;10;0
4;1;139106;17/08/2001;17/12/2002;N;S;01/12/2002;20;0;0
4;1;139106;17/08/2001;10/03/2003;N;S;01/03/2003;10;0;0
4;1;139106;17/08/2002;16/12/2003;N;S;01/12/2003;20;0;0
4;1;139106;17/08/2002;16/02/2004;N;S;01/02/2004;10;0;0
4;1;139106;17/08/2003;21/12/2004;N;S;01/12/2004;20;0;0
4;1;139106;17/08/2003;26/01/2005;N;S;01/01/2005;10;0;0
4;1;139106;17/08/2004;20/12/2005;N;S;16/12/2005;20;0;0
4;1;139106;17/08/2004;25/01/2006;N;S;23/01/2006;10;0;0
4;1;139106;17/08/2005;19/12/2006;N;S;15/12/2006;20;10;0
4;1;139106;17/08/2006;18/12/2007;N;S;14/12/2007;20;0;0
4;1;139106;17/08/2006;13/02/2008;N;S;11/02/2008;10;0;0
4;1;139106;17/08/2007;16/12/2008;N;S;12/12/2008;20;0;0
4;1;139106;17/08/2007;22/07/2009;N;S;20/07/2009;10;0;0
4;1;139106;17/08/2008;21/12/2009;N;S;17/12/2009;20;0;0
4;1;139106;17/08/2008;21/07/2010;N;S;19/07/2010;10;0;0
4;1;139106;17/08/2009;20/12/2010;N;S;16/12/2010;20;0;0
4;1;139106;17/08/2009;20/07/2011;N;S;18/07/2011;10;0;0
4;1;139106;17/08/2010;19/12/2011;N;S;15/12/2011;20;0;0
4;1;139106;17/08/2010;18/07/2012;N;S;16/07/2012;10;0;0
4;1;139106;17/08/2011;24/12/2012;N;S;20/12/2012;20;0;0
4;1;139106;17/08/2011;17/07/2013;N;S;15/07/2013;10;0;0
4;1;139106;17/08/2012;23/12/2013;N;S;19/12/2013;20;10;0
4;1;139106;17/08/2013;22/12/2014;N;S;18/12/2014;20;10;0
4;1;139106;17/08/2014;21/12/2015;N;S;17/12/2015;20;10;0
4;1;139106;17/08/2015;26/12/2016;N;S;22/12/2016;20;0;0
4;1;139106;17/08/2015;24/07/2017;N;S;20/07/2017;10;0;0
4;1;139106;17/08/2016;18/12/2017;N;S;14/12/2017;20;10;0
4;1;139106;17/08/2017;17/12/2018;N;S;13/12/2018;20;10;0
4;1;139106;17/08/2018;16/12/2019;N;S;12/12/2019;20;0;0
4;1;139106;17/08/2018;22/06/2020;N;S;18/06/2020;10;0;0
4;1;139106;17/08/2019;21/12/2020;N;S;17/12/2020;20;0;0
4;1;139106;17/08/2019;28/06/2021;N;S;24/06/2021;10;0;0
4;1;139106;17/08/2020;20/12/2021;N;S;17/12/2021;20;0;0
4;1;139106;17/08/2020;11/07/2022;N;S;07/07/2022;10;0;0
4;1;139106;17/08/2021;19/12/2022;N;S;15/12/2022;20;0;0
4;1;139106;17/08/2021;24/07/2023;N;S;20/07/2023;10;0;0
4;1;139106;17/08/2022;21/12/2023;N;S;19/12/2023;16;0;0
4;1;139106;17/08/2022;22/07/2024;N;S;18/07/2024;14;0;0
4;1;139106;17/08/2023;26/12/2024;N;S;23/12/2024;20;0;0
4;1;139106;17/08/2023;14/07/2025;N;S;10/07/2025;10;0;0
4;1;139106;17/08/2024;22/12/2025;N;S;17/12/2025;20;0;0
8;1;139424;18/08/1995;13/01/1997;N;S;01/01/1997;20;10;0
8;1;139424;18/08/1996;12/01/1998;N;S;01/01/1998;20;0;0
8;1;139424;18/08/1996;06/08/1998;N;S;01/08/1998;10;0;0
8;1;139424;18/08/1997;08/02/1999;N;S;01/02/1999;20;10;0
8;1;139424;18/08/1998;10/01/2000;N;S;01/01/2000;20;10;0
8;1;139424;18/08/1999;11/02/2001;N;S;01/02/2001;20;10;0
8;1;139424;18/08/2000;04/02/2002;N;S;01/02/2002;20;10;0
8;1;139653;01/09/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;139653;01/09/1996;22/12/1997;N;S;01/12/1997;10;0;0
8;1;139653;01/09/1996;12/02/1998;N;S;01/02/1998;20;0;0
8;1;139653;01/09/1997;18/01/1999;N;S;01/01/1999;20;10;0
8;1;139653;01/09/1998;24/01/2000;N;S;01/01/2000;20;10;0
8;1;139653;01/09/1999;20/12/2000;N;S;01/12/2000;20;10;0
8;1;139653;01/09/2000;18/09/2001;N;S;01/09/2001;20;10;0
8;1;139653;01/09/2001;21/10/2002;N;S;01/10/2002;20;10;0
8;1;139653;01/09/2002;22/12/2003;N;S;01/12/2003;20;10;0
8;1;139653;01/09/2003;20/12/2004;N;S;01/12/2004;20;10;0
8;1;139653;01/09/2004;19/12/2005;N;S;15/12/2005;20;10;0
8;1;139653;01/09/2005;19/09/2006;N;S;17/09/2006;20;10;0
8;1;139653;01/09/2006;18/12/2007;N;S;14/12/2007;20;0;0
8;1;139653;01/09/2006;06/02/2008;N;S;04/02/2008;10;0;0
8;1;139653;01/09/2007;22/12/2008;N;S;18/12/2008;30;0;0
8;1;139653;01/09/2008;21/12/2009;N;S;17/12/2009;30;0;0
8;1;140066;01/09/1995;01/03/1997;N;S;01/03/1997;30;0;0
8;1;140066;01/09/1996;16/02/1998;N;S;01/02/1998;30;0;0
8;1;140473;03/09/1995;03/02/1997;N;S;01/02/1997;30;0;0
8;1;140473;03/09/1996;02/01/1998;N;S;01/01/1998;30;0;0
8;1;140473;03/09/1997;01/12/1998;N;S;01/12/1998;30;0;0
8;1;140473;03/09/1998;01/12/1999;N;S;01/12/1999;30;0;0
8;1;140490;11/09/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;140678;02/06/1996;01/09/1997;N;S;01/09/1997;30;0;0
8;1;140678;02/06/1997;13/07/1998;N;S;01/07/1998;20;10;0
8;1;140678;02/06/1998;01/07/1999;N;S;01/07/1999;30;0;0
8;1;140686;01/12/1995;03/02/1997;N;S;01/02/1997;30;0;0
8;1;140686;01/12/1996;26/12/1997;N;S;01/12/1997;10;0;0
8;1;140686;01/12/1996;02/02/1998;N;S;01/02/1998;20;0;0
8;1;140686;01/12/1997;28/12/1998;N;S;01/12/1998;10;0;0
8;1;140686;01/12/1997;25/01/1999;N;S;01/01/1999;20;0;0
8;1;140686;01/12/1998;27/12/1999;N;S;01/12/1999;10;0;0
8;1;140686;01/12/1998;24/01/2000;N;S;01/01/2000;20;0;0
8;1;140686;01/12/1999;29/01/2001;N;S;01/01/2001;30;0;0
8;1;140686;01/12/2000;26/12/2001;N;S;01/12/2001;10;0;0
8;1;140686;01/12/2000;18/02/2002;N;S;01/02/2002;20;0;0
8;1;140686;01/12/2001;10/02/2003;N;S;01/02/2003;20;0;0
8;1;140686;01/12/2001;12/11/2003;N;S;01/11/2003;10;0;0
8;1;140686;01/12/2002;26/12/2003;N;S;01/12/2003;10;0;0
8;1;140686;01/12/2002;02/02/2004;N;S;01/02/2004;20;0;0
8;1;140686;01/12/2003;27/12/2004;N;S;01/12/2004;10;0;0
8;1;140686;01/12/2003;09/02/2005;N;S;01/02/2005;20;0;0
8;1;140759;04/12/1995;03/02/1997;N;S;01/02/1997;20;10;0
8;1;140759;04/12/1996;09/02/1998;N;S;01/02/1998;20;10;0
8;1;140759;04/12/1997;08/02/1999;N;S;01/02/1999;20;10;0
8;1;140759;04/12/1998;14/02/2000;N;S;01/02/2000;20;0;0
8;1;140759;04/12/1998;20/11/2000;N;S;01/11/2000;10;0;0
8;1;140759;04/12/1999;12/02/2001;N;S;01/02/2001;20;0;0
8;1;140759;04/12/1999;23/11/2001;N;S;01/11/2001;10;0;0
8;1;140759;04/12/2000;22/07/2002;N;S;01/07/2002;20;10;0
8;1;140759;04/12/2001;03/02/2003;N;S;01/02/2003;20;0;0
8;1;140775;20/03/1996;01/07/1997;N;S;01/07/1997;30;0;0
8;1;140775;20/03/1997;01/07/1998;N;S;01/07/1998;30;0;0
8;1;140775;20/03/1998;01/07/1999;N;S;01/07/1999;30;0;0
8;1;140848;16/11/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;140945;05/11/1995;14/12/1996;N;S;01/01/1997;30;0;0
8;1;142689;21/07/1995;16/01/1997;N;S;01/01/1997;30;0;0
8;1;142689;21/07/1996;01/04/1998;N;S;01/04/1998;30;0;0
8;1;142689;21/07/1997;01/02/1999;N;S;01/02/1999;30;0;0
8;1;142689;21/07/1998;01/02/2000;N;S;01/02/2000;30;0;0
8;1;142689;21/07/1999;02/01/2001;N;S;01/01/2001;30;0;0
8;1;142689;21/07/2000;01/04/2002;N;S;01/04/2002;30;0;0
8;1;142689;21/07/2001;03/01/2003;N;S;01/01/2003;30;0;0
8;1;142689;21/07/2002;01/03/2004;N;S;01/03/2004;30;0;0
8;1;142689;21/07/2003;20/12/2004;N;S;01/12/2004;15;0;0
8;1;142689;21/07/2003;04/07/2005;N;S;01/07/2005;15;0;0
8;1;142689;21/07/2004;19/12/2005;N;S;15/12/2005;15;0;0
8;1;142689;21/07/2004;13/02/2006;N;S;09/02/2006;15;0;0
8;1;145459;10/11/1995;03/02/1997;N;S;01/02/1997;30;0;0
8;1;145459;10/11/1996;05/02/1998;N;S;01/02/1998;20;0;0
8;1;145459;10/11/1996;17/08/1998;N;S;01/08/1998;10;0;0
8;1;145459;10/11/1997;11/01/1999;N;S;01/01/1999;20;0;0
8;1;145459;10/11/1997;01/11/1999;N;S;01/11/1999;10;0;0
8;1;145459;10/11/1998;07/02/2000;N;S;01/02/2000;20;0;0
8;1;145459;10/11/1998;01/08/2000;N;S;01/08/2000;10;0;0
8;1;145459;10/11/1999;22/01/2001;N;S;01/01/2001;20;0;0
8;1;145459;10/11/1999;22/10/2001;N;S;01/10/2001;10;0;0
8;1;145459;10/11/2000;04/02/2002;N;S;01/02/2002;20;0;0
8;1;145459;10/11/2000;21/10/2002;N;S;01/10/2002;10;0;0
8;1;145459;10/11/2001;13/01/2003;N;S;01/01/2003;20;0;0
8;1;145459;10/11/2001;06/10/2003;N;S;01/10/2003;10;0;0
8;1;145459;10/11/2002;26/01/2004;N;S;01/01/2004;20;0;0
4;1;145459;10/11/2002;01/10/2004;N;S;01/10/2004;10;0;0
4;1;145459;10/11/2003;21/12/2004;N;S;01/12/2004;20;0;0
4;1;145459;10/11/2003;10/10/2005;N;S;01/10/2005;10;0;0
4;1;145459;10/11/2004;20/12/2005;N;S;16/12/2005;20;0;0
4;1;145459;10/11/2004;02/10/2006;N;S;28/09/2006;10;0;0
8;1;145513;01/08/1995;02/12/1996;N;S;01/12/1996;30;0;0
8;1;145513;01/08/1996;15/01/1998;N;S;01/01/1998;30;0;0
8;1;145513;01/08/1997;18/01/1999;N;S;01/01/1999;30;0;0
8;1;146617;05/12/1995;03/03/1997;N;S;01/03/1997;30;0;0
8;1;146617;05/12/1996;04/05/1998;N;S;01/05/1998;30;0;0
8;1;146617;05/12/1997;01/02/1999;N;S;01/02/1999;30;0;0
8;1;146617;05/12/1998;02/05/2000;N;S;01/05/2000;30;0;0
8;1;146617;05/12/1999;05/03/2001;N;S;01/03/2001;30;0;0
8;1;146617;05/12/2000;04/02/2002;N;S;01/02/2002;30;0;0
8;1;146617;05/12/2001;03/02/2003;N;S;01/02/2003;30;0;0
8;1;149128;05/11/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;149128;05/11/1996;02/01/1998;N;S;01/01/1998;30;0;0
8;1;149128;05/11/1997;01/02/1999;N;S;01/02/1999;30;0;0
8;1;149128;05/11/1998;01/02/2000;N;S;01/02/2000;30;0;0
8;1;149144;12/05/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;149144;12/05/1996;02/01/1998;N;S;01/01/1998;30;0;0
8;1;149144;12/05/1997;01/02/1999;N;S;01/02/1999;30;0;0
8;1;149144;12/05/1998;03/01/2000;N;S;01/01/2000;30;0;0
8;1;149144;12/05/1999;02/01/2001;N;S;01/01/2001;30;0;0
8;1;149144;12/05/2000;02/01/2002;N;S;01/01/2002;30;0;0
8;1;149144;12/05/2001;01/02/2003;N;S;01/02/2003;30;0;0
8;1;149144;12/05/2002;06/02/2004;N;S;01/02/2004;30;0;0
8;1;149144;12/05/2003;01/02/2005;N;S;01/02/2005;30;0;0
8;1;149144;12/05/2004;02/01/2006;N;S;29/12/2005;30;0;0
8;1;149144;12/05/2005;01/03/2007;N;S;27/02/2007;30;0;0
8;1;149144;12/05/2006;06/02/2008;N;S;04/02/2008;30;0;0
8;1;149144;12/05/2007;02/02/2009;N;S;29/01/2009;30;0;0
8;1;149144;12/05/2008;04/01/2010;N;S;30/12/2009;30;0;0
8;1;151874;09/02/1996;01/11/1997;N;S;01/11/1997;20;10;0
8;1;151874;09/02/1997;02/01/1999;N;S;01/01/1999;20;10;0
8;1;151874;09/02/1998;11/12/1999;N;S;01/12/1999;20;10;0
8;1;151874;09/02/1999;11/12/2000;N;S;01/12/2000;20;10;0
8;1;151874;09/02/2000;11/07/2001;N;S;01/07/2001;20;10;0
8;1;151874;09/02/2001;02/01/2003;N;S;01/01/2003;20;10;0
8;1;151874;09/02/2002;05/05/2003;N;S;01/05/2003;20;10;0
8;1;151874;09/02/2003;15/03/2004;N;S;01/03/2004;20;10;0
8;1;151874;09/02/2004;07/03/2005;N;S;01/03/2005;20;10;0
8;1;151874;09/02/2005;09/02/2006;N;S;07/02/2006;20;10;0
8;1;151874;09/02/2006;16/07/2007;N;S;12/07/2007;20;10;0
8;1;151874;09/02/2007;05/01/2009;N;S;31/12/2008;20;10;0
8;1;151874;09/02/2008;05/10/2009;N;S;01/10/2009;20;10;0
8;1;151874;09/02/2009;11/01/2011;N;S;07/01/2011;20;10;0
8;1;152790;08/06/1995;16/01/1997;N;S;01/01/1997;30;0;0
8;1;152790;08/06/1996;09/02/1998;N;S;01/02/1998;30;0;0
8;1;152790;08/06/1997;16/03/1999;N;S;01/03/1999;30;0;0
8;1;152790;08/06/1998;16/03/2000;N;S;01/03/2000;30;0;0
8;1;152790;08/06/1999;15/03/2001;N;S;01/03/2001;30;0;0
8;1;152790;08/06/2000;06/02/2002;N;S;01/02/2002;30;0;0
8;1;152790;08/06/2001;10/04/2003;N;S;01/04/2003;30;0;0
8;1;152790;08/06/2002;12/04/2004;N;S;01/04/2004;30;0;0
8;1;152790;08/06/2003;10/01/2005;N;S;01/01/2005;30;0;0
8;1;152790;08/06/2004;11/04/2006;N;S;07/04/2006;30;0;0
8;1;152790;08/06/2005;10/04/2007;N;S;06/04/2007;30;0;0
8;1;152790;08/06/2006;07/01/2008;N;S;04/01/2008;30;0;0
8;1;152790;08/06/2007;06/05/2009;N;S;04/05/2009;30;0;0
8;1;152790;08/06/2008;22/03/2010;N;S;18/03/2010;30;0;0
8;1;152790;08/06/2009;11/04/2011;N;S;07/04/2011;30;0;0
8;1;152790;08/06/2010;01/02/2012;N;S;30/01/2012;10;0;0
8;1;152790;08/06/2010;12/03/2012;N;S;09/03/2012;20;0;0
8;1;152790;08/06/2011;11/03/2013;N;S;08/03/2013;30;0;0
8;1;152790;08/06/2012;04/11/2013;N;S;01/10/2013;30;0;0
8;1;152790;08/06/2013;09/02/2015;N;S;06/02/2015;30;0;0
8;1;152790;08/06/2014;25/01/2016;N;S;22/01/2016;30;0;0
8;1;152790;08/06/2015;17/10/2016;N;S;14/10/2016;30;0;0
8;1;152790;08/06/2016;09/10/2017;N;S;06/10/2017;30;0;0
8;1;153940;21/03/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;153940;21/03/1996;02/02/1998;N;S;01/02/1998;20;10;0
8;1;153940;21/03/1997;02/01/1999;N;S;01/01/1999;20;10;0
8;1;153940;21/03/1998;03/01/2000;N;S;01/01/2000;20;10;0
8;1;154148;24/03/1996;01/09/1997;N;S;01/09/1997;30;0;0
8;1;154148;24/03/1997;01/09/1998;N;S;01/09/1998;30;0;0
8;1;154148;24/03/1998;03/01/2000;N;S;01/01/2000;30;0;0
8;1;154148;24/03/1999;02/01/2001;N;S;01/01/2001;30;0;0
8;1;154148;24/03/2000;02/01/2002;N;S;01/01/2002;30;0;0
8;1;154148;24/03/2001;02/01/2003;N;S;01/01/2003;30;0;0
8;1;154148;24/03/2002;05/01/2004;N;S;01/01/2004;30;0;0
8;1;154148;24/03/2003;03/01/2005;N;S;01/01/2005;30;0;0
8;1;154148;24/03/2004;01/02/2006;N;S;30/01/2006;30;0;0
8;1;154148;24/03/2005;02/01/2007;N;S;28/12/2006;30;0;0
8;1;154148;24/03/2006;02/01/2008;N;S;28/12/2007;30;0;0
8;1;154148;24/03/2007;05/01/2009;N;S;31/12/2008;30;0;0
8;1;154148;24/03/2008;04/01/2010;N;S;30/12/2009;30;0;0
8;1;154148;24/03/2009;11/01/2011;N;S;07/01/2011;30;0;0
8;1;154148;24/03/2010;02/01/2012;N;S;30/12/2011;30;0;0
8;1;154148;24/03/2011;31/12/2012;N;S;28/12/2012;30;0;0
8;1;154148;24/03/2012;06/01/2014;N;S;03/01/2014;30;0;0
8;1;154148;24/03/2013;15/12/2014;N;S;12/12/2014;30;0;0
8;1;154148;24/03/2014;16/11/2015;N;S;13/11/2015;30;0;0
8;1;154237;02/04/1996;22/12/1997;N;S;01/12/1997;20;10;0
8;1;154237;02/04/1997;21/12/1998;N;S;01/12/1998;20;0;0
8;1;154237;02/04/1997;22/02/1999;N;S;01/02/1999;10;0;0
8;1;154237;02/04/1998;21/12/1999;N;S;01/12/1999;30;0;0
8;1;154237;02/04/1999;21/12/2000;N;S;01/12/2000;30;0;0
8;1;154555;12/04/1996;01/08/1997;N;S;01/08/1997;30;0;0
8;1;154555;12/04/1997;01/09/1998;N;S;01/09/1998;30;0;0
8;1;155039;19/04/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;155314;02/09/1995;02/01/1997;N;S;01/01/1997;20;10;0
8;1;155314;02/09/1996;12/01/1998;N;S;01/01/1998;20;10;0
8;1;155314;02/09/1997;11/01/1999;N;S;01/01/1999;20;10;0
8;1;155314;02/09/1998;10/01/2000;N;S;01/01/2000;20;10;0
8;1;155314;02/09/1999;05/02/2001;N;S;01/02/2001;20;10;0
8;1;155314;02/09/2000;14/01/2002;N;S;01/01/2002;20;10;0
8;1;155314;02/09/2001;13/01/2003;N;S;01/01/2003;20;10;0
8;1;155314;02/09/2002;02/02/2004;N;S;01/02/2004;20;10;0
8;1;155314;02/09/2003;31/01/2005;N;S;01/01/2005;20;10;0
8;1;155314;02/09/2004;05/12/2005;N;S;02/12/2005;20;10;0
8;1;155314;02/09/2005;05/02/2007;N;S;02/02/2007;20;10;0
8;1;155314;02/09/2006;03/12/2007;N;S;29/11/2007;20;10;0
8;1;155314;02/09/2007;09/03/2009;N;S;06/03/2009;20;10;0
8;1;155314;02/09/2008;22/02/2010;N;S;18/02/2010;20;10;0
8;1;155314;02/09/2009;07/02/2011;N;S;03/02/2011;20;10;0
8;1;155314;02/09/2010;06/02/2012;N;S;03/02/2012;20;10;0
8;1;155314;02/09/2011;04/02/2013;N;S;01/02/2013;20;10;0
8;1;155314;02/09/2012;06/01/2014;N;S;03/01/2014;20;10;0
8;1;155314;02/09/2013;02/02/2015;N;S;30/01/2015;30;0;0
8;1;155314;02/09/2014;11/01/2016;N;S;08/01/2016;30;0;0
8;1;155314;02/09/2015;02/01/2017;N;S;30/12/2016;30;0;0
8;1;155632;19/12/1995;03/03/1997;N;S;01/03/1997;30;0;0
8;1;155632;19/12/1996;02/03/1998;N;S;01/03/1998;30;0;0
8;1;155632;19/12/1997;01/02/1999;N;S;01/02/1999;30;0;0
8;1;155632;19/12/1998;02/03/2000;N;S;01/03/2000;30;0;0
8;1;155632;19/12/1999;05/02/2001;N;S;01/02/2001;30;0;0
8;1;155632;19/12/2000;04/03/2002;N;S;01/03/2002;30;0;0
8;1;155632;19/12/2001;04/02/2003;N;S;01/02/2003;30;0;0
8;1;156370;16/05/1995;03/02/1997;N;S;01/02/1997;20;10;0
8;1;156370;16/05/1996;23/12/1997;N;S;01/12/1997;20;10;0
8;1;156370;16/05/1997;02/01/1999;N;S;01/01/1999;20;10;0
8;1;156370;16/05/1998;03/01/2000;N;S;01/01/2000;20;10;0
8;1;156370;16/05/1999;12/01/2001;N;S;01/01/2001;20;10;0
8;1;156370;16/05/2000;02/01/2002;N;S;01/01/2002;20;10;0
8;1;156370;16/05/2001;02/01/2003;N;S;01/01/2003;20;10;0
8;1;156370;16/05/2002;02/01/2004;N;S;01/01/2004;20;10;0
8;1;156370;16/05/2003;03/01/2005;N;S;01/01/2005;20;10;0
8;1;156370;16/05/2004;02/01/2006;N;S;29/12/2005;20;10;0
8;1;156370;16/05/2005;02/01/2007;N;S;28/12/2006;20;10;0
8;1;156370;16/05/2006;02/01/2008;N;S;28/12/2007;20;10;0
8;1;156876;02/04/1995;02/12/1996;N;S;01/12/1996;30;0;0
8;1;156876;02/04/1996;03/11/1997;N;S;01/11/1997;30;0;0
8;1;156876;02/04/1997;03/11/1998;N;S;01/11/1998;30;0;0
8;1;156876;02/04/1998;03/01/2000;N;S;01/01/2000;30;0;0
8;1;156876;02/04/1999;02/01/2001;N;S;01/01/2001;30;0;0
8;1;156876;02/04/2000;03/09/2001;N;S;01/09/2001;30;0;0
8;1;156876;02/04/2001;11/12/2002;N;S;01/12/2002;30;0;0
8;1;157538;27/06/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;157538;27/06/1996;12/01/1998;N;S;01/01/1998;20;10;0
8;1;157538;27/06/1997;28/12/1998;N;S;01/12/1998;20;10;0
8;1;157538;27/06/1998;03/01/2000;N;S;01/01/2000;20;10;0
8;1;157538;27/06/1999;01/02/2001;N;S;01/02/2001;20;10;0
8;1;157538;27/06/2000;07/01/2002;N;S;01/01/2002;20;10;0
8;1;157538;27/06/2001;10/02/2003;N;S;01/02/2003;20;10;0
8;1;157538;27/06/2002;05/01/2004;N;S;01/01/2004;20;10;0
8;1;157538;27/06/2003;10/01/2005;N;S;01/01/2005;20;10;0
8;1;157538;27/06/2004;12/01/2006;N;S;10/01/2006;20;10;0
8;1;157538;27/06/2005;12/01/2007;N;S;10/01/2007;20;10;0
8;1;157538;27/06/2006;02/01/2008;N;S;28/12/2007;30;0;0
8;1;158453;20/09/1995;02/01/1997;N;S;01/01/1997;20;10;0
8;1;158453;20/09/1996;02/02/1998;N;S;01/02/1998;20;10;0
8;1;158453;20/09/1997;01/02/1999;N;S;01/02/1999;20;10;0
8;1;158453;20/09/1998;31/01/2000;N;S;01/01/2000;30;0;0
8;1;158453;20/09/1999;02/01/2001;N;S;01/01/2001;20;10;0
8;1;158453;20/09/2000;02/01/2002;N;S;01/01/2002;20;10;0
8;1;158453;20/09/2001;03/02/2003;N;S;01/02/2003;20;10;0
8;1;158453;20/09/2002;09/02/2004;N;S;01/02/2004;20;10;0
8;1;158453;20/09/2003;10/01/2005;N;S;01/01/2005;20;10;0
8;1;158453;20/09/2004;06/02/2006;N;S;02/02/2006;20;10;0
8;1;158453;20/09/2005;08/01/2007;N;S;04/01/2007;20;10;0
8;1;158453;20/09/2006;07/01/2008;N;S;04/01/2008;20;10;0
8;1;158453;20/09/2007;04/12/2008;N;S;02/12/2008;10;0;0
8;1;158453;20/09/2007;04/02/2009;N;S;02/02/2009;20;0;0
8;1;158453;20/09/2008;09/11/2009;N;S;05/11/2009;20;0;0
8;1;158453;20/09/2008;09/08/2010;N;S;05/08/2010;10;0;0
8;1;158453;20/09/2009;09/05/2011;N;S;05/05/2011;30;0;0
8;1;158453;20/09/2010;02/01/2012;N;S;30/12/2011;30;0;0
8;1;158453;20/09/2011;08/04/2013;N;S;05/04/2013;30;0;0
