codigo_empresa;tipo_colaborador;cadastro_colaborador;data_admissao;tipo_admissao;indicativo_admissao;tipo_inscricao;numero_inscricao_anterior;data_inicio_vinculo;matricula_trabalhador;cedido_onus;codigo_categoria_esocial;ressarcimento_onus;recebe_seguro
8;1;387113;13/09/2017;2;1;;;13/09/2017;387113;;1;N;1
8;1;387114;13/09/2017;2;1;;;13/09/2017;387114;;1;N;1
8;1;387115;14/09/2017;2;1;;;14/09/2017;387115;;1;N;1
8;1;387116;13/09/2017;2;1;;;13/09/2017;387116;;1;N;1
8;1;387117;15/09/2017;2;1;;;15/09/2017;387117;;1;N;1
8;1;387118;18/09/2017;2;1;;;18/09/2017;387118;;1;N;1
8;1;387119;18/09/2017;1;1;;;18/09/2017;387119;;1;N;1
8;1;387120;15/09/2017;2;1;;;15/09/2017;387120;;1;N;1
8;1;387121;15/09/2017;2;1;;;15/09/2017;387121;;1;N;1
8;1;387122;15/09/2017;2;1;;;15/09/2017;387122;;1;N;1
8;1;387123;19/09/2017;1;1;;;19/09/2017;387123;;1;N;1
8;1;387124;16/09/2017;2;1;;;16/09/2017;387124;;1;N;1
8;1;387125;16/09/2017;2;1;;;16/09/2017;387125;;1;N;1
8;1;387126;18/09/2017;1;1;;;18/09/2017;387126;;7;N;1
8;1;387127;21/09/2017;2;1;;;21/09/2017;387127;;1;N;1
8;1;387128;18/09/2017;2;1;;;18/09/2017;387128;;1;N;2
8;1;387129;18/09/2017;1;1;;;18/09/2017;387129;;1;N;1
8;1;387130;18/09/2017;2;1;;;18/09/2017;387130;;1;N;1
8;1;387131;18/09/2017;2;1;;;18/09/2017;387131;;1;N;1
8;1;387132;18/09/2017;2;1;;;18/09/2017;387132;;1;N;1
8;1;387133;12/09/2017;2;1;;;12/09/2017;387133;;1;N;1
8;1;387134;18/09/2017;2;1;;;18/09/2017;387134;;1;N;1
8;1;387135;19/09/2017;2;1;;;19/09/2017;387135;;1;N;1
8;1;387136;18/09/2017;2;1;;;18/09/2017;387136;;1;N;1
8;1;387137;19/09/2017;2;1;;;19/09/2017;387137;;1;N;1
8;1;387138;18/09/2017;2;1;;;18/09/2017;387138;;1;N;2
8;1;387139;18/09/2017;1;1;;;18/09/2017;387139;;1;N;1
8;1;387140;01/09/2017;2;1;;;01/09/2017;387140;;1;N;1
8;1;387141;20/09/2017;2;1;;;20/09/2017;387141;;1;N;1
8;1;387142;22/09/2017;2;1;;;22/09/2017;387142;;1;N;1
8;1;387143;23/09/2017;2;1;;;23/09/2017;387143;;1;N;1
8;1;387144;25/09/2017;1;1;;;25/09/2017;387144;;1;N;1
8;1;387145;25/09/2017;1;1;;;25/09/2017;387145;;7;N;1
8;1;387146;02/10/2017;2;1;;;02/10/2017;387146;;1;N;1
8;1;387147;02/10/2017;2;1;;;02/10/2017;387147;;1;N;1
8;1;387148;02/10/2017;2;1;;;02/10/2017;387148;;1;N;2
8;1;387149;02/10/2017;2;1;;;02/10/2017;387149;;1;N;1
8;1;387150;02/10/2017;1;1;;;02/10/2017;387150;;7;N;1
8;1;387151;02/10/2017;2;1;;;02/10/2017;387151;;1;N;1
8;1;387152;02/10/2017;2;1;;;02/10/2017;387152;;1;N;1
8;1;387153;02/10/2017;2;1;;;02/10/2017;387153;;1;N;1
8;1;387154;02/10/2017;1;1;;;02/10/2017;387154;;1;N;1
8;1;387155;02/10/2017;2;1;;;02/10/2017;387155;;1;N;1
8;1;387156;02/10/2017;2;1;;;02/10/2017;387156;;1;N;1
8;1;387157;04/10/2017;2;1;;;04/10/2017;387157;;1;N;1
8;1;387158;04/10/2017;2;1;;;04/10/2017;387158;;1;N;1
8;1;387159;04/10/2017;2;1;;;04/10/2017;387159;;1;N;1
8;1;387160;04/10/2017;2;1;;;04/10/2017;387160;;1;N;1
8;1;387161;04/10/2017;2;1;;;04/10/2017;387161;;1;N;1
8;1;387162;04/10/2017;2;1;;;04/10/2017;387162;;1;N;1
8;1;387163;04/10/2017;2;1;;;04/10/2017;387163;;1;N;1
8;1;387164;05/10/2017;1;1;;;05/10/2017;387164;;1;N;1
8;1;387165;05/10/2017;2;1;;;05/10/2017;387165;;1;N;1
8;1;387166;05/10/2017;2;1;;;05/10/2017;387166;;1;N;1
8;1;387167;09/10/2017;2;1;;;09/10/2017;387167;;1;N;1
8;1;387168;09/10/2017;2;1;;;09/10/2017;387168;;1;N;1
8;1;387169;09/10/2017;2;1;;;09/10/2017;387169;;1;N;1
8;1;387170;09/10/2017;2;1;;;09/10/2017;387170;;1;N;1
8;1;387171;09/10/2017;2;1;;;09/10/2017;387171;;1;N;1
8;1;387172;09/10/2017;1;1;;;09/10/2017;387172;;7;N;1
8;1;387173;09/10/2017;2;1;;;09/10/2017;387173;;1;N;1
8;1;387174;09/10/2017;2;1;;;09/10/2017;387174;;1;N;2
8;1;387175;09/10/2017;2;1;;;09/10/2017;387175;;1;N;1
8;1;387176;09/10/2017;2;1;;;09/10/2017;387176;;1;N;1
8;1;387177;09/10/2017;2;1;;;09/10/2017;387177;;1;N;1
8;1;387178;09/10/2017;2;1;;;09/10/2017;387178;;1;N;2
8;1;387179;09/10/2017;2;1;;;09/10/2017;387179;;1;N;1
8;1;387180;09/10/2017;2;1;;;09/10/2017;387180;;1;N;1
8;1;387181;09/10/2017;2;1;;;09/10/2017;387181;;1;N;1
8;1;387182;09/10/2017;2;1;;;09/10/2017;387182;;1;N;1
8;1;387183;09/10/2017;2;1;;;09/10/2017;387183;;1;N;1
8;1;387184;09/10/2017;2;1;;;09/10/2017;387184;;1;N;1
8;1;387185;09/10/2017;2;1;;;09/10/2017;387185;;1;N;1
8;1;387186;10/10/2017;2;1;;;10/10/2017;387186;;1;N;1
8;1;387187;10/10/2017;2;1;;;10/10/2017;387187;;1;N;1
8;1;387188;10/10/2017;2;1;;;10/10/2017;387188;;1;N;1
4;1;387189;11/10/2017;2;1;;;11/10/2017;387189;;1;N;1
8;1;387190;10/10/2017;2;1;;;10/10/2017;387190;;1;N;1
8;1;387191;10/10/2017;2;1;;;10/10/2017;387191;;1;N;1
8;1;387192;10/10/2017;2;1;;;10/10/2017;387192;;1;N;1
8;1;387193;11/10/2017;1;1;;;11/10/2017;387193;;1;N;1
8;1;387194;11/10/2017;2;1;;;11/10/2017;387194;;1;N;1
8;1;387195;13/10/2017;2;1;;;13/10/2017;387195;;1;N;1
8;1;387196;13/10/2017;2;1;;;13/10/2017;387196;;1;N;1
8;1;387197;13/10/2017;2;1;;;13/10/2017;387197;;1;N;1
8;1;387198;13/10/2017;2;1;;;13/10/2017;387198;;1;N;1
4;1;387199;16/10/2017;1;1;;;16/10/2017;387199;;1;N;1
8;1;387200;16/10/2017;1;1;;;16/10/2017;387200;;1;N;1
8;1;387201;16/10/2017;1;1;;;16/10/2017;387201;;1;N;1
8;1;387202;16/10/2017;1;1;;;16/10/2017;387202;;1;N;1
8;1;387203;16/10/2017;1;1;;;16/10/2017;387203;;7;N;1
8;1;387204;16/10/2017;1;1;;;16/10/2017;387204;;7;N;1
8;1;387205;16/10/2017;1;1;;;16/10/2017;387205;;7;N;1
8;1;387206;16/10/2017;1;1;;;16/10/2017;387206;;7;N;1
8;1;387207;14/10/2017;2;1;;;14/10/2017;387207;;1;N;1
8;1;387208;16/10/2017;2;1;;;16/10/2017;387208;;1;N;2
8;1;387209;16/10/2017;2;1;;;16/10/2017;387209;;1;N;1
8;1;387210;16/10/2017;2;1;;;16/10/2017;387210;;1;N;1
8;1;387211;17/10/2017;2;1;;;17/10/2017;387211;;1;N;1
8;1;387212;17/10/2017;2;1;;;17/10/2017;387212;;1;N;1
8;1;387213;17/10/2017;2;1;;;17/10/2017;387213;;1;N;1
8;1;387214;17/10/2017;2;1;;;17/10/2017;387214;;1;N;1
8;1;387215;17/10/2017;1;1;;;17/10/2017;387215;;1;N;1
8;1;387216;18/10/2017;2;1;;;18/10/2017;387216;;1;N;2
8;1;387217;18/10/2017;2;1;;;18/10/2017;387217;;1;N;1
8;1;387218;19/10/2017;2;1;;;19/10/2017;387218;;1;N;1
8;1;387219;19/10/2017;2;1;;;19/10/2017;387219;;1;N;1
8;1;387220;19/10/2017;2;1;;;19/10/2017;387220;;1;N;1
8;1;387221;16/10/2017;1;1;;;16/10/2017;387221;;7;N;1
8;1;387222;19/10/2017;2;1;;;19/10/2017;387222;;1;N;1
8;1;387223;20/10/2017;1;1;;;20/10/2017;387223;;1;N;1
8;1;387224;20/10/2017;2;1;;;20/10/2017;387224;;1;N;1
8;1;387225;20/10/2017;2;1;;;20/10/2017;387225;;1;N;1
8;1;387226;23/10/2017;1;1;;;23/10/2017;387226;;1;N;1
8;1;387227;23/10/2017;2;1;;;23/10/2017;387227;;1;N;1
8;1;387228;23/10/2017;2;1;;;23/10/2017;387228;;1;N;1
8;1;387229;23/10/2017;2;1;;;23/10/2017;387229;;1;N;1
8;1;387230;23/10/2017;2;1;;;23/10/2017;387230;;1;N;1
8;1;387231;21/10/2017;2;1;;;21/10/2017;387231;;1;N;1
8;1;387232;23/10/2017;2;1;;;23/10/2017;387232;;1;N;1
8;1;387233;19/10/2017;2;1;;;19/10/2017;387233;;1;N;1
8;1;387234;20/10/2017;2;1;;;20/10/2017;387234;;1;N;1
8;1;387235;21/10/2017;1;1;;;21/10/2017;387235;;1;N;1
8;1;387236;21/10/2017;2;1;;;21/10/2017;387236;;1;N;1
8;1;387237;21/10/2017;1;1;;;21/10/2017;387237;;1;N;1
8;1;387238;21/10/2017;2;1;;;21/10/2017;387238;;1;N;1
8;1;387239;24/10/2017;2;1;;;24/10/2017;387239;;1;N;1
8;1;387240;24/10/2017;2;1;;;24/10/2017;387240;;1;N;1
8;1;387241;24/10/2017;2;1;;;24/10/2017;387241;;1;N;1
8;1;387242;24/10/2017;2;1;;;24/10/2017;387242;;1;N;1
8;1;387243;24/10/2017;2;1;;;24/10/2017;387243;;1;N;1
8;1;387244;24/10/2017;2;1;;;24/10/2017;387244;;1;N;1
8;1;387245;26/10/2017;1;1;;;26/10/2017;387245;;7;N;1
8;1;387246;26/10/2017;1;1;;;26/10/2017;387246;;7;N;1
8;1;387247;27/10/2017;2;1;;;27/10/2017;387247;;1;N;1
8;1;387248;25/10/2017;2;1;;;25/10/2017;387248;;1;N;1
8;1;387249;25/10/2017;2;1;;;25/10/2017;387249;;1;N;1
8;1;387250;26/10/2017;1;1;;;26/10/2017;387250;;1;N;1
4;1;387251;30/10/2017;1;1;;;30/10/2017;387251;;1;N;1
8;1;387252;01/11/2017;2;1;;;01/11/2017;387252;;1;N;2
8;1;387253;01/11/2017;2;1;;;01/11/2017;387253;;1;N;1
8;1;387254;01/11/2017;2;1;;;01/11/2017;387254;;1;N;1
8;1;387255;06/11/2017;2;1;;;06/11/2017;387255;;1;N;1
8;1;387256;01/11/2017;2;1;;;01/11/2017;387256;;1;N;1
8;1;387257;01/11/2017;2;1;;;01/11/2017;387257;;1;N;1
8;1;387258;01/11/2017;1;1;;;01/11/2017;387258;;1;N;1
8;1;387259;01/11/2017;2;1;;;01/11/2017;387259;;1;N;1
8;1;387260;01/11/2017;2;1;;;01/11/2017;387260;;1;N;1
8;1;387261;01/11/2017;2;1;;;01/11/2017;387261;;1;N;1
8;1;387262;01/11/2017;2;1;;;01/11/2017;387262;;1;N;1
8;1;387263;01/11/2017;2;1;;;01/11/2017;387263;;1;N;1
8;1;387264;01/11/2017;2;1;;;01/11/2017;387264;;1;N;1
8;1;387265;01/11/2017;2;1;;;01/11/2017;387265;;1;N;1
8;1;387266;01/11/2017;2;1;;;01/11/2017;387266;;1;N;1
8;1;387267;01/11/2017;2;1;;;01/11/2017;387267;;1;N;1
8;1;387268;01/11/2017;2;1;;;01/11/2017;387268;;1;N;1
8;1;387269;01/11/2017;2;1;;;01/11/2017;387269;;1;N;1
8;1;387270;03/11/2017;2;1;;;03/11/2017;387270;;1;N;2
8;1;387271;03/11/2017;2;1;;;03/11/2017;387271;;1;N;1
8;1;387272;03/11/2017;2;1;;;03/11/2017;387272;;1;N;1
8;1;387274;03/11/2017;2;1;;;03/11/2017;387274;;1;N;1
8;1;387275;03/11/2017;1;1;;;03/11/2017;387275;;1;N;1
8;1;387276;03/11/2017;2;1;;;03/11/2017;387276;;1;N;1
8;1;387277;03/11/2017;2;1;;;03/11/2017;387277;;1;N;1
8;1;387278;03/11/2017;2;1;;;03/11/2017;387278;;1;N;1
8;1;387279;03/11/2017;2;1;;;03/11/2017;387279;;1;N;2
8;1;387280;03/11/2017;2;1;;;03/11/2017;387280;;1;N;1
8;1;387281;03/11/2017;2;1;;;03/11/2017;387281;;1;N;1
8;1;387282;03/11/2017;2;1;;;03/11/2017;387282;;1;N;1
8;1;387283;06/11/2017;1;1;;;06/11/2017;387283;;1;N;1
8;1;387284;06/11/2017;2;1;;;06/11/2017;387284;;1;N;1
8;1;387285;04/11/2017;2;1;;;04/11/2017;387285;;1;N;1
8;1;387286;06/11/2017;2;1;;;06/11/2017;387286;;1;N;1
8;1;387287;06/11/2017;2;1;;;06/11/2017;387287;;1;N;1
8;1;387288;06/11/2017;2;1;;;06/11/2017;387288;;1;N;1
8;1;387289;06/11/2017;2;1;;;06/11/2017;387289;;1;N;1
8;1;387290;06/11/2017;2;1;;;06/11/2017;387290;;1;N;1
8;1;387291;06/11/2017;2;1;;;06/11/2017;387291;;1;N;1
8;1;387292;06/11/2017;2;1;;;06/11/2017;387292;;1;N;1
8;1;387293;06/11/2017;2;1;;;06/11/2017;387293;;1;N;1
8;1;387294;06/11/2017;2;1;;;06/11/2017;387294;;1;N;1
8;1;387295;04/11/2017;2;1;;;04/11/2017;387295;;1;N;1
8;1;387296;07/11/2017;2;1;;;07/11/2017;387296;;1;N;1
8;1;387297;07/11/2017;1;1;;;07/11/2017;387297;;7;N;1
8;1;387298;07/11/2017;1;1;;;07/11/2017;387298;;1;N;1
8;1;387299;07/11/2017;2;1;;;07/11/2017;387299;;1;N;1
8;1;387300;07/11/2017;2;1;;;07/11/2017;387300;;1;N;1
8;1;387301;08/11/2017;2;1;;;08/11/2017;387301;;1;N;1
8;1;387302;08/11/2017;2;1;;;08/11/2017;387302;;1;N;1
8;1;387303;08/11/2017;2;1;;;08/11/2017;387303;;1;N;1
8;1;387304;08/11/2017;1;1;;;08/11/2017;387304;;1;N;1
8;1;387305;08/11/2017;2;1;;;08/11/2017;387305;;1;N;1
8;1;387306;08/11/2017;2;1;;;08/11/2017;387306;;1;N;1
8;1;387307;08/11/2017;1;1;;;08/11/2017;387307;;1;N;1
8;1;387308;09/11/2017;2;1;;;09/11/2017;387308;;1;N;1
8;1;387309;13/11/2017;2;1;;;13/11/2017;387309;;1;N;2
8;1;387310;13/11/2017;1;1;;;13/11/2017;387310;;7;N;1
8;1;387311;11/11/2017;2;1;;;11/11/2017;387311;;1;N;1
8;1;387312;11/11/2017;2;1;;;11/11/2017;387312;;1;N;1
8;1;387313;11/11/2017;2;1;;;11/11/2017;387313;;1;N;1
8;1;387314;11/11/2017;2;1;;;11/11/2017;387314;;1;N;1
8;1;387315;13/11/2017;2;1;;;13/11/2017;387315;;1;N;1
8;1;387316;11/11/2017;1;1;;;11/11/2017;387316;;1;N;1
8;1;387317;20/11/2017;1;1;;;20/11/2017;387317;;7;N;1
8;1;387318;14/11/2017;2;1;;;14/11/2017;387318;;1;N;1
8;1;387319;13/11/2017;1;1;;;13/11/2017;387319;;7;N;1
8;1;387320;14/11/2017;1;1;;;14/11/2017;387320;;1;N;1
8;1;387321;14/11/2017;2;1;;;14/11/2017;387321;;1;N;1
8;1;387322;14/11/2017;1;1;;;14/11/2017;387322;;1;N;1
8;1;387323;13/11/2017;2;1;;;13/11/2017;387323;;1;N;1
8;1;387324;14/11/2017;2;1;;;14/11/2017;387324;;1;N;1
8;1;387325;16/11/2017;2;1;;;16/11/2017;387325;;1;N;1
8;1;387326;16/11/2017;2;1;;;16/11/2017;387326;;1;N;1
8;1;387327;16/11/2017;1;1;;;16/11/2017;387327;;1;N;1
8;1;387328;17/11/2017;2;1;;;17/11/2017;387328;;1;N;1
8;1;387329;17/11/2017;1;1;;;17/11/2017;387329;;1;N;1
8;1;387330;18/11/2017;2;1;;;18/11/2017;387330;;1;N;1
8;1;387331;21/11/2017;2;1;;;21/11/2017;387331;;1;N;1
8;1;387332;21/11/2017;2;1;;;21/11/2017;387332;;1;N;1
8;1;387333;21/11/2017;2;1;;;21/11/2017;387333;;1;N;1
8;1;387334;21/11/2017;2;1;;;21/11/2017;387334;;1;N;1
8;1;387335;21/11/2017;2;1;;;21/11/2017;387335;;1;N;1
8;1;387336;22/11/2017;2;1;;;22/11/2017;387336;;1;N;1
8;1;387337;22/11/2017;2;1;;;22/11/2017;387337;;1;N;1
8;1;387338;22/11/2017;2;1;;;22/11/2017;387338;;1;N;1
8;1;387339;22/11/2017;2;1;;;22/11/2017;387339;;1;N;1
8;1;387340;23/11/2017;1;1;;;23/11/2017;387340;;1;N;1
8;1;387341;23/11/2017;2;1;;;23/11/2017;387341;;1;N;2
8;1;387342;23/11/2017;2;1;;;23/11/2017;387342;;1;N;1
8;1;387343;23/11/2017;1;1;;;23/11/2017;387343;;1;N;1
8;1;387344;20/11/2017;1;1;;;20/11/2017;387344;;1;N;1
8;1;387345;20/11/2017;1;1;;;20/11/2017;387345;;1;N;1
8;1;387346;23/11/2017;1;1;;;23/11/2017;387346;;1;N;1
8;1;387347;24/11/2017;2;1;;;24/11/2017;387347;;1;N;1
8;1;387348;24/11/2017;2;1;;;24/11/2017;387348;;1;N;1
4;1;387349;08/01/2018;2;1;;;08/01/2018;387349;;1;N;1
8;1;387350;01/12/2017;2;1;;;01/12/2017;387350;;1;N;1
8;1;387351;01/12/2017;2;1;;;01/12/2017;387351;;1;N;1
8;1;387352;01/12/2017;2;1;;;01/12/2017;387352;;1;N;2
8;1;387353;01/12/2017;2;1;;;01/12/2017;387353;;1;N;1
8;1;387354;01/12/2017;2;1;;;01/12/2017;387354;;1;N;1
8;1;387355;01/12/2017;2;1;;;01/12/2017;387355;;1;N;1
8;1;387356;01/12/2017;2;1;;;01/12/2017;387356;;1;N;1
8;1;387357;01/12/2017;2;1;;;01/12/2017;387357;;1;N;1
8;1;387358;01/12/2017;2;1;;;01/12/2017;387358;;1;N;1
8;1;387359;01/12/2017;2;1;;;01/12/2017;387359;;1;N;1
8;1;387360;01/12/2017;2;1;;;01/12/2017;387360;;1;N;1
8;1;387361;01/12/2017;2;1;;;01/12/2017;387361;;1;N;1
8;1;387362;01/12/2017;2;1;;;01/12/2017;387362;;1;N;1
8;1;387363;01/12/2017;1;1;;;01/12/2017;387363;;1;N;1
8;1;387364;01/12/2017;2;1;;;01/12/2017;387364;;1;N;1
8;1;387365;04/12/2017;2;1;;;04/12/2017;387365;;1;N;1
8;1;387366;02/12/2017;1;1;;;02/12/2017;387366;;1;N;1
8;1;387367;04/12/2017;2;1;;;04/12/2017;387367;;1;N;2
8;1;387368;02/12/2017;1;1;;;02/12/2017;387368;;1;N;1
8;1;387369;02/12/2017;1;1;;;02/12/2017;387369;;1;N;1
8;1;387370;04/12/2017;2;1;;;04/12/2017;387370;;1;N;1
8;1;387371;05/12/2017;2;1;;;05/12/2017;387371;;1;N;1
4;1;387372;08/01/2018;1;1;;;08/01/2018;387372;;1;N;1
8;1;387373;06/12/2017;2;1;;;06/12/2017;387373;;1;N;1
8;1;387374;07/12/2017;2;1;;;07/12/2017;387374;;1;N;1
4;1;387375;08/01/2018;1;1;;;08/01/2018;387375;;1;N;1
8;1;387376;07/12/2017;2;1;;;07/12/2017;387376;;1;N;1
8;1;387377;07/12/2017;2;1;;;07/12/2017;387377;;1;N;1
8;1;387378;07/12/2017;2;1;;;07/12/2017;387378;;1;N;1
8;1;387379;08/12/2017;2;1;;;08/12/2017;387379;;1;N;1
8;1;387380;08/12/2017;2;1;;;08/12/2017;387380;;1;N;1
8;1;387381;08/12/2017;2;1;;;08/12/2017;387381;;1;N;1
8;1;387382;08/12/2017;2;1;;;08/12/2017;387382;;1;N;1
8;1;387383;09/12/2017;2;1;;;09/12/2017;387383;;1;N;1
8;1;387384;08/12/2017;2;1;;;08/12/2017;387384;;1;N;2
8;1;387385;08/12/2017;2;1;;;08/12/2017;387385;;1;N;1
8;1;387386;08/12/2017;2;1;;;08/12/2017;387386;;1;N;1
8;1;387387;12/12/2017;2;1;;;12/12/2017;387387;;1;N;1
8;1;387388;12/12/2017;2;1;;;12/12/2017;387388;;1;N;1
8;1;387389;08/12/2017;2;1;;;08/12/2017;387389;;1;N;1
8;1;387390;12/12/2017;2;1;;;12/12/2017;387390;;1;N;1
8;1;387391;12/12/2017;2;1;;;12/12/2017;387391;;1;N;1
8;1;387392;12/12/2017;2;1;;;12/12/2017;387392;;1;N;1
8;1;387393;12/12/2017;2;1;;;12/12/2017;387393;;1;N;1
4;1;387394;08/01/2018;1;1;;;08/01/2018;387394;;1;N;1
8;1;387395;12/12/2017;2;1;;;12/12/2017;387395;;1;N;1
8;1;387396;13/12/2017;2;1;;;13/12/2017;387396;;1;N;1
8;1;387397;13/12/2017;1;1;;;13/12/2017;387397;;1;N;1
8;1;387398;13/12/2017;2;1;;;13/12/2017;387398;;1;N;1
4;1;387399;08/01/2018;2;1;;;08/01/2018;387399;;1;N;1
8;1;387400;14/12/2017;2;1;;;14/12/2017;387400;;1;N;2
8;1;387401;14/12/2017;2;1;;;14/12/2017;387401;;1;N;1
8;1;387402;15/12/2017;2;1;;;15/12/2017;387402;;1;N;1
8;1;387403;15/12/2017;2;1;;;15/12/2017;387403;;1;N;1
8;1;387404;15/12/2017;1;1;;;15/12/2017;387404;;1;N;1
8;1;387405;15/12/2017;2;1;;;15/12/2017;387405;;1;N;1
4;1;387406;08/01/2018;2;1;;;08/01/2018;387406;;1;N;1
8;1;387407;18/12/2017;2;1;;;18/12/2017;387407;;1;N;1
8;1;387408;18/12/2017;2;1;;;18/12/2017;387408;;1;N;1
8;1;387409;19/12/2017;2;1;;;19/12/2017;387409;;1;N;1
8;1;387410;20/12/2017;2;1;;;20/12/2017;387410;;1;N;1
8;1;387411;21/12/2017;2;1;;;21/12/2017;387411;;1;N;1
8;1;387412;21/12/2017;2;1;;;21/12/2017;387412;;1;N;1
8;1;387413;22/12/2017;2;1;;;22/12/2017;387413;;1;N;1
8;1;387414;22/12/2017;2;1;;;22/12/2017;387414;;1;N;1
8;1;387415;05/12/2017;2;1;;;05/12/2017;387415;;1;N;1
8;1;387416;22/12/2017;2;1;;;22/12/2017;387416;;1;N;1
8;1;387417;26/12/2017;2;1;;;26/12/2017;387417;;1;N;1
8;1;387418;23/12/2017;2;1;;;23/12/2017;387418;;1;N;1
8;1;387419;26/12/2017;2;1;;;26/12/2017;387419;;1;N;1
8;1;387420;02/01/2018;2;1;;;02/01/2018;387420;;1;N;1
8;1;387421;02/01/2018;2;1;;;02/01/2018;387421;;1;N;1
8;1;387422;02/01/2018;2;1;;;02/01/2018;387422;;1;N;1
8;1;387423;02/01/2018;2;1;;;02/01/2018;387423;;1;N;1
8;1;387424;02/01/2018;1;1;;;02/01/2018;387424;;1;N;1
8;1;387425;02/01/2018;2;1;;;02/01/2018;387425;;1;N;1
8;1;387426;02/01/2018;2;1;;;02/01/2018;387426;;1;N;1
8;1;387427;02/01/2018;2;1;;;02/01/2018;387427;;1;N;1
8;1;387428;04/01/2018;2;1;;;04/01/2018;387428;;1;N;1
8;1;387429;04/01/2018;2;1;;;04/01/2018;387429;;1;N;1
8;1;387430;04/01/2018;2;1;;;04/01/2018;387430;;1;N;1
8;1;387431;04/01/2018;2;1;;;04/01/2018;387431;;1;N;1
8;1;387432;04/01/2018;2;1;;;04/01/2018;387432;;1;N;1
8;1;387433;05/01/2018;2;1;;;05/01/2018;387433;;1;N;1
8;1;387434;05/01/2018;2;1;;;05/01/2018;387434;;1;N;1
8;1;387435;08/01/2018;2;1;;;08/01/2018;387435;;1;N;1
8;1;387436;08/01/2018;2;1;;;08/01/2018;387436;;1;N;1
8;1;387437;09/01/2018;2;1;;;09/01/2018;387437;;1;N;1
8;1;387438;09/01/2018;2;1;;;09/01/2018;387438;;1;N;1
8;1;387439;09/01/2018;2;1;;;09/01/2018;387439;;1;N;1
8;1;387440;08/01/2018;2;1;;;08/01/2018;387440;;1;N;1
8;1;387441;10/01/2018;2;1;;;10/01/2018;387441;;1;N;1
8;1;387442;10/01/2018;2;1;;;10/01/2018;387442;;1;N;1
8;1;387443;11/01/2018;2;1;;;11/01/2018;387443;;1;N;1
8;1;387444;11/01/2018;2;1;;;11/01/2018;387444;;1;N;1
8;1;387445;11/01/2018;2;1;;;11/01/2018;387445;;1;N;1
8;1;387446;11/01/2018;2;1;;;11/01/2018;387446;;2;N;1
8;1;387447;12/01/2018;2;1;;;12/01/2018;387447;;1;N;1
8;1;387448;12/01/2018;2;1;;;12/01/2018;387448;;1;N;1
8;1;387449;12/01/2018;1;1;;;12/01/2018;387449;;1;N;1
8;1;387450;13/01/2018;2;1;;;13/01/2018;387450;;1;N;1
8;1;387451;13/01/2018;2;1;;;13/01/2018;387451;;1;N;1
8;1;387452;16/01/2018;2;1;;;16/01/2018;387452;;1;N;1
8;1;387453;17/01/2018;2;1;;;17/01/2018;387453;;1;N;1
8;1;387454;17/01/2018;2;1;;;17/01/2018;387454;;1;N;1
8;1;387455;18/01/2018;2;1;;;18/01/2018;387455;;1;N;1
8;1;387456;18/01/2018;2;1;;;18/01/2018;387456;;1;N;1
8;1;387457;18/01/2018;2;1;;;18/01/2018;387457;;1;N;1
8;1;387458;18/01/2018;2;1;;;18/01/2018;387458;;1;N;1
8;1;387459;18/01/2018;2;1;;;18/01/2018;387459;;1;N;1
8;1;387460;22/01/2018;2;1;;;22/01/2018;387460;;1;N;1
8;1;387461;22/01/2018;2;1;;;22/01/2018;387461;;1;N;1
8;1;387462;22/01/2018;2;1;;;22/01/2018;387462;;1;N;1
8;1;387463;22/01/2018;2;1;;;22/01/2018;387463;;1;N;1
8;1;387464;19/01/2018;2;1;;;19/01/2018;387464;;1;N;1
8;1;387465;19/01/2018;2;1;;;19/01/2018;387465;;1;N;1
8;1;387466;19/01/2018;1;1;;;19/01/2018;387466;;1;N;1
8;1;387467;22/01/2018;2;1;;;22/01/2018;387467;;1;N;2
8;1;387468;22/01/2018;2;1;;;22/01/2018;387468;;1;N;1
8;1;387469;22/01/2018;2;1;;;22/01/2018;387469;;1;N;1
8;1;387470;22/01/2018;2;1;;;22/01/2018;387470;;1;N;1
8;1;387471;20/01/2018;2;1;;;20/01/2018;387471;;1;N;1
8;1;387472;23/01/2018;2;1;;;23/01/2018;387472;;1;N;1
4;1;387473;07/02/2018;2;1;;;07/02/2018;387473;;1;N;1
8;1;387474;24/01/2018;2;1;;;24/01/2018;387474;;1;N;1
8;1;387475;24/01/2018;2;1;;;24/01/2018;387475;;1;N;1
8;1;387476;25/01/2018;2;1;;;25/01/2018;387476;;1;N;1
8;1;387477;25/01/2018;1;1;;;25/01/2018;387477;;1;N;1
8;1;387478;26/01/2018;2;1;;;26/01/2018;387478;;1;N;1
8;1;387479;26/01/2018;2;1;;;26/01/2018;387479;;1;N;1
4;1;387480;07/02/2018;1;1;;;07/02/2018;387480;;1;N;1
4;1;387481;07/02/2018;2;1;;;07/02/2018;387481;;1;N;1
4;1;387482;07/02/2018;2;1;;;07/02/2018;387482;;1;N;1
4;1;387483;07/02/2018;2;1;;;07/02/2018;387483;;1;N;1
4;1;387484;07/02/2018;2;1;;;07/02/2018;387484;;1;N;1
4;1;387485;07/02/2018;2;1;;;07/02/2018;387485;;1;N;1
8;1;387486;01/02/2018;2;1;;;01/02/2018;387486;;1;N;2
8;1;387487;01/02/2018;2;1;;;01/02/2018;387487;;1;N;1
