codigo_empresa;tipo_colaborador;cadastro_colaborador;data_alteracao;sequencia_alteracao;motivo_alteracao;valor_salario_atual;tipo_reajuste;percentual_reajuste_concedido
8;1;304166;01/01/2012;0;107;1762,36;1;0
8;1;304166;01/02/2012;0;31;1785,05;1;0
8;1;304166;01/03/2007;0;103;1045,41;1;0
8;1;304166;01/03/2008;0;103;1222,51;1;0
8;1;304166;01/03/2009;0;31;1277,84;1;0
8;1;304166;01/03/2010;0;31;1427,94;1;0
8;1;304166;01/04/2006;0;107;947,52;1;0
8;1;304166;01/05/2001;0;103;556;1;0
8;1;304166;01/05/2009;0;107;1395,55;1;0
8;1;304166;01/05/2010;0;107;1554,66;1;0
8;1;304166;01/05/2011;0;107;1736,32;1;0
8;1;304166;01/05/2012;0;107;1874,79;1;0
8;1;304166;01/05/2013;0;107;2065,77;1;0
8;1;304166;01/05/2014;0;107;2264,5;1;0
8;1;304166;01/05/2015;0;107;2453,36;1;0
8;1;304166;01/05/2016;0;107;2694,53;1;0
8;1;304166;01/05/2017;0;107;2802,05;1;0
8;1;304166;01/05/2018;0;107;2858,1;1;0
8;1;304166;01/05/2019;0;107;3001;1;0
8;1;304166;01/05/2020;0;107;3074;1;0
8;1;304166;01/05/2021;0;107;3307;1;0
8;1;304166;01/05/2022;0;107;3900;1;0
8;1;304166;01/05/2023;0;107;4095;1;0
8;1;304166;01/05/2024;0;107;4247,75;1;0
8;1;304166;01/05/2025;0;107;4519,6;1;0
8;1;304166;01/06/2005;0;107;858;1;6,58
8;1;304166;01/07/1999;0;103;504,7;1;3
8;1;304166;01/07/2004;0;107;805;1;6,62
8;1;304166;01/09/1998;0;103;358,96;1;42,44
8;1;304166;01/09/2021;0;31;3500;1;0
8;1;304166;01/10/1997;0;100;225;1;0
8;1;304166;01/10/1998;0;103;490;1;36,5
8;1;304166;01/10/2013;0;103;2096,76;1;0
8;1;304166;01/11/1997;0;103;252;1;12
8;1;304166;01/11/2000;0;107;555,97;1;8
8;1;304166;01/11/2002;0;107;663,04;1;10,26
8;1;304166;01/11/2003;0;27;755;1;13,71
8;1;304166;01/12/1999;0;107;523,76;1;3,77
8;1;304166;01/12/2001;0;107;601,34;1;8,15
8;1;304166;01/12/2012;0;107;1921,65;1;0
8;1;304174;01/02/2001;0;27;580;1;109,23
8;1;304174;01/03/2003;0;103;715;1;1,23
8;1;304174;01/03/2009;0;31;1404;1;0
8;1;304174;01/04/2003;0;107;764,79;1;6,96
8;1;304174;01/05/2000;0;103;264,6;1;1,07
8;1;304174;01/05/2001;0;103;650;1;12,06
8;1;304174;01/05/2005;0;27;826;1;0
8;1;304174;01/06/1999;0;107;261,78;1;3,88
8;1;304174;01/06/2000;0;107;275,4;1;4,08
8;1;304174;01/06/2005;0;107;871,44;1;5,5
8;1;304174;01/07/2009;0;103;1446,12;1;0
8;1;304174;01/08/2004;0;107;822,79;1;7,58
8;1;304174;01/09/2000;0;103;277,2;1;0
8;1;304174;01/10/1997;0;100;225;1;0
8;1;304174;01/11/1997;0;103;252;1;12
8;1;304174;01/11/2006;0;103;992,26;1;0
8;1;304174;01/11/2007;0;103;1111,68;1;0
8;1;304174;01/11/2008;0;103;1327,71;1;0
8;1;304174;01/11/2009;0;107;1594,5;1;0
8;1;304174;01/12/2005;0;107;882,44;1;0
8;1;304190;01/10/1997;0;100;360;1;0
8;1;304212;01/01/1998;0;103;264;1;5,6
8;1;304212;01/05/2001;0;103;556;1;0
8;1;304212;01/06/2001;0;27;580;1;4,31
8;1;304212;01/07/2000;0;27;555,39;1;92,17
8;1;304212;01/10/1997;0;100;224,4;1;0
8;1;304212;01/11/1998;0;107;274;1;3,78
8;1;304212;01/11/1999;0;31;289;1;5,47
8;1;304212;01/12/1997;0;103;250;1;11,4
8;1;304220;01/10/1997;0;100;198;1;0
8;1;304247;01/03/1998;0;27;330;1;22,22
8;1;304247;01/03/2003;0;103;477,08;1;8
8;1;304247;01/03/2004;0;27;600;1;15,44
8;1;304247;01/04/2000;0;107;355,26;1;7,65
8;1;304247;01/04/2005;0;27;735;1;22,5
8;1;304247;01/04/2006;0;107;823,2;1;0
8;1;304247;01/04/2007;0;103;926,3;1;0
8;1;304247;01/06/2001;0;107;403,16;1;5,99
8;1;304247;01/07/2002;0;107;441,74;1;9,56
8;1;304247;01/07/2003;0;107;519,75;1;8,94
8;1;304247;01/09/2000;0;103;363,83;1;2,41
8;1;304247;01/10/1997;0;100;184;1;0
8;1;304247;01/10/2000;0;107;380,34;1;4,53
8;1;304247;01/11/1997;0;103;270;1;46,73
8;1;304255;01/10/1997;0;100;358,96;1;0
8;1;304263;01/10/1997;0;100;294,54;1;0
8;1;304271;01/03/1998;0;27;250;1;22,54
8;1;304271;01/10/1997;0;111;204;1;0
8;1;304280;01/01/1998;0;103;180;1;14,94
8;1;304280;01/10/1997;0;100;140,4;1;0
8;1;304280;01/12/1997;0;103;156,6;1;11,53
8;1;304298;01/10/1997;0;100;294,54;1;0
8;1;304301;01/10/1997;0;100;360;1;0
8;1;304310;01/10/1997;0;100;294,54;1;0
8;1;304328;01/10/1997;0;100;360;1;0
8;1;304336;01/01/2000;0;111;432,6;1;22,4
8;1;304336;01/02/1999;0;103;336,6;1;3,31
8;1;304336;01/03/2000;0;103;440,82;1;1,9
8;1;304336;01/03/2009;0;31;1393,22;1;0
8;1;304336;01/03/2010;0;31;1740;1;0
8;1;304336;01/04/2007;0;103;1104;1;0
8;1;304336;01/04/2008;0;103;1318,02;1;0
8;1;304336;01/04/2009;0;107;1535,97;1;0
8;1;304336;01/04/2010;0;107;1944;1;0
8;1;304336;01/04/2011;0;107;2490;1;0
8;1;304336;01/04/2012;0;107;2671,3;1;0
8;1;304336;01/04/2013;0;107;2791,3;1;0
8;1;304336;01/04/2014;0;107;3062,83;1;0
8;1;304336;01/04/2015;0;107;3300,53;1;0
8;1;304336;01/04/2016;0;107;3585,62;1;0
8;1;304336;01/04/2017;0;107;3751,63;1;0
8;1;304336;01/05/2010;0;31;2075;1;0
8;1;304336;01/07/2002;0;31;547;1;9,12
8;1;304336;01/08/2001;0;27;460;1;0
8;1;304336;01/10/1997;0;100;325,8;1;0
8;1;304336;01/11/2002;0;107;552,7;1;1,04
8;1;304336;01/11/2003;0;107;641,96;1;16,14
8;1;304336;01/11/2006;0;103;795,63;1;0
8;1;304336;01/11/2011;0;31;2581,3;1;0
8;1;304336;01/12/1999;0;107;353,43;1;5
8;1;304336;01/12/2000;0;107;459,8;1;4,3
8;1;304336;01/12/2001;0;107;501,27;1;8,97
8;1;304336;01/12/2004;0;107;679,2;1;5,8
8;1;304336;01/12/2005;0;107;716,01;1;0
8;1;304336;11/01/2010;0;27;1640;1;0
8;1;304336;12/03/2007;0;27;986;1;0
8;1;304344;01/10/1997;0;100;325,8;1;0
8;1;304352;01/10/1997;0;100;217,2;1;0
8;1;304360;01/05/1999;0;107;322,1;1;4,07
8;1;304360;01/10/1997;0;100;309,5;1;0
8;1;304379;01/10/1997;0;100;247,5;1;0
8;1;304379;01/12/1997;0;103;277,2;1;12
8;1;304387;01/10/1997;0;100;140,4;1;0
8;1;304387;01/11/1997;0;103;167,4;1;19,23
8;1;304395;01/03/1999;0;103;172,8;1;2,85
8;1;304395;01/08/1999;0;103;259,2;1;50
8;1;304395;01/10/1997;0;100;150;1;0
8;1;304395;01/12/1997;0;103;168;1;12
8;1;304417;01/10/1997;0;103;280,5;1;0
8;1;304417;01/12/1997;0;103;330;1;17,64
8;1;304425;01/10/1997;0;100;280,5;1;0
8;1;304425;01/12/1997;0;103;330;1;17,64
8;1;304433;01/10/1997;0;100;330;1;0
8;1;304441;01/02/1999;0;103;304,5;1;3,38
8;1;304441;01/05/2000;0;103;500;1;29,45
8;1;304441;01/05/2001;0;103;521;1;0
8;1;304441;01/06/1999;0;103;371,8;1;22,1
8;1;304441;01/08/1999;0;107;386,23;1;3,88
8;1;304441;01/08/2000;0;107;520,62;1;4,12
8;1;304441;01/08/2001;0;107;551,34;1;5,82
8;1;304441;01/10/1997;0;100;294,54;1;0
8;1;304450;01/10/1997;0;100;212,5;1;0
8;1;304450;01/11/1997;0;103;220;1;3,52
8;1;304450;01/12/1997;0;103;250;1;13,63
8;1;304468;01/10/1997;0;100;226,6;1;0
8;1;304476;01/05/1998;0;103;255,87;1;2,34
8;1;304476;01/10/1997;0;100;250;1;0
8;1;304484;01/10/1997;0;100;294,54;1;0
8;1;304492;01/06/1999;0;107;348,87;1;3,04
8;1;304492;01/09/1998;0;107;338,55;1;2,59
8;1;304492;01/10/1997;0;100;330;1;0
8;1;304506;01/01/1999;0;103;235;1;2,17
8;1;304506;01/04/2000;0;107;293,05;1;6,6
8;1;304506;01/04/2001;0;27;376,9;1;28,61
8;1;304506;01/07/2001;0;107;391,03;1;3,74
8;1;304506;01/09/1999;0;103;274,9;1;16,97
8;1;304506;01/10/1997;0;100;154;1;0
8;1;304506;01/10/1998;0;107;230;1;0
8;1;304506;01/12/1997;0;103;227,92;1;48
8;1;304514;01/05/1998;0;103;320;1;3,89
8;1;304514;01/10/1997;0;100;275;1;0
8;1;304514;01/12/1997;0;103;308;1;12
8;1;304522;01/10/1997;0;100;330;1;0
8;1;304530;01/10/1997;0;100;275;1;0
8;1;304530;01/12/1997;0;103;308;1;12
8;1;304549;01/02/1998;0;103;256;1;6,66
8;1;304549;01/04/1998;0;103;320;1;25
8;1;304549;01/10/1997;0;100;240;1;0
8;1;304557;01/10/1997;0;100;400;1;0
8;1;304565;01/10/1997;0;100;400;1;0
8;1;304573;01/02/2003;0;31;618;1;0
8;1;304573;01/03/2001;0;27;600,43;1;3,01
8;1;304573;01/03/2003;0;103;678,99;1;9,86
8;1;304573;01/04/2006;0;103;1071,59;1;0
8;1;304573;01/05/2001;0;103;601;1;0
8;1;304573;01/08/2002;0;107;617,26;1;2,68
8;1;304573;01/08/2003;0;107;703;1;3,53
8;1;304573;01/09/1998;0;107;254,85;1;1,94
8;1;304573;01/09/1999;0;27;550,79;1;66,9
8;1;304573;01/09/2003;0;107;827,15;1;17,66
8;1;304573;01/10/1997;0;100;204;1;0
8;1;304573;01/10/2000;0;107;582,87;1;5,82
8;1;304573;01/10/2004;0;107;888,94;1;7,47
8;1;304573;01/11/1997;0;103;250;1;22,54
8;1;304573;01/12/1998;0;103;330;1;29,48
8;1;304581;01/10/1997;0;100;228;1;0
8;1;304590;01/10/1997;0;100;294,54;1;0
8;1;304603;01/10/1997;0;100;305;1;0
8;1;304611;01/01/1998;0;103;252;1;12
8;1;304611;01/05/2000;0;103;264,6;1;0
8;1;304611;01/08/2000;0;107;277,2;1;4,76
8;1;304611;01/08/2001;0;107;299,54;1;8,05
8;1;304611;01/08/2002;0;107;326,59;1;9,03
8;1;304611;01/08/2003;0;107;387,01;1;18,5
8;1;304611;01/09/1999;0;107;263,16;1;4,42
8;1;304611;01/10/1997;0;103;225;1;0
8;1;304620;01/10/1997;0;100;294,54;1;0
8;1;304638;01/10/1997;0;100;294,54;1;0
8;1;304646;01/10/1997;0;100;206;1;0
8;1;304662;01/10/1997;0;100;294,54;1;0
8;1;304670;01/01/1999;0;103;346,5;1;5
8;1;304670;01/01/2004;0;107;543,06;1;14,21
8;1;304670;01/02/2003;0;107;462,14;1;4,97
8;1;304670;01/04/2006;0;107;627,56;1;0
8;1;304670;01/06/2002;0;107;421,74;1;7,32
8;1;304670;01/10/1997;0;100;330;1;0
8;1;304670;01/10/2002;0;103;440,24;1;4,38
8;1;304670;01/10/2003;0;103;475,46;1;2,88
8;1;304670;01/10/2004;0;103;586,5;1;7,99
8;1;304670;01/10/2006;0;103;665,21;1;0
8;1;304670;01/10/2007;0;103;705,12;1;0
8;1;304670;01/12/1999;0;107;367,26;1;5,99
8;1;304670;01/12/2000;0;107;392,97;1;7
8;1;304689;01/10/1997;0;100;294,54;1;0
8;1;304697;01/02/2000;0;103;325,8;1;1,16
8;1;304697;01/10/1997;0;103;294,54;1;0
8;1;304697;01/10/2002;0;103;453,94;1;10
8;1;304697;01/11/1999;0;107;322,04;1;6
8;1;304697;01/11/2000;0;107;344,58;1;5,76
8;1;304697;01/11/2001;0;107;412,67;1;6,5
8;1;304697;01/12/1998;0;103;303,81;1;3,14
8;1;304697;01/12/2000;0;27;387,45;1;12,44
8;1;304700;01/01/2000;0;103;269,4;1;6,9
8;1;304700;01/01/2001;0;107;286,2;1;3,24
8;1;304700;01/01/2002;0;107;309,55;1;8,15
8;1;304700;01/01/2003;0;107;341,31;1;1,39
8;1;304700;01/01/2004;0;107;396,43;1;7,54
8;1;304700;01/07/1998;0;103;252;1;21,73
8;1;304700;01/09/2000;0;103;277,2;1;2,89
8;1;304700;01/10/1997;0;100;190,8;1;0
8;1;304700;01/11/2002;0;103;336,6;1;8,73
8;1;304700;01/11/2003;0;103;368,61;1;7,99
8;1;304700;01/12/1997;0;103;207;1;8,49
8;1;304719;01/11/1997;0;100;154;1;0
8;1;304719;01/12/1997;0;103;227,92;1;48
8;1;304727;01/01/1999;0;103;235;1;2,17
8;1;304727;01/06/1999;0;103;274,9;1;16,97
8;1;304727;01/10/1998;0;107;230;1;0
8;1;304727;01/11/1997;0;100;154;1;0
8;1;304727;01/12/1997;0;103;227,92;1;48
8;1;304735;01/01/2000;0;107;331,59;1;7,82
8;1;304735;01/05/1998;0;103;315;1;2,27
8;1;304735;01/07/1999;0;107;321,99;1;2,21
8;1;304735;01/11/1997;0;100;295;1;0
8;1;304735;01/12/1997;0;103;308;1;4,4
8;1;304743;01/01/2004;0;107;530,73;1;8,81
8;1;304743;01/01/2006;0;107;604;1;0
8;1;304743;01/08/1999;0;103;330;1;22,22
8;1;304743;01/08/2005;0;27;575;1;0
8;1;304743;01/09/1999;0;107;359,8;1;9,03
8;1;304743;01/09/2000;0;107;384,85;1;5
8;1;304743;01/09/2002;0;103;440,24;1;6,41
8;1;304743;01/09/2003;0;103;487,74;1;8
8;1;304743;01/09/2006;0;103;680,8;1;0
8;1;304743;01/09/2007;0;103;765,21;1;0
8;1;304743;01/10/2001;0;107;413,71;1;13,7
8;1;304743;01/10/2004;0;103;573,19;1;8
8;1;304743;01/11/1997;0;100;270;1;0
8;1;304743;01/12/2002;0;107;451,61;1;2,58
8;1;304751;01/11/1997;0;100;140,4;1;0
8;1;304751;01/12/1997;0;103;156,6;1;11,53
8;1;304760;01/03/1999;0;103;585,79;1;4,65
8;1;304760;01/05/2001;0;103;665;1;0
8;1;304760;01/11/1997;0;100;358,96;1;0
8;1;304760;01/11/1999;0;107;626,15;1;6,88
8;1;304760;01/11/2000;0;107;664,66;1;6,15
8;1;304760;01/11/2001;0;107;718,9;1;8,1
8;1;304760;01/12/1997;0;103;559,71;1;55,92
8;1;304778;01/11/1997;0;100;466,84;1;0
4;1;304786;01/10/1998;0;103;230;1;0
4;1;304786;01/11/1997;0;100;227,92;1;0
8;1;304794;01/01/1999;0;103;379,7;1;2,17
8;1;304794;01/04/2000;0;107;404,76;1;6,59
8;1;304794;01/05/1998;0;103;360,6;1;58,21
8;1;304794;01/06/2000;0;27;530,33;1;7,8
8;1;304794;01/07/2001;0;107;555,89;1;4,81
8;1;304794;01/09/1998;0;107;365,2;1;1,27
8;1;304794;01/10/1998;0;107;371,63;1;1,76
8;1;304794;01/11/1997;0;100;154;1;0
8;1;304794;01/12/1997;0;103;227,92;1;48
8;1;304808;01/11/1997;0;100;719,04;1;0
8;1;304816;01/11/1997;0;100;360;1;0
8;1;304824;01/01/2001;0;27;480,83;1;41,5
8;1;304824;01/03/1998;0;27;252;1;50
8;1;304824;01/04/2003;0;107;648,19;1;8,03
8;1;304824;01/05/2000;0;103;264,6;1;2,08
8;1;304824;01/05/2002;0;107;550,9;1;9,57
8;1;304824;01/05/2004;0;107;696,61;1;7,47
8;1;304824;01/05/2005;0;107;803;1;5,91
8;1;304824;01/06/2004;0;107;758,19;1;9
8;1;304824;01/08/2000;0;107;277,2;1;4,76
8;1;304824;01/09/2000;0;27;339,8;1;22,58
8;1;304824;01/09/2001;0;107;502,78;1;4,56
8;1;304824;01/11/1997;0;100;150;1;0
8;1;304824;01/11/1999;0;103;259,2;1;2,85
8;1;304824;01/12/1997;0;103;168;1;12
8;1;304824;01/12/2002;0;27;600;1;8,91
8;1;304832;01/01/1999;0;103;235;1;2,17
8;1;304832;01/04/2000;0;107;293,05;1;6,6
8;1;304832;01/06/1999;0;103;274,9;1;16,97
8;1;304832;01/10/1998;0;107;230;1;0
8;1;304832;01/11/1997;0;100;154;1;0
8;1;304832;01/12/1997;0;103;227,92;1;48
8;1;304840;01/11/1997;0;100;227,92;1;0
8;1;304859;01/01/1999;0;103;351,74;1;2,16
8;1;304859;01/04/2000;0;107;583,66;1;5,96
8;1;304859;01/05/2001;0;103;585;1;0
8;1;304859;01/07/1999;0;103;550,79;1;56,59
8;1;304859;01/10/1998;0;107;344,27;1;4,32
8;1;304859;01/11/1997;0;100;280,5;1;0
8;1;304859;01/12/1997;0;103;330;1;17,64
8;1;304867;01/11/1997;0;100;150;1;0
8;1;304867;01/12/1997;0;103;168;1;12
8;1;304875;01/11/1997;0;100;177,34;1;0
8;1;304875;01/12/1997;0;103;192,2;1;8,37
8;1;304883;01/03/2003;0;103;443,75;1;10,44
8;1;304883;01/04/2003;0;107;472,76;1;6,53
8;1;304883;01/04/2005;0;103;546,32;1;6,99
8;1;304883;01/05/2000;0;103;323,4;1;1,89
8;1;304883;01/05/2002;0;107;401,8;1;9,56
8;1;304883;01/05/2004;0;107;508,08;1;7,47
8;1;304883;01/06/2004;0;103;510,58;1;0
8;1;304883;01/08/2000;0;107;339,8;1;5,07
8;1;304883;01/09/1998;0;103;308;1;11,11
8;1;304883;01/09/2001;0;107;366,71;1;7,91
8;1;304883;01/11/1997;0;100;247,5;1;0
8;1;304883;01/11/1999;0;107;317,39;1;3,04
8;1;304883;01/12/1997;0;103;277,2;1;12
8;1;304891;01/11/1997;0;100;250;1;0
8;1;304905;01/02/1998;0;103;163,8;1;4,59
8;1;304905;01/11/1997;0;100;156,6;1;0
4;1;304913;01/11/1997;0;100;154;1;0
4;1;304913;01/12/1997;0;103;227,92;1;48
4;1;304921;01/11/1997;0;100;154;1;0
4;1;304921;01/12/1997;0;103;227,92;1;48
8;1;304930;01/02/1998;0;103;200;1;4,05
8;1;304930;01/11/1997;0;100;184;1;0
8;1;304930;01/12/1997;0;103;192,2;1;4,45
8;1;304948;01/11/1997;0;100;294,54;1;0
8;1;304956;01/02/1998;0;103;265;1;6
8;1;304956;01/11/1997;0;100;250;1;0
8;1;304964;01/11/1997;0;100;270;1;0
8;1;304972;01/11/1997;0;100;200;1;0
8;1;304999;01/11/1997;0;100;250;1;0
8;1;305006;01/02/1998;0;103;227,92;1;22,93
8;1;305006;01/11/1997;0;100;185,4;1;0
8;1;305014;01/05/1998;0;103;142,8;1;6,25
8;1;305014;01/11/1997;0;100;134,4;1;0
8;1;305022;01/01/2000;0;107;364,3;1;6,88
8;1;305022;01/02/2001;0;107;386,7;1;6,14
8;1;305022;01/02/2002;0;107;418,41;1;8,2
8;1;305022;01/06/1999;0;107;340,82;1;3,27
8;1;305022;01/11/1997;0;100;280,5;1;0
8;1;305022;01/12/1997;0;103;330;1;17,64
8;1;305030;01/11/1997;0;100;225;1;0
8;1;305030;01/12/1997;0;103;252;1;12
8;1;305049;01/04/1998;0;103;400;1;22,77
8;1;305049;01/11/1997;0;100;325,8;1;0
8;1;305057;01/11/1997;0;100;275;1;0
8;1;305057;01/12/1997;0;103;308;1;12
8;1;305065;01/11/1997;0;100;220;1;0
8;1;305073;01/04/2001;0;27;361,06;1;22,31
8;1;305073;01/05/1999;0;107;270;1;4,89
8;1;305073;01/05/2000;0;103;286,2;1;2,58
8;1;305073;01/06/2001;0;27;384,17;1;6,4
8;1;305073;01/09/2001;0;107;404,4;1;5,26
8;1;305073;01/10/1998;0;103;257,4;1;2,14
8;1;305073;01/11/1997;0;100;225;1;0
8;1;305073;01/11/1999;0;103;279;1;3,33
8;1;305073;01/11/2000;0;103;295,2;1;3,14
8;1;305073;01/12/1997;0;103;252;1;12
8;1;305081;01/01/1998;0;103;158,2;1;6,6
8;1;305081;01/01/2000;0;103;179,2;1;8,47
8;1;305081;01/01/2004;0;107;342;1;7,93
8;1;305081;01/01/2014;0;113;729;1;0
8;1;305081;01/01/2023;0;107;1528,39;1;0
8;1;305081;01/02/2013;0;126;658,8;1;0
8;1;305081;01/02/2014;0;126;743,4;1;0
8;1;305081;01/02/2015;0;457;861,89;1;0
8;1;305081;01/02/2017;0;457;1005,93;1;0
8;1;305081;01/05/2022;0;107;1435,65;1;0
8;1;305081;01/07/1998;0;103;159,6;1;0
8;1;305081;01/07/2002;0;31;266,4;1;0
8;1;305081;01/10/2000;0;27;230,4;1;28,57
8;1;305081;01/11/1997;0;100;148,4;1;0
8;1;305081;01/11/2003;0;103;316,87;1;7,99
8;1;305081;01/11/2004;0;103;369,36;1;8
8;1;305081;01/11/2005;0;103;395,22;1;0
8;1;305081;01/11/2006;0;103;418,93;1;0
8;1;305081;01/11/2007;0;103;444,07;1;0
8;1;305081;01/11/2008;0;103;489,54;1;0
8;1;305081;01/11/2009;0;107;518,91;1;0
8;1;305081;01/11/2010;0;107;555,24;1;0
8;1;305081;01/11/2011;0;107;605,99;1;0
8;1;305081;01/11/2012;0;107;654,47;1;0
8;1;305081;01/11/2013;0;107;711,5;1;0
8;1;305081;01/11/2014;0;107;801,9;1;0
8;1;305081;01/11/2015;0;107;884,74;1;0
8;1;305081;01/11/2016;0;107;969,76;1;0
8;1;305081;01/11/2017;0;107;1076,35;1;0
8;1;305081;01/11/2018;0;107;1119,4;1;0
8;1;305081;01/11/2019;0;107;1169,77;1;0
8;1;305081;01/11/2020;0;107;1225,56;1;0
8;1;305081;01/11/2021;0;143;1292,45;1;0
8;1;305081;01/11/2023;0;107;1591,66;1;0
8;1;305081;01/11/2024;0;107;1671,24;1;0
8;1;305081;01/12/1998;0;103;165,2;1;3,5
8;1;305081;01/12/2000;0;107;244,8;1;6,25
8;1;305081;01/12/2001;0;107;264,78;1;8,16
8;1;305081;01/12/2002;0;107;293,4;1;10,13
8;1;305090;01/01/1998;0;103;204;1;18,05
8;1;305090;01/05/2000;0;103;346,5;1;1,36
8;1;305090;01/08/2001;0;107;388,51;1;6,78
8;1;305090;01/09/1999;0;107;341,83;1;3,58
8;1;305090;01/09/2000;0;103;363,83;1;3
8;1;305090;01/11/1997;0;100;172,8;1;0
8;1;305090;01/12/1998;0;103;330;1;61,76
8;1;305103;01/01/1998;0;103;227,92;1;3,6
8;1;305103;01/01/1999;0;103;235;1;2,17
8;1;305103;01/10/1998;0;107;230;1;0
8;1;305103;01/11/1997;0;100;154;1;0
8;1;305103;01/12/1997;0;103;220;1;42,85
8;1;305111;01/01/1998;0;103;227,92;1;3,6
8;1;305111;01/01/1999;0;103;235;1;2,17
8;1;305111;01/04/2000;0;107;293,05;1;6,6
8;1;305111;01/07/2001;0;107;307,18;1;4,82
8;1;305111;01/09/1999;0;103;274,9;1;16,97
8;1;305111;01/10/1998;0;107;230;1;0
8;1;305111;01/11/1997;0;100;154;1;0
8;1;305111;01/12/1997;0;103;220;1;42,85
8;1;305120;01/11/1997;0;100;270;1;0
8;1;305120;01/12/1997;0;103;302,4;1;12
8;1;305138;01/05/2000;0;103;388,08;1;0
8;1;305138;01/08/2000;0;107;407,51;1;5
8;1;305138;01/08/2001;0;107;440,36;1;8,06
8;1;305138;01/08/2002;0;107;480,12;1;2
8;1;305138;01/09/1999;0;107;385,97;1;4,42
8;1;305138;01/11/1997;0;100;270;1;0
8;1;305138;01/12/1997;0;103;369,6;1;22,22
8;1;305154;01/02/1998;0;103;602,37;1;7,62
8;1;305154;01/11/1997;0;103;559,71;1;0
8;1;305162;01/01/1998;0;103;250;1;22,54
8;1;305162;01/03/2009;0;31;900,04;1;0
8;1;305162;01/06/1998;0;103;330;1;32
8;1;305162;01/08/1998;0;103;343,8;1;4,18
8;1;305162;01/08/2000;0;107;379,06;1;5,57
8;1;305162;01/08/2001;0;107;409,61;1;8,05
8;1;305162;01/08/2002;0;107;446,6;1;9,03
8;1;305162;01/08/2003;0;107;529,22;1;18,49
8;1;305162;01/08/2005;0;27;580;1;0
8;1;305162;01/08/2006;0;103;649;1;0
8;1;305162;01/08/2007;0;103;725,14;1;0
8;1;305162;01/08/2008;0;103;862,89;1;0
8;1;305162;01/08/2009;0;107;994,85;1;0
8;1;305162;01/09/1999;0;107;359,03;1;4,42
8;1;305162;01/09/2004;0;107;575,26;1;8,69
8;1;305162;01/11/1997;0;100;204;1;0
8;1;305170;01/01/2006;0;105;1030;1;0
8;1;305170;01/01/2007;0;105;1100;1;0
8;1;305170;01/01/2008;0;105;1200;1;0
8;1;305170;01/01/2009;0;105;1300;1;0
8;1;305170;01/01/2010;0;105;1400;1;0
8;1;305170;01/01/2011;0;105;1540;1;0
8;1;305170;01/01/2012;0;105;1690;1;0
8;1;305170;01/01/2013;0;105;1830;1;0
8;1;305170;01/01/2014;0;105;2013;1;0
8;1;305170;01/01/2015;0;105;2174;1;0
8;1;305170;01/01/2016;0;105;2348;1;0
8;1;305170;01/01/2017;0;105;2512;1;0
8;1;305170;01/01/2018;0;105;2612,5;1;0
8;1;305170;01/01/2019;0;105;2717;1;0
8;1;305170;01/01/2022;0;105;4406;1;0
8;1;305170;01/01/2023;0;105;4670;1;0
8;1;305170;01/01/2024;0;105;4903;1;0
8;1;305170;01/01/2025;0;105;5148;1;0
8;1;305170;01/04/2001;0;103;400;1;21,21
8;1;305170;01/04/2002;0;105;800;1;100
8;1;305170;01/04/2004;0;105;900;1;12,5
8;1;305170;01/04/2005;0;103;970;1;7,77
8;1;305170;01/05/1998;0;105;310;1;4,37
8;1;305170;01/05/2000;0;103;330;1;6,45
8;1;305170;01/05/2021;0;105;4000;1;0
8;1;305170;01/11/1997;0;100;297;1;0
8;1;305189;01/12/1997;0;100;154;1;0
8;1;305197;01/01/1998;0;103;192,2;1;4,45
8;1;305197;01/02/1998;0;103;200;1;4,05
8;1;305197;01/05/1998;0;103;230,38;1;15,15
8;1;305197;01/05/2000;0;103;270,9;1;10,94
8;1;305197;01/09/2000;0;103;284,45;1;5
8;1;305197;01/12/1997;0;100;184;1;0
8;1;305197;01/12/1999;0;107;244,18;1;5,99
8;1;305200;01/01/1998;0;103;302,4;1;12
8;1;305200;01/02/1999;0;103;369,6;1;22,22
8;1;305200;01/05/2000;0;27;485;1;1,89
8;1;305200;01/05/2001;0;103;490;1;0
8;1;305200;01/06/1999;0;107;380,87;1;3,04
8;1;305200;01/06/2000;0;107;511,89;1;5,54
8;1;305200;01/09/2001;0;107;542,09;1;10,63
8;1;305200;01/10/1997;0;100;270;1;0
8;1;305219;01/01/1998;0;103;277,2;1;12
8;1;305219;01/12/1997;0;100;247,5;1;0
8;1;305227;01/12/1997;0;100;220;1;0
8;1;305235;01/01/1998;0;103;192,2;1;17,75
8;1;305235;01/12/1997;0;100;163,22;1;0
8;1;305243;01/12/1997;0;100;228;1;0
8;1;305251;01/07/1999;0;107;354,59;1;3,18
8;1;305251;01/08/1998;0;103;343,63;1;4,13
8;1;305251;01/12/1997;0;100;330;1;0
8;1;305260;01/12/1997;0;100;200;1;0
8;1;305278;01/12/1997;0;100;127,2;1;0
8;1;305286;01/12/1997;0;100;171;1;0
8;1;305294;01/12/1997;0;100;171;1;0
8;1;305308;01/12/1997;0;100;171;1;0
8;1;305316;01/12/1997;0;100;235;1;0
8;1;305332;01/12/1997;0;100;235;1;0
8;1;305340;01/12/1997;0;100;190,8;1;0
8;1;305359;01/03/2003;0;103;459,16;1;9,99
8;1;305359;01/03/2007;0;103;637,71;1;0
8;1;305359;01/03/2008;0;103;703,01;1;0
