COD_EMP;FIXO1;COD_CONTRATO;DATA_INICIO;COD_CLH;COD_FUN_CARGO;COD_MOTIVO
8;1;386594;01/03/2017;70;;43
1629;1;387055;16/08/2017;293;;43
8;1;387056;28/08/2017;74;;43
4;1;382652;25/08/2017;300;;22
8;1;378984;02/10/2017;14;;22
8;1;385167;05/10/2017;88;;22
8;1;387300;03/02/2018;206;;22
8;1;387011;28/11/2017;121;;22
8;1;387388;09/02/2018;120;;22
8;1;387673;02/04/2018;204;;43
8;1;387674;02/04/2018;204;;43
8;1;387675;02/04/2018;121;;43
8;1;387676;02/04/2018;204;;43
8;1;387677;02/04/2018;206;;43
8;1;387678;02/04/2018;121;;43
8;1;387679;02/04/2018;68;;43
4;1;383672;15/05/2018;301;;22
8;1;380657;04/06/2018;264;;22
8;1;387215;01/06/2018;206;;22
8;1;388012;06/08/2018;74;;43
8;1;388013;06/08/2018;74;;43
8;1;388194;05/11/2018;206;;22
8;1;387680;01/11/2018;122;;22
8;1;387303;01/11/2018;122;;22
8;1;380880;02/11/2018;132;;22
8;1;388001;01/11/2018;206;;22
8;1;387746;05/11/2018;60;;22
8;1;387747;05/11/2018;60;;22
8;1;388472;14/01/2019;204;;43
8;1;388473;12/01/2019;122;;43
8;1;388474;12/01/2019;122;;43
8;1;388475;15/01/2019;68;;43
8;1;388476;15/01/2019;60;;43
8;1;388477;15/01/2019;60;;43
8;1;388478;15/01/2019;204;;43
8;1;388488;22/01/2019;60;;43
4;1;388489;22/01/2019;60;;43
8;1;388490;22/01/2019;154;;43
8;1;388491;22/01/2019;206;;43
8;1;388492;22/01/2019;206;;43
8;1;388493;22/01/2019;122;;43
8;1;387680;21/03/2019;61;;24
8;1;383944;27/03/2019;17;;24
8;1;388665;01/04/2019;68;;43
8;1;388666;01/04/2019;122;;43
8;1;388667;01/04/2019;204;;43
8;1;388668;01/04/2019;122;;43
8;1;388669;01/04/2019;122;;43
8;1;388670;01/04/2019;204;;43
8;1;388671;01/04/2019;121;;43
8;1;388863;23/05/2019;204;;43
8;1;388864;23/05/2019;204;;43
8;1;388967;03/07/2019;204;;43
4;1;389222;21/10/2019;310;;43
4;1;388333;25/11/2019;61;;26
4;1;388333;25/11/2019;61;;26
8;1;389499;20/01/2020;204;;43
8;1;389500;20/01/2020;204;;43
8;1;389502;20/01/2020;204;;43
4;1;389549;05/02/2020;175;;43
4;1;389550;05/02/2020;175;;43
8;1;386667;03/02/2020;88;;22
8;1;322644;01/02/2020;26;;22
8;1;389280;19/06/2020;305;;24
8;1;386954;19/06/2020;305;;24
8;1;381766;19/06/2020;305;;24
8;1;377596;19/06/2020;305;;24
8;1;386378;19/05/2020;305;;24
8;1;386913;19/06/2020;305;;24
8;1;387355;19/06/2020;305;;24
8;1;388338;19/06/2020;305;;24
8;1;389105;19/06/2020;305;;24
8;1;389697;19/06/2020;305;;24
8;1;389386;04/06/2020;305;;24
8;1;387393;04/06/2020;305;;24
8;1;386073;04/06/2020;305;;24
8;1;290696;20/06/2020;305;;24
8;1;386853;20/06/2020;305;;24
8;1;388098;20/06/2020;305;;24
8;1;388291;20/06/2020;305;;24
8;1;388789;20/06/2020;305;;24
8;1;389204;20/06/2020;305;;24
8;1;388113;20/06/2020;305;;24
8;1;388982;20/06/2020;305;;24
8;1;389171;20/06/2020;305;;24
8;1;389830;07/08/2020;206;;43
8;1;389831;07/08/2020;206;;43
8;1;389832;07/08/2020;206;;43
8;1;390312;02/01/2021;305;;43
8;1;390314;02/01/2021;204;;43
8;1;390315;04/01/2021;206;;43
8;1;390316;02/01/2021;204;;43
8;1;390317;02/01/2021;305;;43
8;1;390318;02/01/2021;204;;43
8;1;390319;02/01/2021;121;;43
8;1;384578;09/08/2014;122;;43
8;1;384579;09/08/2014;121;;43
8;1;384580;11/08/2014;204;;43
8;1;384581;11/08/2014;122;;43
8;1;384582;08/08/2014;206;;43
8;1;384583;11/08/2014;206;;43
8;1;384584;11/08/2014;121;;43
8;1;384585;08/08/2014;122;;43
8;1;384776;24/09/2014;206;;43
8;1;384777;24/09/2014;206;;43
8;1;382989;06/10/2014;154;;22
8;1;385695;26/10/2015;206;;43
8;1;385715;06/11/2015;206;;43
8;1;385716;06/11/2015;206;;43
8;1;386147;21/06/2016;121;;43
8;1;386148;21/06/2016;204;;43
8;1;386509;16/01/2017;178;;43
8;1;386191;01/07/2017;58;;22
8;1;386207;01/07/2017;61;;22
8;1;386190;01/07/2017;61;;22
8;1;387011;02/08/2017;204;;43
8;1;387106;11/09/2017;206;;43
8;1;387107;11/09/2017;206;;43
8;1;387108;11/09/2017;206;;43
8;1;387109;11/09/2017;206;;43
8;1;387110;11/09/2017;60;;43
8;1;387330;18/11/2017;206;;43
8;1;387373;06/12/2017;204;;43
8;1;386520;01/01/2018;61;;22
8;1;387705;09/04/2018;206;;43
8;1;387706;09/04/2018;68;;43
8;1;381248;02/06/2018;17;;22
8;1;386155;13/06/2018;190;;22
8;1;385958;13/06/2018;190;;22
8;1;383330;14/06/2018;88;;22
8;1;386435;14/06/2018;88;;22
8;1;386388;14/06/2018;88;;22
8;1;387095;01/09/2018;61;;22
8;1;387110;01/09/2018;61;;22
8;1;387132;01/09/2018;61;;22
8;1;388310;05/11/2018;74;;43
8;1;388311;06/11/2018;206;;43
8;1;388312;06/11/2018;206;;43
8;1;388313;06/11/2018;206;;43
8;1;388314;06/11/2018;204;;43
8;1;388315;06/11/2018;206;;43
8;1;388316;06/11/2018;206;;43
8;1;388317;06/11/2018;206;;43
8;1;388318;06/11/2018;206;;43
8;1;388375;04/12/2018;206;;43
8;1;388379;04/12/2018;204;;43
8;1;388380;04/12/2018;204;;43
8;1;388405;12/12/2018;122;;43
8;1;388936;19/06/2019;121;;43
8;1;388937;19/06/2019;206;;43
8;1;389029;05/08/2019;122;;43
8;1;389083;22/08/2019;206;;43
8;1;389084;22/08/2019;206;;43
8;1;389085;22/08/2019;122;;43
4;1;388532;03/02/2020;178;;22
8;1;388557;01/03/2020;61;;26
8;1;388562;01/03/2020;61;;26
8;1;388583;01/03/2020;61;;26
8;1;388584;01/03/2020;61;;26
8;1;388586;01/03/2020;61;;26
8;1;388609;01/03/2020;61;;26
8;1;388611;01/03/2020;61;;26
8;1;388636;01/03/2020;61;;26
8;1;388637;01/03/2020;61;;26
8;1;388645;01/03/2020;61;;26
4;1;389879;03/09/2020;60;;43
8;1;389912;09/09/2020;305;;43
8;1;389913;09/09/2020;206;;43
8;1;389914;09/09/2020;305;;43
8;1;389918;10/09/2020;204;;43
8;1;389919;10/09/2020;305;;43
8;1;388101;24/10/2020;121;;24
8;1;389750;27/10/2020;121;;22
8;1;389821;26/10/2020;206;;22
8;1;386039;27/10/2020;79;;22
8;1;390202;20/11/2020;305;;43
8;1;390203;20/11/2020;305;;43
8;1;390204;20/11/2020;305;;43
4;1;390205;20/11/2020;206;;43
8;1;390206;20/11/2020;305;;43
8;1;390487;15/03/2021;206;;43
4;1;380637;20/06/2014;265;;431
8;1;386287;14/09/2016;74;;43
8;1;384797;07/10/2014;122;;43
8;1;385125;02/02/2015;122;;43
8;1;385126;03/02/2015;68;;43
8;1;385127;02/02/2015;204;;43
8;1;385128;02/02/2015;206;;43
8;1;385129;02/02/2015;206;;43
8;1;385130;02/02/2015;122;;43
8;1;385131;02/02/2015;204;;43
8;1;385132;02/02/2015;121;;43
8;1;385133;02/02/2015;204;;43
8;1;385134;02/02/2015;204;;43
8;1;385135;03/02/2015;74;;43
8;1;385136;09/02/2015;74;;43
8;1;385137;09/02/2015;74;;43
8;1;385140;03/02/2015;60;;43
8;1;385141;09/02/2015;74;;43
8;1;385142;09/02/2015;74;;43
8;1;385143;09/02/2015;74;;43
8;1;385262;17/03/2015;206;;43
8;1;385263;17/03/2015;121;;43
8;1;385264;17/03/2015;206;;43
8;1;385286;16/03/2015;74;;43
8;1;386288;15/09/2016;206;;43
8;1;386289;15/09/2016;206;;43
8;1;379323;01/09/2016;159;;22
4;1;386528;01/02/2017;175;;43
8;1;386538;02/02/2017;120;;43
8;1;386539;02/02/2017;122;;43
8;1;386540;02/02/2017;206;;43
8;1;386560;06/02/2017;74;;43
8;1;385592;07/08/2017;88;;22
8;1;387047;14/08/2017;74;;43
8;1;387103;06/09/2017;120;;43
8;1;387104;06/09/2017;121;;43
8;1;386104;04/12/2017;58;;22
8;1;387683;03/04/2018;204;;43
8;1;387684;03/04/2018;206;;43
8;1;385499;06/04/2018;173;;22
8;1;116131;18/06/2018;302;;22
8;1;387611;20/06/2018;121;;22
8;1;388088;03/09/2018;74;;43
8;1;388103;06/09/2018;68;;43
8;1;388104;06/09/2018;206;;43
4;1;386529;19/09/2018;269;;22
8;1;388720;11/04/2019;261;;43
8;1;388965;03/07/2019;122;;43
8;1;388966;03/07/2019;206;;43
8;1;389049;12/08/2019;204;;43
8;1;389050;12/08/2019;206;;43
8;1;389051;12/08/2019;206;;43
8;1;384934;11/11/2019;87;;22
8;1;387389;11/11/2019;88;;22
8;1;387917;18/11/2019;88;;22
8;1;386462;11/11/2019;190;;22
8;1;386783;11/11/2019;88;;22
8;1;386759;11/11/2019;88;;22
8;1;385108;11/11/2019;88;;22
8;1;383736;11/11/2019;88;;22
8;1;381656;11/11/2019;88;;22
8;1;384681;11/11/2019;79;;22
8;1;389349;19/11/2019;206;;43
8;1;389350;19/11/2019;206;;43
8;1;389410;20/02/2020;206;;22
8;1;389033;27/04/2020;206;;24
8;1;380957;27/04/2020;206;;24
8;1;389203;27/04/2020;206;;24
8;1;387771;27/04/2020;206;;24
8;1;381030;25/06/2020;305;;24
8;1;387133;25/06/2020;305;;24
8;1;382453;25/06/2020;305;;24
8;1;384871;25/06/2020;305;;24
8;1;388679;25/06/2020;305;;24
8;1;389202;25/06/2020;305;;24
8;1;244104;25/06/2020;305;;24
8;1;386497;25/06/2020;305;;24
8;1;386829;25/06/2020;305;;24
8;1;388216;25/06/2020;305;;24
8;1;388493;25/06/2020;305;;24
8;1;380287;22/06/2020;305;;24
8;1;387819;22/06/2020;305;;24
8;1;389402;22/06/2020;305;;24
8;1;389446;22/06/2020;305;;24
8;1;381470;22/06/2020;305;;24
8;1;381765;22/06/2020;305;;24
8;1;387573;22/06/2020;305;;24
8;1;387428;22/06/2020;305;;24
8;1;387753;22/06/2020;305;;24
8;1;388753;22/06/2020;305;;24
8;1;379367;23/06/2020;88;;24
8;1;382066;24/06/2020;87;;24
8;1;390007;02/10/2020;206;;43
8;1;390008;02/10/2020;206;;43
8;1;390009;02/10/2020;305;;43
8;1;390010;02/10/2020;206;;43
8;1;387143;08/03/2021;88;;22
8;1;380256;01/03/2021;271;;22
8;1;383944;01/03/2021;15;;22
8;1;390175;01/03/2021;305;;22
4;1;383424;02/10/2014;61;;26
4;1;383423;02/10/2014;61;;26
4;1;383422;02/10/2014;58;;26
8;1;385105;19/01/2015;204;;43
8;1;385106;20/01/2015;204;;43
8;1;385107;21/01/2015;120;;43
8;1;385108;21/01/2015;206;;43
8;1;385109;20/01/2015;206;;43
8;1;385110;19/01/2015;74;;43
8;1;385111;21/01/2015;206;;43
8;1;385233;05/03/2015;122;;43
8;1;385107;13/05/2015;206;;24
8;1;385035;15/05/2015;206;;22
8;1;384637;04/05/2015;206;;22
8;1;381707;14/05/2015;188;;22
8;1;384916;12/05/2015;206;;22
8;1;382350;12/05/2015;88;;22
8;1;385646;01/10/2015;74;;43
8;1;385647;01/10/2015;74;;43
276;1;385648;01/10/2015;74;;43
8;1;385649;01/10/2015;122;;43
8;1;385650;02/10/2015;204;;43
8;1;385651;02/10/2015;206;;43
8;1;385652;01/10/2015;206;;43
8;1;385653;02/10/2015;206;;43
8;1;385654;05/10/2015;175;;43
8;1;385662;09/10/2015;206;;43
8;1;385663;09/10/2015;206;;43
8;1;385664;10/10/2015;120;;43
8;1;385665;07/10/2015;74;;43
8;1;385666;15/10/2015;204;;43
8;1;385926;03/03/2016;122;;43
8;1;385927;01/03/2016;68;;43
8;1;385928;03/03/2016;121;;43
8;1;385929;03/03/2016;204;;43
8;1;385930;03/03/2016;204;;43
8;1;385931;07/03/2016;204;;43
8;1;385932;01/03/2016;121;;43
8;1;385933;04/03/2016;122;;43
8;1;385934;09/03/2016;204;;43
8;1;385935;07/03/2016;68;;43
8;1;385034;10/11/2016;185;;22
8;1;384755;22/03/2017;190;;22
8;1;383449;22/03/2017;190;;22
8;1;386701;18/04/2017;206;;43
8;1;386702;18/04/2017;204;;43
8;1;386703;18/04/2017;121;;43
8;1;386704;19/04/2017;122;;43
8;1;386705;19/04/2017;206;;43
8;1;385959;01/06/2017;79;;22
8;1;386881;22/06/2017;60;;43
8;1;386882;22/06/2017;120;;43
8;1;386883;22/06/2017;206;;43
8;1;387460;22/01/2018;206;;43
8;1;387461;22/01/2018;206;;43
8;1;387462;22/01/2018;206;;43
8;1;387463;22/01/2018;206;;43
8;1;387464;19/01/2018;206;;43
8;1;387465;19/01/2018;204;;43
8;1;387466;19/01/2018;206;;43
8;1;387467;22/01/2018;121;;43
8;1;387468;22/01/2018;121;;43
8;1;387469;22/01/2018;121;;43
8;1;387470;22/01/2018;121;;43
4;1;386573;02/02/2018;61;;26
4;1;386529;02/02/2018;61;;26
4;1;386530;02/02/2018;61;;26
4;1;386576;02/02/2018;61;;26
4;1;386579;02/02/2018;61;;26
8;1;387595;20/03/2018;122;;43
8;1;387716;19/04/2018;122;;43
8;1;387597;20/03/2018;122;;43
8;1;387598;19/03/2018;175;;43
8;1;387601;17/03/2018;204;;43
8;1;387714;17/04/2018;175;;43
8;1;387603;19/03/2018;204;;43
8;1;387605;19/03/2018;122;;43
8;1;387611;19/03/2018;204;;43
8;1;387614;19/03/2018;121;;43
8;1;387715;17/04/2018;121;;43
8;1;387717;17/04/2018;204;;43
8;1;387718;17/04/2018;204;;43
8;1;387845;08/06/2018;206;;43
8;1;387846;08/06/2018;206;;43
8;1;387847;08/06/2018;204;;43
8;1;388756;25/04/2019;175;;43
8;1;385815;01/06/2019;189;;26
8;1;377444;01/06/2019;87;;26
8;1;362859;01/06/2019;86;;26
8;1;386118;01/06/2019;86;;26
8;1;389054;13/08/2019;206;;43
8;1;389202;04/10/2019;206;;43
8;1;389203;04/10/2019;122;;43
8;1;389331;08/11/2019;206;;43
8;1;389537;04/02/2020;68;;43
8;1;389538;04/02/2020;121;;43
8;1;389539;04/02/2020;68;;43
8;1;389626;09/03/2020;122;;43
8;1;389627;09/03/2020;206;;43
8;1;389628;09/03/2020;122;;43
8;1;389629;09/03/2020;206;;43
8;1;389654;19/03/2020;74;;43
8;1;389655;19/03/2020;122;;43
8;1;389656;19/03/2020;206;;43
8;1;389720;10/06/2020;175;;43
8;1;389721;10/06/2020;206;;43
8;1;389722;10/06/2020;204;;43
8;1;389723;10/06/2020;204;;43
8;1;389724;10/06/2020;206;;43
8;1;389725;10/06/2020;204;;43
8;1;389764;02/07/2020;311;;43
8;1;389955;19/09/2020;204;;43
8;1;389956;19/09/2020;305;;43
8;1;383736;01/12/2020;87;;26
8;1;389511;11/12/2020;289;;22
8;1;385807;11/12/2020;79;;24
8;1;388503;03/12/2020;305;;24
8;1;389196;03/12/2020;305;;24
8;1;389388;03/12/2020;305;;24
8;1;379464;22/05/2014;89;;22
8;1;379901;02/05/2014;58;;22
8;1;382247;28/05/2014;88;;22
8;1;384504;16/07/2014;206;;43
8;1;384505;15/07/2014;206;;43
8;1;384362;01/06/2015;55;;22
8;1;384363;01/06/2015;55;;22
8;1;380919;01/06/2015;56;;22
8;1;384350;01/06/2015;61;;22
8;1;384368;01/06/2015;61;;22
8;1;385686;26/10/2015;74;;43
8;1;385737;20/11/2015;206;;43
8;1;385963;18/03/2016;204;;43
8;1;385964;18/03/2016;206;;43
8;1;385965;18/03/2016;122;;43
8;1;385966;17/03/2016;204;;43
8;1;385967;16/03/2016;204;;43
8;1;386066;04/05/2016;204;;43
8;1;386067;04/05/2016;206;;43
8;1;386068;04/05/2016;206;;43
8;1;385847;01/06/2016;206;;22
8;1;385569;01/08/2016;61;;22
8;1;385578;01/08/2016;61;;22
8;1;386243;17/08/2016;206;;43
8;1;385887;17/08/2016;121;;22
8;1;386393;08/11/2016;206;;43
8;1;386394;08/11/2016;206;;43
8;1;377862;01/02/2017;17;;22
8;1;386578;22/02/2017;206;;43
8;1;386580;22/02/2017;121;;43
8;1;385431;01/07/2020;80;;24
8;1;385132;17/04/2017;190;;22
8;1;383732;17/04/2017;190;;22
8;1;382246;17/04/2017;80;;22
8;1;379576;17/04/2017;15;;22
8;1;384136;12/04/2017;59;;22
8;1;382675;12/04/2017;59;;22
8;1;386378;07/04/2017;122;;22
8;1;386139;17/04/2017;206;;22
8;1;385815;05/07/2017;190;;22
8;1;385745;05/07/2017;88;;22
8;1;387086;24/08/2017;206;;43
8;1;387087;25/08/2017;122;;43
8;1;377862;20/10/2017;15;;22
8;1;386632;04/09/2017;206;;22
8;1;387419;26/12/2017;206;;43
8;1;387471;01/05/2018;206;;22
8;1;386835;01/06/2018;61;;22
8;1;386881;01/06/2018;61;;22
8;1;388402;11/12/2018;122;;43
276;1;387879;19/06/2018;181;;43
8;1;387880;19/06/2018;204;;43
8;1;387881;19/06/2018;206;;43
8;1;387882;19/06/2018;204;;43
8;1;387883;19/06/2018;204;;43
8;1;388403;11/12/2018;206;;43
8;1;388407;12/12/2018;206;;43
8;1;388408;12/12/2018;74;;43
8;1;388409;12/12/2018;74;;43
8;1;388434;21/12/2018;121;;43
8;1;388529;05/02/2019;206;;43
8;1;388530;05/02/2019;206;;43
4;1;388531;11/02/2019;60;;43
8;1;388600;11/03/2019;68;;43
8;1;388601;11/03/2019;204;;43
8;1;388697;08/04/2019;206;;43
8;1;388698;06/04/2019;204;;43
8;1;388768;02/05/2019;206;;43
8;1;388769;02/05/2019;206;;43
8;1;388770;02/05/2019;121;;43
8;1;388771;02/05/2019;121;;43
8;1;381167;01/04/2020;299;;459
8;1;382989;01/04/2020;300;;459
8;1;384915;24/04/2020;206;;24
8;1;380380;27/04/2020;311;;22
8;1;389673;16/05/2020;204;;43
8;1;389770;07/07/2020;68;;43
8;1;389771;07/07/2020;206;;43
8;1;389835;10/08/2020;204;;43
4;1;389871;01/09/2020;175;;43
8;1;385826;01/09/2020;177;;26
8;1;384362;01/09/2020;177;;26
8;1;353906;01/09/2020;321;;22
8;1;380919;01/09/2020;320;;22
4;1;389717;15/10/2020;300;;90
8;1;388629;15/02/2021;305;;43
8;1;383102;01/06/2014;55;;22
282;1;244309;01/05/2014;266;;22
4;1;382649;18/08/2014;59;;22
8;1;384843;18/10/2014;204;;43
8;1;384844;20/10/2014;121;;43
8;1;384845;21/10/2014;206;;43
8;1;384846;20/10/2014;120;;43
8;1;384847;20/10/2014;120;;43
8;1;384848;20/10/2014;120;;43
8;1;384849;20/10/2014;120;;43
8;1;384850;20/10/2014;122;;43
8;1;384851;20/10/2014;206;;43
8;1;384852;20/10/2014;206;;43
8;1;384853;20/10/2014;206;;43
8;1;385752;07/12/2015;178;;43
8;1;385897;29/02/2016;74;;43
8;1;385898;18/02/2016;68;;43
8;1;383336;01/06/2016;56;;26
8;1;384362;01/06/2016;56;;26
8;1;386391;05/11/2016;206;;43
8;1;386392;07/11/2016;206;;43
8;1;386553;10/02/2017;120;;43
8;1;386554;10/02/2017;206;;43
8;1;386555;10/02/2017;206;;43
8;1;386556;11/02/2017;204;;43
8;1;386557;13/02/2017;122;;43
8;1;386637;23/03/2017;60;;43
8;1;386638;23/03/2017;60;;43
8;1;386639;23/03/2017;60;;43
8;1;386640;23/03/2017;282;;43
8;1;386641;23/03/2017;178;;43
8;1;386686;06/04/2017;120;;43
8;1;386687;06/04/2017;120;;43
8;1;386688;07/04/2017;120;;43
8;1;386689;07/04/2017;204;;43
8;1;386690;07/04/2017;68;;43
8;1;386691;07/04/2017;204;;43
8;1;386692;10/04/2017;204;;43
8;1;386693;11/04/2017;121;;43
4;1;385157;08/06/2017;59;;22
4;1;384717;13/06/2017;265;;22
4;1;383797;13/06/2017;265;;22
4;1;383794;08/06/2017;265;;22
8;1;387057;16/08/2017;206;;43
8;1;387058;16/08/2017;206;;43
8;1;387102;05/09/2017;122;;43
8;1;387182;09/10/2017;122;;43
8;1;387183;09/10/2017;122;;43
8;1;387252;01/11/2017;206;;43
8;1;387253;01/11/2017;204;;43
8;1;387328;17/11/2017;206;;43
8;1;387329;17/11/2017;206;;43
8;1;387400;14/12/2017;204;;43
8;1;387401;14/12/2017;204;;43
8;1;387505;05/02/2018;204;;43
6;1;378278;02/04/2018;171;;22
8;1;384428;02/04/2018;58;;22
8;1;385327;02/04/2018;287;;22
8;1;385858;02/04/2018;287;;22
8;1;385788;02/04/2018;297;;22
8;1;387905;25/06/2018;74;;43
8;1;387906;23/06/2018;204;;43
4;1;387994;08/08/2018;303;;43
8;1;388772;03/05/2019;68;;43
8;1;388773;03/05/2019;122;;43
8;1;298840;01/05/2019;80;;22
8;1;384461;12/05/2019;154;;22
8;1;388872;25/05/2019;121;;43
8;1;389217;08/10/2019;206;;43
8;1;389218;08/10/2019;206;;43
8;1;389219;08/10/2019;206;;43
8;1;389220;08/10/2019;204;;43
4;1;388658;14/11/2019;300;;22
4;1;382696;14/11/2019;10;;22
8;1;389386;02/12/2019;122;;43
8;1;389460;26/12/2019;121;;43
8;1;389461;26/12/2019;204;;43
8;1;389462;26/12/2019;204;;43
8;1;389534;03/02/2020;204;;43
8;1;389535;03/02/2020;204;;43
8;1;389624;11/03/2020;122;;22
8;1;389412;10/03/2020;121;;22
8;1;389130;06/03/2020;206;;22
8;1;389432;04/03/2020;206;;22
8;1;387921;04/03/2020;206;;22
8;1;389343;03/03/2020;120;;22
8;1;388735;01/04/2020;58;;22
8;1;388573;01/02/2020;61;;22
8;1;388542;01/02/2020;61;;22
8;1;388575;01/02/2020;61;;22
8;1;378808;01/05/2020;88;;22
8;1;386426;02/05/2020;305;;24
8;1;380271;02/05/2020;305;;24
8;1;386178;02/05/2020;305;;24
8;1;386677;02/05/2020;305;;24
8;1;387726;02/05/2020;305;;24
8;1;388429;02/05/2020;305;;24
8;1;388325;02/05/2020;305;;24
8;1;388443;02/05/2020;305;;24
8;1;389227;02/05/2020;305;;24
8;1;386609;02/05/2020;305;;24
8;1;379383;02/05/2020;305;;24
8;1;388643;02/05/2020;305;;24
8;1;387418;02/05/2020;305;;24
8;1;384160;02/05/2020;305;;24
8;1;387605;02/05/2020;305;;24
8;1;388605;02/05/2020;305;;24
8;1;388650;02/05/2020;305;;24
8;1;389355;02/05/2020;305;;24
8;1;388116;02/05/2020;305;;24
8;1;387989;02/05/2020;305;;24
8;1;389369;02/05/2020;305;;24
8;1;387665;02/05/2020;305;;24
8;1;383450;02/05/2020;305;;24
8;1;386469;02/05/2020;305;;24
8;1;389059;02/05/2020;305;;24
8;1;387859;02/05/2020;305;;24
4;1;389563;16/06/2020;60;;25
4;1;389564;16/06/2020;60;;25
4;1;389546;16/06/2020;60;;25
4;1;389548;16/06/2020;60;;25
4;1;389550;16/06/2020;60;;25
4;1;389545;16/06/2020;60;;25
4;1;389552;16/06/2020;60;;25
4;1;389560;16/06/2020;60;;25
8;1;389775;10/07/2020;206;;43
8;1;389810;21/07/2020;274;;43
8;1;390080;26/10/2020;178;;43
8;1;390081;26/10/2020;206;;43
8;1;390082;26/10/2020;206;;43
8;1;390083;26/10/2020;206;;43
8;1;390286;15/12/2020;204;;43
8;1;390287;15/12/2020;204;;43
8;1;390322;05/01/2021;204;;43
8;1;390323;05/01/2021;204;;43
8;1;390324;05/01/2021;206;;43
8;1;390325;05/01/2021;206;;43
8;1;385140;02/01/2021;56;;22
8;1;390346;13/01/2021;74;;43
8;1;390471;09/03/2021;60;;43
8;1;390472;09/03/2021;68;;43
8;1;390473;09/03/2021;206;;43
8;1;381425;25/09/2014;191;;22
8;1;381399;25/09/2014;191;;22
8;1;383272;26/09/2014;189;;22
8;1;385283;23/03/2015;74;;43
8;1;384221;01/05/2015;61;;22
8;1;384273;01/05/2015;61;;22
8;1;384334;01/05/2015;61;;22
8;1;384335;01/05/2015;61;;22
8;1;383043;25/09/2015;185;;22
4;1;382703;15/10/2015;27;;22
8;1;385872;01/02/2016;121;;43
8;1;385873;01/02/2016;121;;43
8;1;385874;01/02/2016;121;;43
8;1;385915;26/02/2016;175;;43
8;1;386132;06/06/2016;122;;43
8;1;386133;06/06/2016;68;;43
8;1;386168;01/07/2016;68;;43
8;1;386169;04/07/2016;122;;43
8;1;386170;05/07/2016;120;;43
8;1;386171;05/07/2016;206;;43
8;1;386480;26/12/2016;206;;43
8;1;386481;27/12/2016;204;;43
8;1;386482;27/12/2016;204;;43
8;1;387127;21/09/2017;68;;43
8;1;387128;18/09/2017;206;;43
8;1;387129;18/09/2017;206;;43
8;1;387130;18/09/2017;206;;43
8;1;387131;18/09/2017;204;;43
8;1;386518;01/10/2017;26;;22
4;1;387521;16/02/2018;175;;43
8;1;376310;01/04/2018;15;;22
8;1;206008;14/05/2018;14;;22
8;1;388540;09/02/2019;204;;43
8;1;388541;09/02/2019;121;;43
8;1;346250;22/04/2019;77;;24
8;1;383858;17/04/2019;15;;22
8;1;388387;18/04/2019;206;;22
8;1;387934;18/04/2019;122;;22
8;1;385471;22/04/2019;88;;22
282;1;385960;13/05/2019;178;;24
8;1;388845;20/05/2019;74;;43
8;1;388846;18/05/2019;206;;43
8;1;388847;20/05/2019;206;;43
8;1;388848;20/05/2019;204;;43
8;1;388849;20/05/2019;206;;43
8;1;388850;18/05/2019;121;;43
8;1;388851;20/05/2019;206;;43
8;1;388860;22/05/2019;122;;43
8;1;388861;22/05/2019;122;;43
8;1;388870;24/05/2019;204;;43
8;1;388871;24/05/2019;204;;43
8;1;377277;01/06/2019;186;;24
8;1;381977;10/06/2019;87;;24
8;1;386119;03/06/2019;88;;22
8;1;377333;01/06/2019;299;;24
8;1;383197;10/06/2019;271;;26
8;1;388985;11/07/2019;206;;43
8;1;386729;01/08/2019;80;;22
8;1;386324;01/08/2019;80;;22
8;1;386668;01/08/2019;88;;22
8;1;380449;01/08/2019;189;;22
8;1;383449;01/08/2019;189;;22
8;1;385759;01/08/2019;190;;22
4;1;385761;20/08/2019;297;;22
8;1;389431;02/03/2020;206;;22
8;1;389377;01/03/2020;206;;22
8;1;389440;17/03/2020;121;;22
8;1;389968;24/09/2020;204;;43
8;1;389969;24/09/2020;60;;43
8;1;389970;24/09/2020;60;;43
8;1;389971;24/09/2020;74;;43
8;1;389972;24/09/2020;204;;43
8;1;389982;01/10/2020;206;;43
8;1;389983;01/10/2020;305;;43
8;1;389984;01/10/2020;305;;43
8;1;389985;01/10/2020;74;;43
8;1;389986;01/10/2020;60;;43
8;1;389987;01/10/2020;74;;43
8;1;390334;07/01/2021;121;;43
8;1;390335;07/01/2021;122;;43
8;1;390369;21/01/2021;178;;43
8;1;390370;21/01/2021;60;;43
8;1;390374;01/02/2021;68;;43
8;1;390375;01/02/2021;204;;43
8;1;390376;01/02/2021;74;;43
8;1;390377;01/02/2021;204;;43
8;1;390378;01/02/2021;204;;43
8;1;390379;01/02/2021;68;;43
8;1;390380;01/02/2021;60;;43
8;1;390381;01/02/2021;60;;43
8;1;390382;01/02/2021;300;;43
8;1;390383;01/02/2021;206;;43
8;1;390405;10/02/2021;206;;43
8;1;388917;04/02/2021;305;;24
8;1;390183;04/02/2021;305;;24
8;1;385856;19/03/2016;206;;24
8;1;383916;02/03/2016;190;;22
8;1;385829;04/04/2016;206;;22
8;1;385792;20/04/2016;206;;22
8;1;385861;19/04/2016;206;;22
8;1;377992;20/04/2016;88;;22
8;1;381726;19/04/2016;87;;22
8;1;385901;01/04/2016;121;;24
8;1;384356;25/04/2016;88;;22
8;1;384874;25/04/2016;87;;22
