codigo_empresa;tipo_colaborador;cadastro_colaborador;data_alteracao;codigo_centro_custos
8;1;388610;14/03/19;900
8;1;388611;04/11/21;7044
8;1;388611;14/03/19;900
8;1;388612;14/03/19;061
8;1;388613;15/03/19;138
8;1;388614;01/06/21;324
8;1;388614;01/06/23;384
8;1;388614;15/03/19;458
8;1;388615;15/03/19;344
8;1;388616;15/03/19;344
8;1;388617;18/03/19;786
8;1;388617;26/04/21;782
8;1;388618;16/03/19;450
8;1;388619;18/03/19;397
8;1;388620;18/03/19;004
8;1;388621;18/03/19;430
8;1;388622;19/03/19;052
8;1;388623;19/03/19;355
8;1;388624;19/03/19;310
8;1;388625;19/03/19;277
8;1;388626;19/03/19;561
8;1;388626;23/05/20;064
8;1;388627;19/03/19;025
8;1;388628;19/03/19;083
8;1;388628;21/07/20;7083
8;1;388629;17/09/20;7044
8;1;388629;20/03/19;514
8;1;388630;20/03/19;493
8;1;388630;27/04/20;7493
8;1;388631;22/03/19;334
8;1;388632;20/03/19;498
8;1;388633;20/03/19;763
8;1;388634;20/03/19;900
8;1;388635;20/03/19;900
8;1;388636;20/03/19;900
8;1;388637;20/03/19;900
8;1;388638;21/03/19;079
8;1;388639;21/03/19;464
8;1;388640;21/03/19;061
8;1;388641;21/03/19;005
8;1;388642;22/03/19;004
8;1;388643;02/05/20;7438
8;1;388643;22/03/19;438
8;1;388644;25/03/19;309
8;1;388645;01/08/23;786
8;1;388645;01/10/22;783
8;1;388645;25/03/19;900
8;1;388646;25/03/19;900
8;1;388647;25/03/19;390
8;1;388648;25/03/19;390
8;1;388649;25/03/19;402
8;1;388650;02/05/20;7478
8;1;388650;23/03/19;478
8;1;388651;25/03/19;566
8;1;388652;25/03/19;566
8;1;388653;25/03/19;566
8;1;388654;01/04/19;566
8;1;388655;25/03/19;287
8;1;388656;25/03/19;094
8;1;388657;01/04/19;393
8;1;388659;01/04/19;125
8;1;388660;01/04/19;499
8;1;388661;01/04/19;309
8;1;388662;01/04/19;309
8;1;388663;01/04/19;065
8;1;388663;21/07/20;7065
8;1;388664;01/04/19;511
8;1;388665;01/04/19;186
8;1;388666;01/04/19;498
8;1;388667;01/04/19;539
8;1;388668;01/04/19;009
8;1;388669;01/04/19;025
8;1;388670;01/04/19;047
8;1;388671;01/04/19;572
8;1;388672;02/04/19;095
8;1;388673;02/04/19;408
8;1;388674;02/04/19;310
8;1;388675;02/04/19;073
8;1;388676;02/04/19;430
8;1;388677;01/04/22;568
8;1;388677;02/04/19;363
8;1;388678;03/04/19;375
8;1;388678;04/10/21;562
8;1;388679;03/04/19;169
8;1;388679;25/06/20;7005
8;1;388680;03/04/19;423
8;1;388681;04/04/19;479
8;1;388682;04/04/19;557
8;1;388683;04/04/19;053
8;1;388684;04/04/19;502
8;1;388685;04/04/19;900
8;1;388686;05/04/19;343
8;1;388687;05/04/19;034
8;1;388688;05/04/19;348
8;1;388689;05/04/19;390
8;1;388689;16/07/20;7390
8;1;388690;05/04/19;527
8;1;388691;05/04/19;390
8;1;388691;16/07/20;7390
8;1;388692;05/04/19;186
8;1;388693;05/04/19;358
8;1;388694;08/04/19;786
8;1;388695;08/04/19;540
8;1;388695;23/04/19;579
8;1;388696;08/04/19;540
8;1;388696;23/04/19;579
8;1;388697;08/04/19;540
8;1;388697;23/04/19;579
8;1;388698;06/04/19;545
8;1;388699;06/04/19;358
8;1;388700;02/05/25;907
8;1;388700;06/04/19;159
8;1;388700;19/07/21;721
8;1;388701;06/04/19;219
8;1;388701;12/07/21;311
8;1;388702;06/04/19;073
8;1;388703;06/04/19;073
8;1;388704;09/04/19;449
8;1;388705;09/04/19;362
8;1;388706;09/04/19;041
8;1;388706;16/07/20;7041
8;1;388707;09/04/19;319
8;1;388708;09/04/19;032
8;1;388709;09/04/19;155
8;1;388710;09/04/19;032
8;1;388711;09/04/19;531
8;1;388712;09/04/19;325
8;1;388713;10/04/19;004
8;1;388714;10/04/19;124
8;1;388715;10/04/19;465
8;1;388716;11/04/19;184
8;1;388717;08/06/20;769
8;1;388717;11/04/19;900
8;1;388718;11/04/19;900
8;1;388719;11/04/19;900
8;1;388720;11/04/19;769
8;1;388721;12/04/19;341
8;1;388722;07/07/20;7044
8;1;388722;12/04/19;097
8;1;388723;15/04/19;309
8;1;388724;15/04/19;184
8;1;388725;15/04/19;371
8;1;388726;15/04/19;781
8;1;388727;15/04/19;529
8;1;388728;15/04/19;900
8;1;388729;15/04/19;768
8;1;388730;17/04/19;037
8;1;388730;23/05/20;7037
8;1;388731;17/04/19;263
8;1;388732;22/04/19;900
8;1;388733;01/04/24;706
8;1;388733;01/12/23;707
8;1;388733;22/04/19;900
8;1;388733;23/11/20;762
8;1;388734;22/04/19;900
8;1;388735;14/10/19;771
8;1;388735;16/10/19;770
8;1;388735;20/02/20;771
8;1;388735;22/04/19;763
8;1;388736;22/04/19;075
8;1;388737;02/05/19;566
8;1;388737;06/06/22;082
8;1;388738;02/05/19;566
8;1;388739;02/05/19;566
8;1;388740;29/04/19;025
8;1;388741;22/06/20;7541
8;1;388741;24/04/19;541
8;1;388742;24/04/19;900
8;1;388743;24/04/19;900
8;1;388744;24/04/19;900
8;1;388745;24/04/19;900
8;1;388746;24/04/19;900
8;1;388747;24/04/19;900
8;1;388748;24/04/19;900
8;1;388749;01/03/23;722
8;1;388749;24/04/19;900
8;1;388750;24/04/19;900
8;1;388751;24/04/19;763
8;1;388752;24/04/19;310
8;1;388753;22/06/20;7108
8;1;388753;24/04/19;399
8;1;388754;24/04/19;508
8;1;388755;24/04/19;479
8;1;388756;25/04/19;900
8;1;388757;02/05/19;025
8;1;388758;02/05/19;282
8;1;388759;02/05/19;186
8;1;388760;02/05/19;900
8;1;388761;02/05/19;900
8;1;388762;02/05/19;900
8;1;388763;02/05/19;900
8;1;388764;07/05/19;900
8;1;388765;02/05/19;566
8;1;388766;02/05/19;566
8;1;388767;02/05/19;566
8;1;388768;02/05/19;124
8;1;388769;02/05/19;324
8;1;388770;02/05/19;097
8;1;388770;07/07/20;7044
8;1;388771;02/05/19;392
8;1;388772;03/05/19;377
8;1;388773;03/05/19;046
8;1;388773;19/06/20;7046
8;1;388774;06/05/19;430
8;1;388775;06/05/19;037
8;1;388776;06/05/19;422
8;1;388777;06/05/19;306
8;1;388778;06/05/19;015
8;1;388779;06/05/19;259
8;1;388780;06/05/19;427
8;1;388781;06/05/19;557
8;1;388782;06/05/19;259
8;1;388783;06/05/19;020
8;1;388783;16/05/20;7020
8;1;388784;06/05/19;579
8;1;388785;06/05/19;579
8;1;388786;04/05/19;365
8;1;388787;07/05/19;002
8;1;388787;16/07/20;7002
8;1;388788;07/05/19;491
8;1;388788;18/02/25;491
8;1;388788;21/05/20;7491
8;1;388789;07/05/19;092
8;1;388789;20/06/20;7092
8;1;388790;07/05/19;205
8;1;388791;07/05/19;228
8;1;388792;05/09/20;7099
8;1;388792;08/05/19;099
8;1;388792;23/04/22;7047
8;1;388793;08/05/19;288
8;1;388794;03/08/20;7051
8;1;388794;08/05/19;051
8;1;388795;03/12/20;7587
8;1;388795;08/05/19;342
8;1;388796;08/05/19;418
8;1;388797;08/05/19;186
8;1;388798;08/05/19;527
8;1;388799;08/05/19;019
8;1;388800;08/05/19;284
8;1;388802;09/05/19;540
8;1;388802;14/09/20;7540
8;1;388803;09/05/19;466
8;1;388804;09/05/19;044
8;1;388805;09/05/19;307
8;1;388806;09/05/19;499
8;1;388807;01/02/25;900
8;1;388807;09/05/19;900
8;1;388808;01/11/24;855
8;1;388808;02/05/23;720
8;1;388808;09/05/19;900
8;1;388809;09/05/19;042
8;1;388810;09/05/19;196
8;1;388810;23/05/20;7415
8;1;388811;10/05/19;285
8;1;388812;10/05/19;046
8;1;388812;19/06/20;7046
8;1;388813;10/05/19;533
8;1;388815;10/05/19;059
8;1;388815;16/05/20;7059
8;1;388816;10/05/19;482
8;1;388817;11/05/19;075
8;1;388818;13/05/19;414
8;1;388819;13/05/19;041
8;1;388820;13/05/19;339
8;1;388821;13/05/19;340
8;1;388822;13/05/19;316
8;1;388823;13/05/19;900
8;1;388824;13/05/19;005
8;1;388824;25/06/20;7005
8;1;388825;14/05/19;177
8;1;388826;01/09/21;604
8;1;388826;14/05/19;547
8;1;388827;14/05/19;472
8;1;388828;14/05/19;337
8;1;388829;14/05/19;042
8;1;388830;15/05/19;339
8;1;388831;15/05/19;065
8;1;388832;02/08/22;466
8;1;388832;07/11/20;7466
8;1;388832;13/10/22;363
8;1;388832;15/05/19;466
8;1;388833;16/05/19;005
8;1;388834;16/05/19;762
8;1;388835;07/07/20;7044
8;1;388835;16/05/19;044
8;1;388836;16/05/19;080
8;1;388837;16/05/19;326
8;1;388838;01/04/23;581
8;1;388838;03/12/20;7587
8;1;388838;16/05/19;342
8;1;388839;16/03/20;154
8;1;388839;16/05/19;066
8;1;388840;17/05/19;117
8;1;388841;18/05/19;460
8;1;388842;17/05/19;284
8;1;388843;17/05/19;337
8;1;388844;17/05/19;384
8;1;388845;20/05/19;016
8;1;388846;01/11/25;7008
8;1;388846;02/05/24;531
8;1;388846;18/05/19;535
8;1;388846;22/11/21;154
8;1;388846;23/05/20;7008
8;1;388847;20/05/19;325
8;1;388848;20/05/19;433
8;1;388849;20/05/19;407
8;1;388850;18/05/19;462
8;1;388851;20/05/19;480
8;1;388852;20/05/19;033
8;1;388853;21/05/19;331
8;1;388855;06/06/22;622
8;1;388855;21/05/19;267
8;1;388856;21/05/19;324
8;1;388857;21/05/19;387
8;1;388858;21/05/19;177
8;1;388859;21/05/19;396
8;1;388860;22/05/19;555
8;1;388860;23/05/20;7555
8;1;388861;22/05/19;268
8;1;388862;23/05/19;521
8;1;388863;23/05/19;121
8;1;388864;23/05/19;159
8;1;388864;25/05/20;763
8;1;388865;23/05/19;282
8;1;388866;23/05/19;900
8;1;388867;23/05/19;025
8;1;388868;23/05/19;497
8;1;388869;11/10/21;370
8;1;388869;23/05/19;328
8;1;388870;16/07/20;7412
8;1;388870;24/05/19;412
8;1;388871;24/05/19;550
8;1;388872;25/05/19;446
8;1;388873;28/05/19;288
8;1;388874;28/05/19;306
8;1;388875;28/05/19;306
8;1;388876;29/05/19;032
8;1;388877;03/06/19;900
8;1;388878;01/06/19;356
8;1;388879;03/06/19;433
8;1;388880;01/06/19;343
8;1;388881;03/06/19;566
8;1;388881;07/06/24;7390
8;1;388882;03/06/19;566
8;1;388883;03/06/19;155
8;1;388884;01/06/19;469
8;1;388885;01/06/19;468
8;1;388886;03/06/19;073
8;1;388887;01/05/25;154
8;1;388887;03/06/19;095
8;1;388887;23/05/20;7037
8;1;388888;01/06/19;032
8;1;388889;03/06/19;047
8;1;388889;10/11/22;7099
8;1;388889;21/07/20;7047
8;1;388890;03/06/19;282
8;1;388891;03/06/19;120
8;1;388892;03/06/19;309
8;1;388893;03/06/19;009
8;1;388894;04/06/19;008
8;1;388895;04/06/19;571
8;1;388896;04/06/19;074
8;1;388897;01/11/21;403
8;1;388897;05/06/19;381
8;1;388898;05/06/19;391
8;1;388899;02/08/22;565
8;1;388899;05/06/19;565
8;1;388899;22/05/20;7565
8;1;388900;05/06/19;405
8;1;388901;02/05/20;7478
8;1;388901;05/06/19;462
8;1;388901;12/04/21;480
8;1;388902;05/06/19;163
8;1;388903;06/06/19;501
8;1;388904;01/10/20;7442
8;1;388904;02/05/23;634
8;1;388904;06/06/19;442
8;1;388904;23/10/23;7442
8;1;388904;28/02/25;442
8;1;388905;06/06/19;763
8;1;388906;06/06/19;900
8;1;388907;01/03/25;770
8;1;388907;01/06/24;768
8;1;388907;02/09/24;770
8;1;388907;06/06/19;900
8;1;388907;10/11/20;768
8;1;388908;06/06/19;159
8;1;388909;06/06/19;460
8;1;388910;07/06/19;037
8;1;388911;10/06/19;325
8;1;388912;10/06/19;219
8;1;388913;10/06/19;398
8;1;388913;16/05/20;7577
8;1;388914;10/06/19;093
8;1;388914;20/11/20;7093
8;1;388915;10/06/19;322
8;1;388916;10/06/19;316
8;1;388917;04/02/21;7032
8;1;388917;08/06/19;032
8;1;388918;08/06/19;527
8;1;388919;10/06/19;004
8;1;388920;11/06/19;396
8;1;388921;11/06/19;074
8;1;388922;12/06/19;025
8;1;388923;12/06/19;025
8;1;388924;12/06/19;428
8;1;388925;13/06/19;900
8;1;388926;01/02/25;900
8;1;388926;01/07/25;761
8;1;388926;13/06/19;900
8;1;388927;13/06/19;900
8;1;388928;14/06/19;421
8;1;388929;15/06/19;544
8;1;388930;15/06/19;108
8;1;388931;15/06/19;343
8;1;388932;17/06/19;073
8;1;388933;18/06/19;402
8;1;388934;18/06/19;458
8;1;388935;18/06/19;402
8;1;388936;19/06/19;206
8;1;388937;19/06/19;073
8;1;388938;19/06/20;7046
8;1;388938;21/06/19;046
8;1;388939;12/09/22;574
8;1;388939;21/06/19;061
8;1;388940;02/08/23;635
8;1;388940;24/06/19;015
8;1;388941;01/03/25;784
8;1;388941;11/10/21;783
8;1;388941;24/06/19;900
8;1;388942;24/06/19;900
8;1;388943;01/07/25;855
8;1;388943;04/07/22;720
8;1;388943;24/06/19;763
8;1;388944;22/06/19;307
8;1;388945;24/06/19;457
8;1;388946;10/10/21;7536
8;1;388946;24/06/19;377
8;1;388947;25/06/19;403
8;1;388948;25/06/19;900
8;1;388949;25/06/19;007
8;1;388950;27/06/19;306
8;1;388951;01/07/19;900
8;1;388952;01/07/19;900
8;1;388953;01/07/19;900
8;1;388954;01/07/19;402
8;1;388955;01/07/19;334
8;1;388956;01/07/19;430
8;1;388957;01/07/19;515
8;1;388958;01/08/19;007
8;1;388958;02/07/19;055
8;1;388959;01/07/19;082
8;1;388960;02/07/19;900
8;1;388961;02/07/19;009
8;1;388961;04/06/21;7009
8;1;388962;02/07/19;566
8;1;388963;02/07/19;047
8;1;388963;06/10/21;449
8;1;388963;21/07/20;7047
8;1;388964;02/07/19;530
8;1;388965;03/07/19;476
8;1;388966;03/07/19;263
8;1;388967;03/07/19;314
8;1;388967;07/11/20;7314
8;1;388967;11/12/22;325
8;1;388968;03/07/19;079
8;1;388969;03/07/19;448
8;1;388970;01/10/19;402
8;1;388970;03/07/19;025
8;1;388971;03/07/19;324
8;1;388972;09/07/19;529
8;1;388973;04/07/19;267
8;1;388974;05/07/19;094
8;1;388975;05/07/19;328
8;1;388976;05/07/19;015
8;1;388977;08/07/19;900
8;1;388978;08/07/19;050
8;1;388979;08/07/19;023
8;1;388980;09/07/19;900
8;1;388981;09/07/19;121
8;1;388982;09/07/19;154
8;1;388982;20/06/20;7092
8;1;388982;23/04/20;320
8;1;388983;10/07/19;900
8;1;388984;10/07/19;372
8;1;388985;11/07/19;333
8;1;388986;12/07/19;057
8;1;388987;15/07/19;379
8;1;388988;15/07/19;465
8;1;388989;15/07/19;074
8;1;388990;04/11/20;580
8;1;388990;17/07/19;186
8;1;388991;17/07/19;324
8;1;388992;17/07/19;051
8;1;388993;01/09/22;555
8;1;388993;17/07/19;463
8;1;388993;23/05/20;7555
8;1;388994;06/09/23;331
8;1;388994;17/07/19;155
8;1;388995;18/07/19;372
8;1;388996;09/07/19;155
8;1;388997;18/07/19;410
8;1;388998;18/07/19;335
8;1;388999;19/07/19;370
8;1;389000;19/07/19;422
8;1;389001;19/07/19;311
8;1;389002;20/07/19;428
8;1;389003;22/07/19;322
8;1;389004;24/07/19;566
8;1;389005;23/07/19;309
8;1;389006;24/07/19;202
8;1;389007;24/07/19;263
8;1;389008;25/07/19;418
8;1;389009;25/07/19;120
8;1;389010;07/11/20;7233
8;1;389010;25/07/19;233
8;1;389011;25/07/19;014
8;1;389012;25/07/19;124
8;1;389013;26/07/19;340
8;1;389014;26/07/19;121
8;1;389015;27/07/19;371
8;1;389016;01/08/19;289
8;1;389016;04/04/22;331
8;1;389017;01/08/19;430
8;1;389019;01/08/19;004
8;1;389019;23/05/22;7047
8;1;389019;23/10/23;7614
8;1;389020;01/08/19;019
8;1;389021;01/08/19;440
8;1;389022;01/08/19;355
8;1;389023;01/08/19;900
8;1;389024;02/08/19;566
8;1;389025;02/08/19;053
8;1;389026;02/08/19;356
8;1;389027;02/08/19;548
8;1;389028;02/08/19;252
8;1;389029;05/08/19;052
8;1;389030;05/08/19;720
8;1;389030;06/08/19;581
8;1;389031;05/08/19;720
8;1;389031;06/08/19;581
8;1;389032;05/08/19;720
8;1;389033;03/08/19;120
8;1;389033;27/04/20;7493
8;1;389034;06/08/19;391
8;1;389035;07/08/19;022
8;1;389036;07/08/19;167
8;1;389036;23/05/20;7485
8;1;389037;07/08/19;047
8;1;389038;07/08/19;430
8;1;389039;08/08/19;566
8;1;389040;08/08/19;046
8;1;389040;19/06/20;7046
8;1;389041;08/08/19;046
8;1;389041;19/06/20;7046
8;1;389042;08/08/19;566
8;1;389043;08/08/19;750
8;1;389044;08/08/19;514
8;1;389045;08/08/19;336
8;1;389046;08/08/19;780
8;1;389047;03/01/22;448
8;1;389047;09/08/19;405
8;1;389047;16/05/20;7405
8;1;389048;01/08/20;482
8;1;389048;09/08/19;187
8;1;389049;12/08/19;050
8;1;389050;12/08/19;340
8;1;389051;12/08/19;507
8;1;389054;13/08/19;484
8;1;389054;23/05/20;7485
8;1;389055;15/08/19;500
8;1;389056;15/08/19;482
8;1;389058;15/08/19;370
8;1;389059;02/05/20;7568
8;1;389059;15/08/19;568
8;1;389060;15/08/19;900
8;1;389062;15/08/19;542
8;1;389063;15/08/19;324
8;1;389064;15/08/19;720
8;1;389064;16/08/19;581
8;1;389065;16/08/19;378
8;1;389066;16/08/19;457
8;1;389068;16/08/19;504
8;1;389069;16/08/19;497
8;1;389070;16/08/19;327
8;1;389071;19/08/19;065
8;1;389071;21/07/20;7065
8;1;389071;26/02/25;065
8;1;389072;04/09/20;7140
8;1;389072;19/08/19;140
8;1;389073;19/08/19;421
8;1;389074;19/08/19;449
8;1;389075;20/08/19;186
8;1;389076;20/08/19;059
8;1;389077;20/08/19;199
8;1;389078;01/05/25;423
8;1;389078;01/12/25;7193
8;1;389078;20/08/19;259
8;1;389079;21/08/19;019
8;1;389080;21/08/19;186
8;1;389081;21/08/19;466
8;1;389082;21/08/19;430
8;1;389083;22/08/19;065
8;1;389084;22/08/19;335
8;1;389085;22/08/19;430
8;1;389086;23/08/19;566
8;1;389087;23/08/19;566
8;1;389088;23/08/19;566
8;1;389089;16/07/20;7390
8;1;389089;23/08/19;390
8;1;389090;24/08/19;460
8;1;389091;26/08/19;227
8;1;389092;26/08/19;566
8;1;389093;26/08/19;263
8;1;389094;28/08/19;548
8;1;389095;15/02/21;7548
8;1;389095;28/08/19;548
8;1;389096;02/09/19;047
8;1;389097;02/09/19;242
8;1;389098;02/09/19;455
8;1;389099;02/09/19;900
8;1;389100;02/09/19;900
8;1;389101;02/09/19;158
8;1;389102;02/09/19;378
8;1;389103;02/09/19;456
8;1;389104;02/09/19;529
8;1;389105;02/09/19;268
8;1;389105;19/06/20;7268
8;1;389106;02/09/19;004
8;1;389107;03/09/19;043
8;1;389108;03/09/19;530
8;1;389109;03/09/19;562
8;1;389110;03/09/19;500
8;1;389111;03/09/19;341
8;1;389112;03/09/19;579
8;1;389113;03/09/19;450
8;1;389114;04/09/19;378
8;1;389115;04/09/19;418
8;1;389116;04/09/19;399
8;1;389116;22/06/20;7108
8;1;389117;04/09/19;323
8;1;389118;04/09/19;577
8;1;389120;09/09/19;061
8;1;389121;09/09/19;082
8;1;389122;09/09/19;325
8;1;389123;09/09/19;370
8;1;389124;10/09/19;508
8;1;389125;10/09/19;508
8;1;389126;10/09/19;268
8;1;389127;10/09/19;256
8;1;389128;04/09/20;7461
8;1;389128;11/09/19;461
8;1;389129;11/09/19;565
8;1;389129;22/05/20;7565
8;1;389130;11/09/19;571
8;1;389131;09/10/19;7173
8;1;389131;11/09/19;173
8;1;389132;09/10/19;7173
8;1;389132;11/09/19;173
8;1;389133;09/10/19;7173
8;1;389133;11/09/19;173
8;1;389134;09/10/19;7173
8;1;389134;11/09/19;173
8;1;389135;09/10/19;7173
8;1;389135;11/09/19;173
8;1;389136;09/10/19;7173
8;1;389136;11/09/19;173
8;1;389137;11/09/19;405
8;1;389138;12/09/19;566
8;1;389139;12/09/19;566
8;1;389140;12/09/19;900
8;1;389141;12/09/19;900
8;1;389142;12/09/19;453
8;1;389143;12/09/19;467
8;1;389144;12/09/19;539
8;1;389145;13/09/19;415
8;1;389145;23/05/20;7415
8;1;389146;13/09/19;535
8;1;389147;13/09/19;335
8;1;389148;13/09/19;319
8;1;389149;14/09/19;515
8;1;389150;16/09/19;566
8;1;389151;01/12/23;640
8;1;389151;16/09/19;393
8;1;389152;16/09/19;566
8;1;389153;18/09/19;277
8;1;389154;23/09/19;324
8;1;389155;18/09/19;331
8;1;389156;03/08/20;7406
8;1;389156;18/09/19;406
8;1;389157;18/09/19;419
8;1;389158;18/09/19;154
8;1;389159;18/09/19;259
8;1;389160;18/09/19;025
8;1;389161;16/05/20;7577
8;1;389161;18/09/19;398
8;1;389161;26/03/25;653
8;1;389162;19/09/19;460
8;1;389163;17/11/20;7466
8;1;389163;19/09/19;466
8;1;389164;23/09/19;900
8;1;389165;23/09/19;092
8;1;389166;21/09/19;454
8;1;389167;16/05/20;7569
8;1;389167;23/09/19;416
8;1;389168;21/09/19;096
8;1;389169;23/09/19;444
8;1;389170;24/09/19;386
8;1;389171;20/06/20;7092
8;1;389171;24/09/19;320
8;1;389172;24/09/19;242
8;1;389173;24/09/19;206
8;1;389174;25/09/19;044
8;1;389175;25/09/19;186
8;1;389176;01/10/19;780
8;1;389177;01/10/19;517
8;1;389178;01/10/19;483
8;1;389179;01/10/19;052
8;1;389180;01/10/19;319
8;1;389180;02/06/22;625
8;1;389181;01/10/19;075
8;1;389182;01/10/19;061
8;1;389183;01/10/19;023
8;1;389184;01/10/19;517
8;1;389185;01/10/19;004
8;1;389186;01/10/19;167
8;1;389188;01/10/19;324
8;1;389189;01/10/19;108
8;1;389190;02/10/19;263
8;1;389191;02/10/19;052
8;1;389192;02/10/19;373
8;1;389193;02/05/20;125
8;1;389193;02/10/19;004
8;1;389194;03/10/19;410
8;1;389195;02/10/19;416
8;1;389195;16/05/20;7569
8;1;389196;02/10/19;543
8;1;389196;03/12/20;7543
8;1;389197;01/06/21;721
8;1;389197;01/08/25;721
8;1;389197;03/10/19;900
8;1;389198;03/10/19;900
8;1;389199;03/10/19;571
8;1;389200;03/10/19;450
8;1;389201;03/10/19;061
8;1;389202;04/10/19;169
8;1;389202;08/07/24;641
8;1;389202;25/06/20;7005
8;1;389203;04/10/19;502
8;1;389203;27/04/20;7493
8;1;389204;05/10/19;092
8;1;389204;20/06/20;7092
8;1;389205;07/10/19;041
8;1;389205;16/07/20;7041
8;1;389206;05/10/19;496
8;1;389207;04/10/21;527
8;1;389207;05/10/19;407
8;1;389208;07/10/19;023
8;1;389209;05/10/19;059
8;1;389209;16/05/20;7059
8;1;389210;07/10/19;582
8;1;389210;23/07/20;7582
8;1;389211;07/10/19;582
8;1;389212;07/10/19;582
8;1;389212;23/07/20;7582
8;1;389213;07/10/19;032
8;1;389214;01/10/20;7386
8;1;389214;07/10/19;386
8;1;389215;05/10/19;576
8;1;389216;07/10/19;224
8;1;389217;08/10/19;341
8;1;389218;08/10/19;299
8;1;389219;08/10/19;315
8;1;389220;08/10/19;117
8;1;389223;09/10/19;254
8;1;389224;03/03/23;7047
8;1;389224;09/10/19;266
8;1;389225;09/10/19;532
8;1;389226;10/10/19;768
8;1;389227;01/11/24;428
8;1;389227;02/05/20;7430
8;1;389227;10/10/19;430
8;1;389228;10/10/19;319
8;1;389229;14/10/19;330
8;1;389230;10/10/19;028
8;1;389231;10/10/19;046
8;1;389232;11/10/19;427
8;1;389233;11/10/19;046
8;1;389233;19/06/20;7046
8;1;389234;11/10/19;061
8;1;389235;11/10/19;046
8;1;389236;14/10/19;283
8;1;389237;14/10/19;520
8;1;389238;14/10/19;278
8;1;389239;04/04/22;042
8;1;389239;14/10/19;507
8;1;389240;12/09/22;291
8;1;389240;15/10/19;198
8;1;389241;15/10/19;334
8;1;389242;15/10/19;439
8;1;389243;16/10/19;268
8;1;389243;19/06/20;7268
8;1;389244;16/10/19;396
8;1;389245;21/10/19;044
8;1;389246;21/10/19;771
8;1;389247;21/10/19;900
8;1;389248;21/10/19;900
8;1;389249;01/02/23;770
8;1;389249;01/06/24;770
8;1;389249;17/10/19;900
8;1;389250;17/10/19;900
8;1;389250;18/10/21;768
8;1;389251;17/10/19;900
8;1;389252;17/10/19;288
8;1;389253;17/10/19;064
8;1;389254;17/10/19;322
8;1;389255;07/07/20;7044
8;1;389255;17/10/19;044
8;1;389256;17/10/19;512
8;1;389257;17/10/19;080
8;1;389258;17/10/19;900
8;1;389259;01/06/21;7568
8;1;389259;18/10/19;391
8;1;389260;18/10/19;227
8;1;389261;16/05/20;7405
8;1;389261;18/10/19;405
8;1;389262;15/05/20;447
8;1;389262;18/10/19;100
8;1;389262;22/07/24;7233
8;1;389263;21/10/19;371
8;1;389264;21/10/19;322
8;1;389265;21/10/19;332
8;1;389266;01/11/23;783
8;1;389266;21/10/19;762
8;1;389266;25/08/22;781
8;1;389266;27/09/21;709
8;1;389267;21/10/19;159
8;1;389268;01/05/21;763
8;1;389268;17/01/20;771
8;1;389268;21/10/19;786
8;1;389269;21/10/19;763
8;1;389270;21/10/19;709
8;1;389270;27/12/19;771
8;1;389271;21/10/19;783
8;1;389272;21/10/19;900
8;1;389273;21/10/19;900
8;1;389274;21/10/19;900
8;1;389275;21/10/19;900
8;1;389276;21/10/19;900
8;1;389277;21/10/19;900
8;1;389278;21/10/19;331
8;1;389279;02/06/20;7353
8;1;389279;22/10/19;353
8;1;389280;19/06/20;7046
8;1;389280;23/10/19;546
8;1;389281;23/10/19;289
8;1;389282;23/10/19;545
8;1;389283;24/10/19;900
8;1;389284;24/10/19;900
8;1;389285;02/06/25;065
8;1;389285;24/10/19;326
8;1;389286;24/10/19;582
8;1;389287;24/10/19;529
8;1;389288;25/10/19;358
8;1;389289;25/10/19;112
8;1;389290;25/10/19;206
8;1;389291;28/10/19;239
8;1;389292;28/10/19;025
8;1;389293;28/10/19;306
8;1;389294;28/10/19;184
8;1;389295;28/10/19;527
8;1;389296;28/10/19;092
8;1;389297;29/10/19;336
8;1;389298;04/11/19;167
8;1;389299;04/11/19;465
8;1;389300;04/11/19;370
8;1;389301;04/11/19;546
8;1;389302;04/11/19;421
8;1;389303;04/11/19;378
8;1;389304;01/06/24;768
8;1;389304;04/01/21;768
8;1;389304;04/11/19;763
8;1;389305;04/11/19;355
8;1;389306;01/11/19;034
8;1;389307;04/11/19;322
8;1;389308;04/11/19;378
8;1;389309;04/11/19;900
8;1;389310;04/11/19;900
8;1;389311;01/12/19;783
8;1;389311;04/11/19;768
8;1;389312;04/11/19;768
8;1;389313;04/11/19;768
8;1;389314;04/11/19;356
8;1;389315;04/11/19;504
8;1;389316;04/11/19;504
8;1;389317;01/06/23;7051
8;1;389317;04/11/19;414
8;1;389317;13/11/23;414
8;1;389320;05/11/19;163
8;1;389321;05/11/19;055
8;1;389322;05/11/19;155
8;1;389323;05/11/19;007
8;1;389324;05/11/19;517
8;1;389325;06/11/19;365
8;1;389326;06/11/19;572
8;1;389327;06/11/19;362
8;1;389328;06/11/19;551
8;1;389329;07/11/19;498
8;1;389330;07/11/19;566
8;1;389331;08/11/19;514
8;1;389332;08/11/19;311
8;1;389333;11/11/19;033
8;1;389334;12/11/19;437
8;1;389335;12/11/19;125
8;1;389336;13/11/19;323
8;1;389337;13/11/19;239
8;1;389338;13/11/19;050
8;1;389339;13/11/19;140
8;1;389340;13/11/19;041
8;1;389340;16/07/20;7041
8;1;389341;18/11/19;184
8;1;389342;18/11/19;380
8;1;389343;01/04/23;845
