codigo_empresa;tipo_colaborador;cadastro_colaborador;data_alteracao;categoria_colaborador
8;1;394608;30/09/2024;101
8;1;362859;30/09/2024;101
8;1;364037;30/09/2024;101
8;1;376640;30/09/2024;101
4;1;395070;30/09/2024;103
4;1;395093;30/09/2024;101
4;1;395185;30/09/2024;103
8;1;395626;30/09/2024;101
8;1;395629;30/09/2024;101
8;1;395650;30/09/2024;101
8;1;395651;30/09/2024;901
8;1;395666;30/09/2024;103
8;1;395668;30/09/2024;103
8;1;395721;30/09/2024;101
8;1;395734;30/09/2024;103
8;1;395761;30/09/2024;101
8;1;395768;30/09/2024;103
8;1;395803;30/09/2024;901
8;1;395822;30/09/2024;101
8;1;395832;30/09/2024;101
8;1;395839;30/09/2024;101
8;1;395844;30/09/2024;101
8;1;395862;30/09/2024;101
8;1;395869;30/09/2024;101
8;1;395872;30/09/2024;101
8;1;395884;30/09/2024;101
8;1;395891;30/09/2024;101
8;1;394978;30/09/2024;101
8;1;395090;30/09/2024;101
8;1;395106;30/09/2024;101
8;1;395126;30/09/2024;103
8;1;395149;30/09/2024;101
8;1;395155;30/09/2024;101
8;1;395169;30/09/2024;101
8;1;395197;30/09/2024;101
8;1;391617;30/09/2024;101
8;1;391720;30/09/2024;101
8;1;391773;30/09/2024;101
8;1;391794;30/09/2024;101
8;1;391805;30/09/2024;101
8;1;391834;30/09/2024;101
8;1;392058;30/09/2024;101
8;1;392092;30/09/2024;101
8;1;392098;30/09/2024;101
8;1;392115;30/09/2024;101
8;1;392126;30/09/2024;101
8;1;383330;30/09/2024;101
8;1;384381;30/09/2024;101
8;1;384643;30/09/2024;101
8;1;385094;30/09/2024;101
8;1;385194;30/09/2024;101
8;1;385254;30/09/2024;101
8;1;385499;30/09/2024;101
8;1;392525;30/09/2024;101
8;1;392529;30/09/2024;101
8;1;392628;30/09/2024;101
8;1;392656;30/09/2024;101
8;1;392684;30/09/2024;101
8;1;392746;30/09/2024;101
8;1;392770;30/09/2024;101
8;1;392799;30/09/2024;101
8;1;392821;30/09/2024;101
8;1;392943;30/09/2024;101
8;1;393053;30/09/2024;101
8;1;393122;30/09/2024;101
8;1;393151;30/09/2024;101
8;1;393297;30/09/2024;101
8;1;393301;30/09/2024;101
8;1;393318;30/09/2024;103
8;1;393504;30/09/2024;103
8;1;393554;30/09/2024;103
8;1;393604;30/09/2024;101
8;1;393626;30/09/2024;101
8;1;393684;30/09/2024;103
8;1;389359;30/09/2024;101
8;1;389423;30/09/2024;101
8;1;389525;30/09/2024;101
8;1;389670;30/09/2024;101
8;1;389811;30/09/2024;722
8;1;389846;30/09/2024;101
8;1;393696;30/09/2024;101
8;1;393706;30/09/2024;101
8;1;393779;30/09/2024;101
8;1;393793;30/09/2024;101
8;1;393811;30/09/2024;101
8;1;393853;30/09/2024;101
8;1;393909;30/09/2024;101
8;1;393914;30/09/2024;101
8;1;393984;30/09/2024;101
8;1;258351;30/09/2024;101
8;1;282324;30/09/2024;101
8;1;284840;30/09/2024;101
8;1;308676;30/09/2024;101
282;1;385883;30/09/2024;101
8;1;313351;30/09/2024;101
282;1;390597;30/09/2024;101
8;1;336297;30/09/2024;101
8;1;339873;30/09/2024;101
8;1;347604;30/09/2024;101
8;1;353728;30/09/2024;101
8;1;354414;30/09/2024;101
8;1;355348;30/09/2024;101
8;1;394026;30/09/2024;103
8;1;387513;30/09/2024;101
8;1;387610;30/09/2024;101
8;1;387631;30/09/2024;101
8;1;387633;30/09/2024;101
8;1;387869;30/09/2024;101
8;1;388017;30/09/2024;101
8;1;388148;30/09/2024;101
8;1;388320;30/09/2024;101
8;1;388553;30/09/2024;101
8;1;388655;30/09/2024;101
8;1;388807;30/09/2024;101
8;1;388846;30/09/2024;101
8;1;388897;30/09/2024;101
8;1;388907;30/09/2024;101
8;1;388923;30/09/2024;101
4;1;376827;30/09/2024;101
4;1;379677;30/09/2024;101
4;1;379872;30/09/2024;722
4;1;390637;30/09/2024;101
4;1;391273;30/09/2024;101
8;1;394032;30/09/2024;101
8;1;394128;30/09/2024;101
8;1;394136;30/09/2024;101
8;1;394184;30/09/2024;101
8;1;394374;30/09/2024;101
8;1;394465;30/09/2024;101
8;1;394493;30/09/2024;101
8;1;394547;30/09/2024;101
8;1;394568;30/09/2024;101
8;1;362042;30/09/2024;101
8;1;376885;30/09/2024;101
8;1;377247;30/09/2024;101
8;1;377614;30/09/2024;101
8;1;378553;30/09/2024;101
8;1;378660;30/09/2024;101
8;1;379124;30/09/2024;101
8;1;379234;30/09/2024;101
8;1;394662;30/09/2024;101
8;1;394694;30/09/2024;101
8;1;394798;30/09/2024;101
8;1;394810;30/09/2024;101
8;1;394865;30/09/2024;101
8;1;394942;30/09/2024;101
8;1;390064;30/09/2024;101
8;1;390294;30/09/2024;101
8;1;390459;30/09/2024;101
8;1;390546;30/09/2024;101
8;1;390795;30/09/2024;101
8;1;390831;30/09/2024;101
8;1;379995;30/09/2024;101
8;1;380309;30/09/2024;101
8;1;380707;30/09/2024;101
8;1;380988;30/09/2024;101
8;1;381314;30/09/2024;101
8;1;381611;30/09/2024;101
8;1;382103;30/09/2024;101
8;1;382264;30/09/2024;101
8;1;390949;30/09/2024;101
8;1;391009;30/09/2024;101
8;1;391015;30/09/2024;101
8;1;391018;30/09/2024;101
8;1;391266;30/09/2024;101
8;1;391321;30/09/2024;101
8;1;391430;30/09/2024;101
8;1;391531;30/09/2024;101
8;1;391702;30/09/2024;101
8;1;391785;30/09/2024;101
8;1;391796;30/09/2024;101
8;1;391823;30/09/2024;101
8;1;391853;30/09/2024;101
8;1;392016;30/09/2024;101
8;1;392102;30/09/2024;101
8;1;392118;30/09/2024;101
8;1;392271;30/09/2024;101
8;1;383392;30/09/2024;101
8;1;383915;30/09/2024;101
8;1;384934;30/09/2024;101
8;1;384965;30/09/2024;101
8;1;385411;30/09/2024;101
8;1;385456;30/09/2024;101
8;1;392402;30/09/2024;101
8;1;392519;30/09/2024;101
8;1;392534;30/09/2024;101
8;1;392689;30/09/2024;101
8;1;389014;30/09/2024;101
8;1;389361;30/09/2024;101
8;1;387585;30/09/2024;101
8;1;387665;30/09/2024;101
8;1;387733;30/09/2024;101
8;1;387931;30/09/2024;101
8;1;388120;30/09/2024;101
8;1;388142;30/09/2024;101
8;1;388279;30/09/2024;101
8;1;388678;30/09/2024;101
8;1;388808;30/09/2024;101
8;1;388881;30/09/2024;101
4;1;379030;30/09/2024;101
4;1;388564;30/09/2024;101
4;1;389980;30/09/2024;101
4;1;394751;30/09/2024;101
8;1;392815;30/09/2024;101
8;1;393052;30/09/2024;101
8;1;393174;30/09/2024;101
8;1;386222;30/09/2024;101
8;1;386337;30/09/2024;101
8;1;386414;30/09/2024;101
8;1;386495;30/09/2024;101
8;1;386953;30/09/2024;101
8;1;387099;30/09/2024;101
8;1;387322;30/09/2024;101
8;1;395382;30/09/2024;101
8;1;395283;30/09/2024;101
8;1;395288;30/09/2024;101
8;1;395311;30/09/2024;101
8;1;395315;30/09/2024;101
8;1;395320;30/09/2024;101
8;1;395339;30/09/2024;101
8;1;395359;30/09/2024;101
8;1;395432;30/09/2024;101
8;1;395437;30/09/2024;101
8;1;395444;30/09/2024;101
8;1;395446;30/09/2024;101
8;1;395472;30/09/2024;101
8;1;395503;30/09/2024;901
8;1;395519;30/09/2024;101
8;1;395528;30/09/2024;101
8;1;395539;30/09/2024;101
8;1;395545;30/09/2024;101
8;1;395592;30/09/2024;101
8;1;395601;30/09/2024;101
8;1;395624;30/09/2024;101
8;1;395628;30/09/2024;101
8;1;395638;30/09/2024;101
8;1;395707;30/09/2024;101
8;1;395717;30/09/2024;101
8;1;395723;30/09/2024;101
8;1;395729;30/09/2024;101
8;1;395757;30/09/2024;101
8;1;395759;30/09/2024;101
8;1;395771;30/09/2024;101
8;1;395790;30/09/2024;101
8;1;395841;30/09/2024;101
8;1;395864;30/09/2024;101
8;1;395205;30/09/2024;101
8;1;394995;30/09/2024;103
8;1;395123;30/09/2024;103
8;1;395158;30/09/2024;101
1629;1;383056;30/09/2024;101
8;1;291013;30/09/2024;101
8;1;312444;30/09/2024;101
282;1;389215;30/09/2024;101
8;1;394105;30/09/2024;101
8;1;394144;30/09/2024;101
8;1;394246;30/09/2024;101
8;1;394370;30/09/2024;103
8;1;394432;30/09/2024;101
8;1;394466;30/09/2024;103
8;1;394489;30/09/2024;101
8;1;394492;30/09/2024;101
8;1;394538;30/09/2024;101
8;1;394574;30/09/2024;101
8;1;394613;30/09/2024;101
8;1;394617;30/09/2024;101
8;1;362360;30/09/2024;101
8;1;376528;30/09/2024;101
8;1;376539;30/09/2024;101
8;1;376646;30/09/2024;101
8;1;376999;30/09/2024;101
8;1;378645;30/09/2024;101
8;1;378737;30/09/2024;101
8;1;378992;30/09/2024;101
8;1;379135;30/09/2024;101
8;1;394666;30/09/2024;101
8;1;394772;30/09/2024;101
8;1;394777;30/09/2024;101
8;1;394789;30/09/2024;101
8;1;394842;30/09/2024;103
8;1;390115;30/09/2024;101
8;1;390132;30/09/2024;101
8;1;390144;30/09/2024;101
8;1;390240;30/09/2024;101
8;1;390398;30/09/2024;101
8;1;390818;30/09/2024;101
8;1;390900;30/09/2024;101
8;1;379922;30/09/2024;101
8;1;380284;30/09/2024;101
8;1;381323;30/09/2024;101
8;1;382184;30/09/2024;101
8;1;382277;30/09/2024;101
8;1;383072;30/09/2024;101
8;1;391006;30/09/2024;101
8;1;391021;30/09/2024;101
8;1;391140;30/09/2024;101
8;1;391186;30/09/2024;101
8;1;391506;30/09/2024;101
8;1;391510;30/09/2024;101
8;1;391612;30/09/2024;101
8;1;391687;30/09/2024;101
8;1;393328;30/09/2024;901
8;1;393369;30/09/2024;101
8;1;393384;30/09/2024;101
8;1;393398;30/09/2024;101
8;1;393437;30/09/2024;101
8;1;393531;30/09/2024;101
8;1;393602;30/09/2024;101
8;1;393631;30/09/2024;101
8;1;393668;30/09/2024;101
8;1;392251;30/09/2024;101
8;1;383242;30/09/2024;101
8;1;383477;30/09/2024;101
8;1;383527;30/09/2024;101
8;1;384076;30/09/2024;101
8;1;384871;30/09/2024;101
8;1;384954;30/09/2024;101
8;1;385072;30/09/2024;101
8;1;385165;30/09/2024;101
8;1;385402;30/09/2024;101
8;1;385523;30/09/2024;101
8;1;392388;30/09/2024;101
8;1;392407;30/09/2024;101
8;1;392490;30/09/2024;101
8;1;392551;30/09/2024;101
8;1;392588;30/09/2024;101
8;1;392668;30/09/2024;101
8;1;392673;30/09/2024;101
8;1;392757;30/09/2024;101
8;1;392990;30/09/2024;103
8;1;392994;30/09/2024;101
8;1;393148;30/09/2024;101
8;1;393154;30/09/2024;101
8;1;393220;30/09/2024;101
8;1;393251;30/09/2024;101
8;1;393258;30/09/2024;101
8;1;393265;30/09/2024;103
8;1;393267;30/09/2024;101
8;1;386162;30/09/2024;101
8;1;386178;30/09/2024;101
8;1;386390;30/09/2024;101
8;1;386436;30/09/2024;101
8;1;386679;30/09/2024;101
8;1;386692;30/09/2024;101
8;1;386872;30/09/2024;101
8;1;387098;30/09/2024;101
8;1;395388;30/09/2024;101
8;1;395218;30/09/2024;101
8;1;395232;30/09/2024;101
8;1;395234;30/09/2024;101
8;1;395335;30/09/2024;101
8;1;395350;30/09/2024;101
8;1;395417;30/09/2024;101
8;1;395435;30/09/2024;101
8;1;395505;30/09/2024;101
8;1;395535;30/09/2024;101
8;1;395548;30/09/2024;101
8;1;395550;30/09/2024;101
8;1;395571;30/09/2024;101
8;1;395575;30/09/2024;101
8;1;395606;30/09/2024;101
8;1;395608;30/09/2024;101
8;1;389561;30/09/2024;101
8;1;393709;30/09/2024;101
8;1;393721;30/09/2024;101
8;1;393743;30/09/2024;101
8;1;393834;30/09/2024;101
8;1;393851;30/09/2024;101
8;1;393870;30/09/2024;103
8;1;393886;30/09/2024;103
8;1;393888;30/09/2024;103
8;1;393940;30/09/2024;101
8;1;393998;30/09/2024;101
8;1;394006;30/09/2024;101
8;1;391494;30/09/2024;101
8;1;391534;30/09/2024;101
8;1;393339;30/09/2024;103
8;1;393482;30/09/2024;101
8;1;393528;30/09/2024;101
8;1;393689;30/09/2024;101
8;1;389266;30/09/2024;101
8;1;389304;30/09/2024;101
8;1;389452;30/09/2024;101
8;1;389633;30/09/2024;101
8;1;389880;30/09/2024;101
8;1;389960;30/09/2024;101
8;1;389986;30/09/2024;101
8;1;389997;30/09/2024;101
8;1;390049;30/09/2024;101
8;1;393745;30/09/2024;103
8;1;393867;30/09/2024;101
8;1;387468;30/09/2024;101
8;1;387567;30/09/2024;101
8;1;387724;30/09/2024;101
8;1;388323;30/09/2024;101
4;1;387394;30/09/2024;101
4;1;387837;30/09/2024;101
4;1;393418;30/09/2024;101
4;1;393459;30/09/2024;101
4;1;394834;30/09/2024;101
8;1;395646;30/09/2024;101
8;1;395711;30/09/2024;101
8;1;395738;30/09/2024;101
8;1;395747;30/09/2024;101
8;1;395781;30/09/2024;101
8;1;395783;30/09/2024;101
8;1;395826;30/09/2024;101
8;1;395836;30/09/2024;101
8;1;395883;30/09/2024;101
8;1;395898;30/09/2024;103
8;1;395010;30/09/2024;101
8;1;395011;30/09/2024;101
8;1;395015;30/09/2024;101
8;1;395084;30/09/2024;101
8;1;395097;30/09/2024;103
8;1;395114;30/09/2024;101
8;1;395147;30/09/2024;101
8;1;391778;30/09/2024;101
8;1;391929;30/09/2024;101
8;1;391930;30/09/2024;101
8;1;392002;30/09/2024;101
8;1;392003;30/09/2024;101
8;1;392055;30/09/2024;101
8;1;392130;30/09/2024;101
8;1;392212;30/09/2024;101
8;1;395779;30/09/2024;101
8;1;395793;30/09/2024;101
8;1;393896;30/09/2024;101
8;1;393920;30/09/2024;101
8;1;393942;30/09/2024;101
8;1;393963;30/09/2024;101
8;1;393967;30/09/2024;101
8;1;393990;30/09/2024;101
8;1;121827;30/09/2024;101
1629;1;390293;30/09/2024;101
8;1;281590;30/09/2024;101
8;1;287342;30/09/2024;101
282;1;377540;30/09/2024;722
8;1;326470;30/09/2024;101
8;1;335100;30/09/2024;101
8;1;337196;30/09/2024;101
8;1;356859;30/09/2024;101
8;1;394029;30/09/2024;101
8;1;394057;30/09/2024;101
8;1;394089;30/09/2024;101
8;1;394187;30/09/2024;101
8;1;394196;30/09/2024;101
8;1;394227;30/09/2024;101
8;1;394237;30/09/2024;101
8;1;394252;30/09/2024;101
8;1;394321;30/09/2024;101
8;1;394333;30/09/2024;101
8;1;394386;30/09/2024;101
8;1;394391;30/09/2024;101
8;1;394499;30/09/2024;101
8;1;394595;30/09/2024;101
8;1;394646;30/09/2024;101
8;1;377429;30/09/2024;101
8;1;377444;30/09/2024;101
8;1;377769;30/09/2024;101
8;1;377904;30/09/2024;101
8;1;378462;30/09/2024;101
8;1;379008;30/09/2024;101
8;1;394731;30/09/2024;101
8;1;394740;30/09/2024;101
8;1;394757;30/09/2024;101
8;1;394839;30/09/2024;101
8;1;394844;30/09/2024;101
8;1;394884;30/09/2024;101
8;1;390059;30/09/2024;101
8;1;390074;30/09/2024;101
8;1;390189;30/09/2024;101
8;1;390241;30/09/2024;101
8;1;390291;30/09/2024;101
8;1;390335;30/09/2024;101
8;1;390472;30/09/2024;101
8;1;390676;30/09/2024;101
8;1;390747;30/09/2024;101
8;1;390783;30/09/2024;101
8;1;379928;30/09/2024;101
8;1;380322;30/09/2024;101
8;1;381989;30/09/2024;101
8;1;382262;30/09/2024;101
8;1;390936;30/09/2024;101
8;1;390951;30/09/2024;101
8;1;391073;30/09/2024;101
8;1;391213;30/09/2024;101
8;1;391336;30/09/2024;101
8;1;391425;30/09/2024;101
8;1;394990;30/09/2024;101
8;1;394998;30/09/2024;101
8;1;395044;30/09/2024;101
8;1;395146;30/09/2024;101
8;1;395153;30/09/2024;101
8;1;395168;30/09/2024;101
8;1;395174;30/09/2024;101
8;1;395187;30/09/2024;103
8;1;391690;30/09/2024;101
8;1;391998;30/09/2024;101
8;1;392149;30/09/2024;101
8;1;383161;30/09/2024;101
8;1;383970;30/09/2024;101
8;1;384461;30/09/2024;101
8;1;384945;30/09/2024;101
8;1;385615;30/09/2024;101
8;1;392289;30/09/2024;101
8;1;392324;30/09/2024;101
8;1;392560;30/09/2024;101
8;1;392719;30/09/2024;101
8;1;392732;30/09/2024;101
8;1;392735;30/09/2024;101
8;1;392742;30/09/2024;101
8;1;392789;30/09/2024;101
8;1;393010;30/09/2024;101
8;1;393048;30/09/2024;101
8;1;393130;30/09/2024;101
8;1;393166;30/09/2024;101
8;1;393167;30/09/2024;101
8;1;386252;30/09/2024;101
8;1;386411;30/09/2024;101
8;1;386535;30/09/2024;101
8;1;386613;30/09/2024;101
8;1;386633;30/09/2024;101
8;1;386836;30/09/2024;101
8;1;386970;30/09/2024;101
8;1;387154;30/09/2024;101
8;1;387316;30/09/2024;101
8;1;395379;30/09/2024;103
8;1;395385;30/09/2024;101
8;1;395252;30/09/2024;101
8;1;395261;30/09/2024;101
8;1;395278;30/09/2024;101
8;1;395337;30/09/2024;101
8;1;395365;30/09/2024;101
8;1;395367;30/09/2024;101
8;1;395369;30/09/2024;101
8;1;395426;30/09/2024;101
8;1;395454;30/09/2024;101
8;1;395465;30/09/2024;901
8;1;395493;30/09/2024;101
8;1;395524;30/09/2024;101
8;1;395533;30/09/2024;103
8;1;395567;30/09/2024;101
8;1;395660;30/09/2024;101
8;1;395680;30/09/2024;103
8;1;395708;30/09/2024;101
8;1;395714;30/09/2024;101
8;1;395725;30/09/2024;101
8;1;395731;30/09/2024;101
8;1;395746;30/09/2024;101
8;1;395750;30/09/2024;101
8;1;395762;30/09/2024;101
8;1;395773;30/09/2024;101
8;1;393359;30/09/2024;101
8;1;393413;30/09/2024;101
8;1;393474;30/09/2024;101
8;1;393502;30/09/2024;101
8;1;393549;30/09/2024;101
8;1;389159;30/09/2024;101
8;1;389218;30/09/2024;101
8;1;389317;30/09/2024;101
8;1;389771;30/09/2024;101
8;1;389838;30/09/2024;101
8;1;389853;30/09/2024;101
8;1;389961;30/09/2024;101
8;1;390036;30/09/2024;101
8;1;393707;30/09/2024;101
8;1;393818;30/09/2024;101
8;1;393857;30/09/2024;101
8;1;393937;30/09/2024;101
8;1;393956;30/09/2024;101
8;1;393962;30/09/2024;101
8;1;393969;30/09/2024;101
8;1;393976;30/09/2024;101
8;1;291250;30/09/2024;101
8;1;295653;30/09/2024;101
282;1;379244;30/09/2024;722
282;1;385066;30/09/2024;101
8;1;310336;30/09/2024;101
8;1;330558;30/09/2024;101
8;1;330701;30/09/2024;101
8;1;355895;30/09/2024;101
8;1;394056;30/09/2024;101
8;1;394158;30/09/2024;101
8;1;394194;30/09/2024;101
8;1;394225;30/09/2024;101
8;1;394262;30/09/2024;101
8;1;394298;30/09/2024;101
8;1;394335;30/09/2024;101
8;1;394337;30/09/2024;101
8;1;394381;30/09/2024;101
8;1;394462;30/09/2024;101
8;1;394470;30/09/2024;101
8;1;394505;30/09/2024;101
8;1;394575;30/09/2024;101
8;1;387332;30/09/2024;101
8;1;387412;30/09/2024;101
8;1;387637;30/09/2024;101
8;1;387775;30/09/2024;101
8;1;387831;30/09/2024;101
8;1;387888;30/09/2024;101
8;1;388061;30/09/2024;101
8;1;388440;30/09/2024;101
8;1;388536;30/09/2024;101
8;1;388614;30/09/2024;101
4;1;139106;30/09/2024;101
4;1;394720;30/09/2024;101
4;1;394753;30/09/2024;101
8;1;395807;30/09/2024;101
8;1;395827;30/09/2024;101
8;1;395856;30/09/2024;101
8;1;395868;30/09/2024;101
8;1;395874;30/09/2024;101
8;1;394483;30/09/2024;101
8;1;394974;30/09/2024;101
8;1;394643;30/09/2024;101
8;1;362573;30/09/2024;101
8;1;363766;30/09/2024;101
8;1;365181;30/09/2024;101
8;1;372870;30/09/2024;101
8;1;376907;30/09/2024;101
8;1;377199;30/09/2024;101
8;1;377969;30/09/2024;101
8;1;379132;30/09/2024;101
8;1;394681;30/09/2024;101
8;1;394695;30/09/2024;101
8;1;394719;30/09/2024;101
8;1;394766;30/09/2024;101
8;1;394783;30/09/2024;101
8;1;394836;30/09/2024;101
8;1;394854;30/09/2024;101
8;1;394876;30/09/2024;101
8;1;394879;30/09/2024;103
8;1;394964;30/09/2024;103
8;1;390092;30/09/2024;101
8;1;390122;30/09/2024;101
8;1;390185;30/09/2024;101
8;1;390323;30/09/2024;101
8;1;390333;30/09/2024;101
8;1;390373;30/09/2024;101
8;1;390418;30/09/2024;101
8;1;390490;30/09/2024;101
8;1;390563;30/09/2024;101
8;1;390777;30/09/2024;101
8;1;390815;30/09/2024;101
8;1;390861;30/09/2024;101
8;1;379401;30/09/2024;101
8;1;381329;30/09/2024;101
8;1;382219;30/09/2024;101
8;1;382595;30/09/2024;101
8;1;382991;30/09/2024;101
8;1;383134;30/09/2024;101
8;1;391019;30/09/2024;101
8;1;391068;30/09/2024;101
8;1;391149;30/09/2024;101
8;1;391151;30/09/2024;101
8;1;391243;30/09/2024;101
8;1;391246;30/09/2024;101
8;1;391267;30/09/2024;101
8;1;391364;30/09/2024;101
8;1;391431;30/09/2024;101
8;1;391532;30/09/2024;101
8;1;391547;30/09/2024;101
8;1;391579;30/09/2024;101
8;1;391704;30/09/2024;101
8;1;391716;30/09/2024;101
8;1;392106;30/09/2024;101
8;1;383347;30/09/2024;101
8;1;383595;30/09/2024;101
8;1;383911;30/09/2024;101
8;1;383946;30/09/2024;101
8;1;384763;30/09/2024;101
8;1;385329;30/09/2024;101
8;1;385461;30/09/2024;101
8;1;385469;30/09/2024;101
8;1;392594;30/09/2024;101
8;1;393300;30/09/2024;101
8;1;395177;30/09/2024;101
8;1;395178;30/09/2024;101
8;1;395183;30/09/2024;101
8;1;392699;30/09/2024;101
8;1;392731;30/09/2024;101
8;1;392856;30/09/2024;101
8;1;392879;30/09/2024;101
8;1;392937;30/09/2024;101
8;1;392986;30/09/2024;101
8;1;392987;30/09/2024;101
8;1;393045;30/09/2024;101
8;1;393068;30/09/2024;101
8;1;393197;30/09/2024;101
8;1;385752;30/09/2024;101
8;1;385984;30/09/2024;101
8;1;386002;30/09/2024;101
8;1;386056;30/09/2024;722
8;1;386270;30/09/2024;101
8;1;386492;30/09/2024;722
8;1;386516;30/09/2024;101
8;1;386593;30/09/2024;101
8;1;386667;30/09/2024;101
8;1;387010;30/09/2024;101
8;1;387236;30/09/2024;101
8;1;387258;30/09/2024;101
8;1;395378;30/09/2024;103
8;1;395396;30/09/2024;101
8;1;395405;30/09/2024;101
8;1;395219;30/09/2024;101
8;1;395225;30/09/2024;101
8;1;395296;30/09/2024;101
8;1;395299;30/09/2024;101
8;1;395355;30/09/2024;101
8;1;395371;30/09/2024;101
8;1;395423;30/09/2024;101
8;1;395450;30/09/2024;101
8;1;395484;30/09/2024;101
8;1;395501;30/09/2024;101
8;1;395518;30/09/2024;101
8;1;395527;30/09/2024;101
8;1;395557;30/09/2024;101
8;1;395566;30/09/2024;101
8;1;395572;30/09/2024;101
8;1;395577;30/09/2024;101
8;1;395632;30/09/2024;101
8;1;395665;30/09/2024;101
8;1;395676;30/09/2024;103
8;1;395677;30/09/2024;101
8;1;395682;30/09/2024;101
8;1;395684;30/09/2024;101
8;1;395718;30/09/2024;101
8;1;395722;30/09/2024;101
8;1;395799;30/09/2024;101
8;1;395806;30/09/2024;101
8;1;395812;30/09/2024;101
8;1;395867;30/09/2024;101
8;1;395870;30/09/2024;101
8;1;395881;30/09/2024;103
8;1;395905;30/09/2024;103
8;1;394580;30/09/2024;101
8;1;394588;30/09/2024;101
8;1;394628;30/09/2024;101
8;1;393630;30/09/2024;101
8;1;393650;30/09/2024;101
8;1;389474;30/09/2024;101
8;1;389495;30/09/2024;101
8;1;389622;30/09/2024;101
8;1;389750;30/09/2024;101
8;1;389752;30/09/2024;101
8;1;390003;30/09/2024;101
8;1;393725;30/09/2024;103
8;1;393730;30/09/2024;101
8;1;393782;30/09/2024;722
8;1;393816;30/09/2024;101
8;1;393850;30/09/2024;101
8;1;393892;30/09/2024;101
8;1;393899;30/09/2024;101
8;1;393901;30/09/2024;103
8;1;394003;30/09/2024;101
1629;1;388588;30/09/2024;101
8;1;265888;30/09/2024;101
8;1;299340;30/09/2024;101
282;1;390051;30/09/2024;101
8;1;326909;30/09/2024;101
8;1;332798;30/09/2024;101
8;1;338702;30/09/2024;101
8;1;348147;30/09/2024;101
8;1;394084;30/09/2024;101
8;1;394104;30/09/2024;101
8;1;394116;30/09/2024;101
8;1;394151;30/09/2024;101
8;1;394200;30/09/2024;101
8;1;394271;30/09/2024;101
8;1;394318;30/09/2024;101
8;1;394343;30/09/2024;101
8;1;394357;30/09/2024;101
8;1;394378;30/09/2024;101
8;1;388375;30/09/2024;101
8;1;388759;30/09/2024;101
8;1;388887;30/09/2024;101
8;1;387335;30/09/2024;101
8;1;387749;30/09/2024;101
8;1;387772;30/09/2024;101
8;1;387845;30/09/2024;101
8;1;387903;30/09/2024;101
8;1;387957;30/09/2024;101
4;1;382649;30/09/2024;101
4;1;386218;30/09/2024;101
4;1;393521;30/09/2024;101
276;1;391517;30/09/2024;101
8;1;395036;30/09/2024;103
8;1;395038;30/09/2024;103
8;1;394971;30/09/2024;101
8;1;394977;30/09/2024;101
8;1;394996;30/09/2024;101
8;1;395006;30/09/2024;101
8;1;395025;30/09/2024;101
8;1;395061;30/09/2024;101
8;1;395074;30/09/2024;101
8;1;395088;30/09/2024;101
8;1;395091;30/09/2024;101
8;1;395104;30/09/2024;103
8;1;395133;30/09/2024;101
8;1;378808;30/09/2024;101
8;1;394770;30/09/2024;101
8;1;394775;30/09/2024;101
8;1;394803;30/09/2024;101
8;1;394843;30/09/2024;101
8;1;394849;30/09/2024;101
8;1;394869;30/09/2024;101
8;1;394895;30/09/2024;101
8;1;394926;30/09/2024;101
8;1;390094;30/09/2024;101
8;1;390113;30/09/2024;101
8;1;390143;30/09/2024;101
8;1;390145;30/09/2024;101
8;1;390511;30/09/2024;101
8;1;390525;30/09/2024;101
8;1;390604;30/09/2024;101
8;1;390644;30/09/2024;101
8;1;390793;30/09/2024;101
8;1;390880;30/09/2024;101
8;1;379392;30/09/2024;101
8;1;379649;30/09/2024;101
8;1;380271;30/09/2024;101
8;1;391290;30/09/2024;101
8;1;391326;30/09/2024;101
8;1;391385;30/09/2024;101
8;1;391412;30/09/2024;101
8;1;391626;30/09/2024;101
8;1;391694;30/09/2024;101
8;1;391729;30/09/2024;101
8;1;391759;30/09/2024;101
8;1;391954;30/09/2024;101
8;1;391999;30/09/2024;101
8;1;392240;30/09/2024;101
8;1;383494;30/09/2024;101
8;1;384467;30/09/2024;101
8;1;384651;30/09/2024;101
8;1;385000;30/09/2024;101
8;1;385229;30/09/2024;101
8;1;385682;30/09/2024;101
8;1;392304;30/09/2024;101
8;1;392336;30/09/2024;101
8;1;392386;30/09/2024;101
8;1;392395;30/09/2024;101
8;1;392450;30/09/2024;101
8;1;392457;30/09/2024;101
8;1;392548;30/09/2024;101
8;1;392634;30/09/2024;101
8;1;392648;30/09/2024;101
8;1;392773;30/09/2024;101
8;1;392779;30/09/2024;101
8;1;392794;30/09/2024;101
8;1;392853;30/09/2024;101
8;1;393013;30/09/2024;101
8;1;393015;30/09/2024;103
8;1;393396;30/09/2024;101
8;1;393414;30/09/2024;101
8;1;393448;30/09/2024;101
8;1;393455;30/09/2024;101
8;1;393456;30/09/2024;101
8;1;393570;30/09/2024;101
4;1;395034;30/09/2024;101
4;1;395100;30/09/2024;101
4;1;395357;30/09/2024;101
4;1;373907;30/09/2024;722
4;1;388528;30/09/2024;101
4;1;391957;30/09/2024;101
4;1;392478;30/09/2024;101
8;1;393038;30/09/2024;101
8;1;393055;30/09/2024;101
8;1;386040;30/09/2024;101
8;1;386045;30/09/2024;101
8;1;386118;30/09/2024;101
